question,answer,split
מהו האינטרס הציבורי שדורש התייחסות מחמירה כלפי הנאשם במקרה זה?,"ברור לי שהשתת עונש בדמות מאסר בפועל בעבודות שירות עלולה לפגוע בנאשם ולהצר את צעדיו ולפגוע בפרנסתו, ועדיין האינטרס הציבורי מחייב התייחסות מחמירה כלפי מי שמתייחס לבת זוגו כאל חפץ, שלא לומר שק אגרוף.",train
מהי הנסיבה הראשונה שעל בית המשפט לשקול בקביעת גבולות המתחם?,"כאמור, בקביעת גבולות המתחם על בית המשפט להתחשב בראש ובראשונה בנסיבות ביצוע העבירה.",train
מהו מתחם העונש ההולם שנקבע במקרה זה?,"דברים אלו מחזקים את מסקנתי לגבי מתחם העונש ההולם, לפיו נע העונש הראוי בין 6 חודשים ל-12 חודשים מאסר.",train
מדוע לא נמצאו נסיבות מיוחדות המאפשרות סטייה ממתחם העונש ההולם במקרה זה?,"במקרה דנן לא מצאתי נסיבות מיוחדות המצדיקות סטייה ממתחם העונש ההולם לקולא, שכן אין בתחתית המתחם כדי \להתנגש\"" עם \""צרכי השיקום\"" של הנאשם.""",train
מהו המאפיין המרכזי של הנאשם שהשפיע על ההחלטה בעניינו?,"מעבר ללקיחת האחריות, הבעת החרטה מדובר באדם נורמטיבי לחלוטין וניכר כי מדובר באירוע שאיננו מאפיין את אורחותיו.",train
כיצד משפיע חלוף הזמן על גזירת דינו של הנאשם במקרה זה?,"מבלי קשר לנסיבות שהובילו לגזירת דינו של הנאשם בשלהי שנת 2022 בגין מעשים שביצע לפני שש שנים, הרי שאובייקטיבית, לא ניתן להתעלם מחלוף הזמן המשמעותי כשיקול העומד בפני עצמו.",train
מהו מתחם העונש ההולם שנקבע במקרה דנן?,לאור כלל האמור לעיל סבורני כי מתחם העונש ההולם במקרה דנן הוא בין מאסר מותנה וענישה נלווית ועד מספר חודשי מאסר שיכול וירוצו בעבודות שירות.,train
מהו השיקול שצריך להתחשב בו בנוגע לנסיבות האישיות של הנאשמים?,יש מקום להתחשב בנסיבות האישיות של הנאשמים.,train
מהו מתחם העונש ההולם שנקבע לאור הנסיבות הייחודיות של המקרה?,"לאור כלל האמור לעיל, בהתחשב בנסיבות הייחודיות של המקרה, ולמרות חומרת האירוע, והנזק שנגרם למתלונן, סבורני כי מתחם העונש ההולם נע בין של\צ לצד מאסר מותנה ועד למאסר של 12 חודשים בפועל.""",train
מהו המשקל שניתן להודאת הנאשם בקביעת העונש?,"כמו כן, התחשבתי בהודאת הנאשם שמצאתי להעניק לה משקל מלא, כמפורט לעיל.",train
מהו הבסיס לקביעת מתחם העונש במקרה זה?,"קביעת מתחם העונש האמור נשענת על נסיבות ביצוע העבירות, ריבוי העבירות, משך התקופה (חמישה חודשים בשנת 2015), סכום המס המצטבר ממנו התחמק הנאשם, ועוד שיקולים עליהם אעמוד מיד בהמשך.",train
כיצד השפיעה התרשמות שירות המבחן על ההחלטה לסטות מהמתחם?,"עוד לקחתי בחשבון את  עברה הפלילי הנקי ולאור התרשמות שירות המבחן לנזקקות טיפולית בעניינה, בפרט לאור האמור בחלק השני של האמור בעמוד 2 בתסקיר האחרון, אני סבור כי ניתן לסטות קמעה מהמתחם משיקולי שיקום, זאת לפי המלצת שירות המבחן אשר המליץ על שקילת גישה שיקומית בעניינה.",train
מהי החשיבות של עידוד נאשמים להודות במצבים של קושי ראייתי?,"אשר לחשיבות ההודאה וחשיבות של מתן תמריצים לנאשמים להודות גם במצבים של העדר ודאות בתוך קושי ראייתי, אפנה לדבריו החשובים של כב' השופט מלצר בע\פ 122/14 שוורצפל ואח' נ' מדינת ישראל, שם, בפרט בפסקאות 20-22 ניתן דגש על חשיבות עידוד נאשמים להודות, וזאת בקשר עם התשתית הראייתית ועוצמתה ביחס אליהם.""",train
מהו השיקול הראשון שיש לקחת בחשבון בבניית מתחם הקנס?,"כידוע, במתחם הקנס, יש להתחשב, כבר בשלב הראשון של בניית גדרי המתחם במצבו הכלכלי של הנאשם.",train
מהו המצב של השיקום שהוצג בפני בית המשפט ביחס למתחם העונש ההולם?,"השיקום שהוצג בפניי איננו בעוצמה הנדרשת, עד שספק אם הוא יכול לפעול אף בתוך המתחם, וודאי שאיננו מצדיק לסטייה מהמתחם העונש ההולם.",train
מהו השיקול לחובת הנאשם בנוגע להשבת הכספים לבנקים?,"לחובת הנאשם, יש לקחת בחשבון שלא נטען בפניי שהכספים הושבו לבנקים, כך שהמחדל לא הוסר.",train
מה השיקולים שיש לקחת בחשבון בעת קביעת מתחם הקנס?,"אשר למתחם קנס, יש להתחשב בחומרת העבירה, סכום המס, אך גם ביכולתו הכלכלית של הנאשם, כפי שיפורט בהמשך.",train
מהי הסיבה לכך שלא נמצאו נסיבות מיוחדות במקרה זה?,"במקרה דנן לא מצאתי נסיבות מיוחדות המצדיקות סטייה ממתחם העונש ההולם, לחומרה או לקולה.",train
מהן הנסיבות לחומרה שמעלות את הצורך בעמידה בדרישות הלכת תמר כתב במקרה זה?,"ואולם, במקרה שבפנינו ועל אף שהעבירות עצמן מאפשרות סיום ההליך בלי הרשעה, ואינן עומדות המחסום בלתי עביר, עדיין קיימות נסיבות לחומרה כפי שציינתי שמעלות את הצורך בעמידה בדרישות של הלכת תמר כתב ודאי לא שאין באופן נזק קונקרטי.",train
מהו השיקול המרכזי שנלקח בחשבון מעבר לביצוע העבירה בנוגע לעברם הפלילי של הנאשמים?,"במסגרת הנסיבות שאינן קשורות בביצוע העבירה לקחתי בחשבון את הנתונים הבאים: יש לציין את עברם הפלילי הנקי של הנאשמים, הודייתם, לקיחת אחריות אף ללא הסכמה עונשית, הבעת חרטה, והחיסכון בזמן השיפוטי.",train
"כיצד משפיעה חומרת האישומים על המלצת שירות המבחן לעונש של צו של\צ וצו מבחן?""","מנגד, המלצת שירות המבחן לעונש של צו של\צ וצו מבחן הינה מרחיקת לכת, בהינתן חומרת האישומים, שאיננה מאפשרת, כך לשיטתי, להסתפק בעונש הנופל מעונש מאסר ממשוך שיכול שירוצה בעבודות שירות.""",train
מהו תפקידו של בית המשפט בדיון בטיעון לעונש במסגרת טווח ענישה?,"לפי הפסיקה, גם בטיעון לעונש בגדרי טווח ענישה בית המשפט איננו פטור מדיון לפי תיקון 113 לחוק העונשין.",train
כיצד משפיעה התחמקות מתשלום מס אמת על השוויון בין אזרחי המדינה?,"התחמקות שלא כדין מתשלום מס אמת פוגעת בקופה הציבורית, ופוגעת בערך השוויון בין אזרחי המדינה.",train
כיצד קובע בית המשפט את מתחם העונש ההולם לעבירות המיוחסות לנאשם?,"לצורך קביעת מתחם העונש ההולם, על בית המשפט לזהות את הערכים המוגנים בבסיס העבירות המיוחסות לנאשם, מידת הפגיעה באותם ערכים, מדיניות הענישה הנוהגת ונסיבות ביצוע העבירה.",train
"מהו ההבדל המרכזי בין נסיבות ביצוע העבירה בת\פ – 61560-06-18 לבין נסיבות ביצוע העבירה במקרה הנוכחי?""","בת\פ – 61560-06-18, מדינת ישראל נגד אחמד, נקבע מתחם קרוב יותר לזה שהציע הסנגור ואולם, נסיבות ביצוע העבירה שם קלות באופן משמעותי מנסיבות ביצוע העבירה במקרה שלנו.""",train
מהי התייחסות הנאשם לעבירה וכיצד היא השפיעה על ההליך המשפטי?,"אכן הנאשם התייצב בשירות המבחן, ואולם, התייחסותו לעבירה, על אף שהצר על מעשיו וציין שמדובר בטעות בהפעלת שיקול הדעת, הייתה מאופיינת בנטייה לצמצום רגשי תוך שימוש ברציונליזציה הקשורה למצבו הכלכלי כהסבר לכך.",train
מהו השיקול המשפטי הנוגע לכפירת הנאשם וניהול הוכחות במשפטו?,"תחילה, אבהיר ואדגיש שאין בכפירת הנאשם וניהול הוכחות במשפטו משום שיקול שייזקף לחובתו (סעיף 40יא(6) לחוק העונשין).",train
מהו השיקול המרכזי שהוביל להמרת עונש המאסר למאסר בעבודות שירות במקרה זה?,"מקובל עליי שהמעשים המיוחסים לנאשם בזויים ומזמינים תגובה בדמות ענישה כואבת, ואולם לנוכח מכלול הנתונים, העובדה שמדובר בהרשעה ראשונה בחייו, מאסר ראשון בחייו, על רקע חלוף זמן משמעותי ומסוכנות מינית נמוכה, הודאה, סברתי שנכון להמיר את עונש המאסר למאסר בפועל שירוצה בעבודות שירות.",train
כיצד משפיעה בעיית האלכוהול והחזקת הסכינים על מידת הפגיעה בערכים המוגנים במקרה זה?,"במקרה הקונקרטי השילוב בין בעיית האלכוהול, לבין החזקת שני סכינים, לבין שעת ביצוע העבירה ונסיבותיה מובילים למסקנה שמידת הפגיעה בערכים המוגנים אינה מבוטלת כלל ועיקר.",train
מהם הערכים החברתיים המוגנים שנפגעו במקרה זה?,"הערכים החברתיים המוגנים אשר נפגעו במקרה דנן הם שמירה על שלמות גופה ובריאותה של המתלוננת, שלוות נפשה בתוך התא המשפחתי, הגברת תחושת הביטחון האישי בתוך התא המשפחתי הינו ערך חשוב בעיני.",train
מהו השיקול שיש לקחת בחשבון בקביעת המתחם לעבירות הסגת גבול וגניבה שביצע הנאשם בצוותא?,"ואולם, בקביעת המתחם יש לקחת בחשבון שמדובר בביצוע בצוותא של עבירה של הסגת גבול וביצוע גניבה.",train
מדוע הטלת עונשים לפי טבלאות חישוב עשויה להוביל לתוצאות בלתי סבירות בריבוי עבירות?,"ברור שהטלת עונשים לפי טבלאות חישוב לפי סוג וכמות העבירה יכול להוביל לתוצאות בלתי סבירות, בפרט כאשר מדובר בריבוי עבירות.",train
מהן הנסיבות שנלקחו בחשבון בקביעת המתחם לעונש במקרה זה?,"בקביעת המתחם לקחתי בחשבון את הנסיבות הקשורות בביצוע העבירה לרבות: בחינת מדיניות הענישה הנוהגת, מלמד, כי בתיקים בנסיבות דומות הוטלו על נאשמים שונים עונשי מאסר קצר שיכול וירוצו בעבודות שירות ועד ל- 10 חודשי מאסר.",train
מדוע לא נמצאו נסיבות מיוחדות במקרה זה המצדיקות סטייה ממתחם העונש?,"במקרה דנן לא מצאתי נסיבות מיוחדות המצדיקות סטייה ממתחם העונש ההולם, לחומרה או לקולה.",train
מהו העיקרון שעליו יש להתבסס לקביעת מתחם העונש במקרה של הנאשמת?,"בהתאם לתיקון 113 לחוק העונשין, יש לקבוע, בטרם קביעת העונש המתאים, (בגין כל אחד מהאירועים), מתחם עונש הולם למעשה העבירה בהתאם לעקרון ההלימה ותוך התחשבות במידת הפגיעה בערך החברתי, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",train
מהו הכלל לגבי הפעלת המאסר המותנה ביחס לעונש המאסר בפועל שיוטל על הנאשם?,"אין אף עילה להפעלה חלקית (בחופף), ויש לפעול לפי הכלל שהמאסר המותנה יופעל במצטבר לעונש המאסר בפועל שיוטל על הנאשם.",train
כיצד משפיע מצבו הרפואי של הנאשם על קביעת העונש במתחם העונש?,"כמו כן, מצבו הרפואי, על אף מורכבותו, אינו יכול להסיט את העונש מחוץ למתחם העונש.",train
מהו העיקרון המשפטי המנחה לגבי הכחשת הנאשם והשפעתו על הערכת העונש?,"הנסתר רב על הנגלה כמעט תמיד, ולכן אין לפקוד על הנאשם המסוים לפניי הכחשתו אף לא ברמז ממנו יכולה להשתמע הערכה מחמירה מזו שניתנה.",train
אילו ערכים חברתיים נפגעו במקרה זה בעקבות העבירה של החזקת סמים?,הערכים החברתיים המוגנים אשר נפגעו במקרה דנן הם שמירה על בריאות הציבור ושלומו ותרומתו של בית המשפט במאבק בנגע הסם.,train
מהו מתחם העונש ההולם שנקבע בהתחשב בסכום ההשתמטות ובתקופת העבירות?,"לאור כל האמור לעיל, ובהתחשב בסכום ההשתמטות ובתקופה הארוכה של ביצוע העבירות בתקופות שונות, אני קובע כי מתחם העונש ההולם נע בין 20 חודשי מאסר ועד 45 חודשי מאסר.",train
מהו השיקול המרכזי שנלקח בחשבון בקביעת המתחם לעונש במקרה זה?,"בקביעת המתחם לקחתי בחשבון את הנסיבות הקשורות בביצוע העבירה לרבות: העדר התכנון, חלקו המרכזי של הנאשם בביצוע העבירות, ומנגד חלקו של המתלונן שהתחיל באלימות והיכה את הנאשם מספר מכות, הנזק שנגרם בפועל לרכוש (הוגשו תמונות) והנזק הצפוי לשלמות גוף המתלוננים, הסיבות שהביאו את הנאשם לביצוע המעשה, קרי סכסוך שמקורו בוויכוח סתמי ומיותר.",train
מדוע יש להפעיל את המאסר המותנה במקרה זה?,"זאת מהסיבה הפשוטה שבהעדר נימוקים מיוחדים להארכת המאסר המותנה, יש להפעילו ולכן אין נפקא מינה אם הוא בר הפעלה או חב הפעלה.",train
כיצד יש להתחשב בהודאה ובנסיבות האישיות בקביעת העונש?,"יש להתחשב בהודאה, בנסיבות האישיות, ובכך להסיט את העונש לכיוון הרף התחתון בתוך השליש האמצעי, אך לדעתי לא ניתן ללכת לקראת הנאשמת מעבר לכך.",train
מהו המצב שבו לקיחת האחריות של הנאשם בפני שירות המבחן נחשבת ללקויה?,"עם זאת, אין להתעלם מכך שלקיחת האחריות בפני שירות המבחן הייתה לוקה בחסר, כאשר הנאשם השליך אחריות על אחריות וטען שמקור מעשיו ומחדליו ברשלנות וחוסר תשומת לב.",train
כיצד על בית המשפט לשקול את מידת החפיפה וההצטברות במקרים של ריבוי מתמחים?,"לכן, על בית המשפט להפעיל שיקול דעת בשאלת מידת החפיפה וההצטברות במצב של ריבוי מתמחים שמחד יהיה בה ביטוי לריבוי המקרים על חומרתם, ומנגד, התחשבות בצורך בהטלת עונש כולל בגבולות הסביר.",train
כיצד משפיעה העובדה שמדובר באירוע ישן יחסית על גזירת העונש במקרה זה?,"כמו כן, אוסיף לזכותו של הנאשם שמדובר באירוע ישן יחסית משנת 2018 והגם שכתב האישום הוגש ללא שיהוי, ההליך התארך מסיבות שונות.",train
מהי הסיבה לדחיית המלצת שירות המבחן לביטול הרשעות בעבירות ניסיון לסחר בסמים?,התסקירים חיוביים ואולם אינני סבור שניתן להשלים עם מהלך חריג ונדיר של ביטול הרשעות בעבירות של ניסיון לסחר בסמים ולכן אני דוחה את המלצת שירות המבחן.,train
אילו ערכים חברתיים נפגעו כתוצאה מהתנהגות הנאשמת כלפי עובד הציבור?,הערכים החברתיים המוגנים אשר נפגעו במקרה דנן הם שמירה על שלוות נפשו ותפקודו התקין של עובד הציבור אשר אמור לפעול בסביבה בטוחה במסגרתה נדרש הוא להפעיל שיקול דעת בנושאים רגישים.,train
מהו השיקול שהוביל את בית המשפט לחרוג מהמתחם במקרה לוי?,אציין כי באותו עניין (לוי) בית המשפט חרג מהמתחם בשל שיקולי שיקום.,train
מהו הרף התחתון במתחם העונש במקרה של תקיפה מתמשכת על ידי מספר אנשים?,"באופן כללי, כאשר מדובר בתקיפה מתמשכת של מספר רב של אנשים שהופנתה כלפי אדם בודד, בנסיבות שתוארו בכתב האישום, הרף התחתון במתחם חייב, כך לשיטתי, להתחיל במאסר בפועל, ולא בעבודות שירות.",train
אילו ערכים חברתיים נפגעו במקרה זה בעקבות אירועי האלימות החוזרים?,"הערכים החברתיים המוגנים אשר נפגעו במקרה דנן הם שלמות גופה ותחושת הביטחון של המתלוננת בין כותלי ביתה, כאשר מדובר באירועי אלימות חוזרים.",train
מה המליץ שירות המבחן לגבי סוג הענישה המתאימה במקרה זה?,"לאור זאת, שירות המבחן המליץ על ענישה מוחשית לצד ענישה הרתעתית והדברים ברורים.",train
מהי עמדת התביעה לגבי השינוי במצבו של הנאשם והשפעתו על מתחם העונש?,"ועדיין, כפי שטענה התביעה, אין מדובר בשינוי דרמטי שיצדיק חריגה ממתחם העונש בשל שיקולי שיקום.",train
מהו השיקול המרכזי שניתן לו משקל גבוה יותר בעבירות מס לפי הפסיקה?,"שנית, הפסיקה לפיה בעבירות מס יש ליתן משקל גבוה יותר מהרגיל לשיקול ההרתעה האישית והרתעת הרבים, וכי ענישה שאיננה כוללת מאסר בפועל במקרים חמורים, תיעשה במקרים חריגים בלבד.",train
מדוע לא ניתן לחרוג ממתחם העונש בעקבות מצבים אישיים של הנאשם?,"ועדיין, לא ניתן לחרוג ממתחם העונש מטעמים אלו.",train
מהו השיקול המרכזי שהוביל להטלת עונש מאסר בפועל על הנאשם?,"בהתחשב בעברו הפלילי הרלוונטי של הנאשם (אם כי בגדרי הרשעה קודמת אחת בעבירה של החזקת סמים שלא לצריכה עצמית), בהודאתו מבלי צורך בשמיעת ראיות, נטילת האחריות, וכן נסיבותיו האישיות כפי שעלו בטיעוני ההגנה ומנגד בקיומו של מאסר מותנה בן 5 חודשים, נכון היה להטיל על הנאשם עונש מאסר בפועל כולל (כולל המאסר המותנה), שלא יפחת מ- 12 חודשי מאסר.",train
כיצד משפיעה התמדה בטיפול על סיכוי השיקום של הנאשם?,"ניתן להבין כי הנאשם נמצא בשלב רגיש בטיפול, שנסיגה לאחור ממנו תפגע בסיכוי השיקום, בעוד שהתמדה בו עשויה לקדם את השיקום לעבר הצלחה דרמטית, בשים לב לעברו של הנאשם, כפי שמשתקף בגיליון הרישום הפלילי.",train
מהו העיקרון שעליו יש להתבסס לקביעת העונש המתאים לעבירה לפי תיקון 113 לחוק העונשין?,"בהתאם לתיקון 113 לחוק העונשין, יש לקבוע, בטרם קביעת העונש המתאים מתחם עונש הולם למעשה העבירה בהתאם לעקרון ההלימה ותוך התחשבות במידת הפגיעה בערך החברתי, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",train
מהי ההמלצה שניתנה בתסקיר שירות המבחן לגבי מיקום העונש?,"לנוכח האמור בתסקיר שירות המבחן וההמלצה החיובית, נכון למקם את העונש בתחתית המתחם.",train
מהו העיקרון שעליו יש להתבסס לקביעת מתחם העונש בעבירות סמים לפי תיקון 113 לחוק העונשין?,"בהתאם לתיקון 113 לחוק העונשין, יש לקבוע, בטרם קביעת העונש המתאים, (בגין כל אחד מהאירועים), מתחם עונש הולם למעשה העבירה בהתאם לעקרון ההלימה ותוך התחשבות במידת הפגיעה בערך החברתי, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",train
מדוע ישנה חשיבות בהגנה על אביו ואחותו של הנאשם כאשר העבירות מתבצעות בביתם?,בפרט הדברים אמורים בהגנה על אביו של הנאשם ואחותו כשהעבירות מתבצעות בתוך ביתם שאמור לספק להם תחושת הגנה.,train
כיצד רשאי בית המשפט לשקול את העונש הראוי בהקשר להסדר הטיעון?,"נקבע כי בגדר הבחינה, בית המשפט מוסמך לשקול מהו העונש הראוי בשים לב לשיקולי הענישה על פי תיקון 113 לחוק העונשין, לצד יתר השיקולים הרלבנטיים לסוגיית אימוצו של הסדר הטיעון.",train
מהו ההיבט של הקרבה שנחשב במתחם הענישה במקרה זה?,"כאשר לדברים מצטרף אלמנט הקרבה, אני סבור שמתחייבת ענישה שהרף התחתון שבה מתחיל מעונש מאסר ברף הגבוה של עונש שניתן לריצוי בעבודות שירות.",train
מדוע לא נמצאו נסיבות מיוחדות המאפשרות סטייה ממתחם העונש ההולם?,"במקרה דנן לא מצאתי נסיבות מיוחדות המצדיקות סטייה ממתחם העונש ההולם, לחומרה או לקולה.",train
מדוע יש לקחת בחשבון את מצבו האישי של הנאשם והעמדה של המתלוננת בהטלת העונש?,"מקובלת עליי עמדת שירות המבחן לפיה, בנסיבות מצבו האישי של הנאשם, ותוך התחשבות בעמדת המתלוננת, הטלת מאסר בפועל, גם אם בעבודות שירות, עלולה לפגוע במאמצי השיקום ולגרום לנסיגה במצבו של הנאשם.",train
מה הסביר בית המשפט לגבי עמדת התביעה למתחם העונש במקרה זה?,"למען הדיוק, בית המשפט הסביר בעניין איבגי מדוע אין זה ראוי לקבל את עמדת התביעה למתחם דומה שהוצע לי בתיק זה.",train
מהו העקרון שמחייב הטלת עונשי מאסר בפועל כדי להגן על עובדים חשופים לסכנות?,"גישה זו מחייבת שקילת הטלת עונשי  מאסר בפועל מאחורי סורג ובריח, כדי לתת ביטוי לעקרון קדושת החיים, וכדי להעניק הגנה לעובדים החשופים לסכנות.",train
מהי ההשפעה של שליחת הנאשם לעונש מאסר על תהליך השיקום שלו?,סטייה מהמתחם תיעשה כאשר שליחת הנאשם לעונש מאסר עלולה לדרדר את הנאשם חזרה לפשיעה ולהוריד לטמיון את מאמצי השיקום שהושקעו.,train
מהי המסקנה לגבי קיומן של נסיבות מיוחדות במקרה זה?,"במקרה דנן לא מצאתי נסיבות מיוחדות המצדיקות סטייה ממתחם העונש ההולם, לחומרה או לקולה.",train
באילו מקרים תתבצע סטייה ממתחם העונש ההולם לפי צורכי שיקומו של הנאשם?,סטייה ממתחם העונש ההולם לפי צורכי שיקומו של הנאשם תיעשה במקרים חריגים כאשר עוצמת תהליך השיקום ראוי שתגבר על האינטרס הציבורי במיצוי הדין עם עברייני מס.,train
מהי הסיבה לכך שהתסקירים בעניינם של הנאשמים לא הציגו תמונה חיובית עד כדי שקילת חריגה לקולא?,"התסקירים שהוגשו בעניינם של הנאשמים השונים, על אף היבטים מעודדים מסוימים, אינם מציגים תמונה כללית חיובית, וודאי לא חיובית עד כדי שקילת חריגה לקולא ממתחם העונש.",train
מהו הנזק הציבורי הנוסף שנגרם מעבר לפגיעה בקופה הציבורית בעבירות מסוג זה?,"מעבר לפגיעה בקופה הציבורית, עבירות מסוג זה פוגעות גם בעיקרון שוויון הנשיאה בנטל המס ובחשיבות שימור מנגנון הדיווחים לרשויות המס.",train
מהי החשיבות של הודאת הנאשם בהליך השיפוטי?,"כמו כן, לקחתי בחשבון את הודאתו ואת החיסכון בזמן שיפוטי יקר.",train
מהו עקרון אחידות הענישה וכיצד הוא קשור לעקרון השוויון בענישה?,עקרון אחידות הענישה יונק את הצדקתו מעקרון השוויון בענישה.,train
מהו השיקול המרכזי שעל בית המשפט לשקול בעת קביעת העונש הראוי?,"נקבע כי בגדר הבחינה, בית המשפט מוסמך לשקול מהו העונש הראוי בשים לב לשיקולי הענישה על פי תיקון 113 לחוק העונשין, לצד יתר השיקולים הרלבנטיים לסוגיית אימוצו של הסדר הטיעון.",train
מדוע יש לשאוף לביטול אלמנט הכדאיות הכלכלית בעבירות כלכליות?,"ככלל, מדובר בעבירות כלכליות, המבוצעות מתוך רדיפת בצע, בניסיון להשיג רווחים קלים על חשבון הציבור ולכן יש לשאוף לביטול אלמנט הכדאיות הכלכלית בביצוען.",train
מדוע לא ניתן לסטות מהמתחם משיקולי שיקום במקרה זה?,"ורחיגה מהמתחם משיקולי שיקום – איננה מתאימה, שכן התרשמתי שמדובר באירוע אפיזודי וחולף שלא מלמד על דפוסים אלימים שמחייבים טיפול שורש בבעיה ששירות המבחן מודה שאיננה קיימת אצל הנאשם.",train
מהו תפקיד הערכים החברתיים המוגנים במקרה של מעשה מגונה בפומבי?,"הערכים החברתיים המוגנים אשר נפגעו במקרה דנן הם הגנה על הציבור מפני פגיעות מיניות, מתוך כבוד לאוטונומיה של המתלוננות על גופן, ומניעת חשיפתן למעשים מיניים מגונים במרחב הציבורי.",train
מהי עמדת בית המשפט לגבי ההמלצה של שירות המבחן בנוגע לעונש?,"כדבר עקרוני, לשיטתי מדובר בהמלצה שלא ניתן לקבלה לאור חומרת העבירה בנסיבותיה.",train
מהן הגורמים שמשפיעים על משך המאסר בעבירות מס?,"משך המאסר נגזר מהסכום שנגזל מקופת המדינה, תקופת העבירות, ריבוי המעשים, ונסיבות מיוחדות של ביצוע העבירות.",train
מהו השיקול המרכזי שיש לקחת בחשבון בעת הערכת נסיבות ביצוע העבירה במקרה זה?,"יש לשים דגש על נסיבות ביצוע העבירה, כאשר מלבד הנסיבות לחומרה עליהן עמדתי לעיל, יש לקחת בחשבון את אשמו הברור של המתלונן באירוע, לפניו, במהלכו וגם בסופו.",train
כיצד משפיעים המחזורים הגבוהים וריבוי העבירות על מתחם הענישה לנאשם 4?,"הסכומים הגבוהים של המחזורים, ריבוי העבירות במסגרת חברות שונות, על פני תקופה ממושכת, כל אלה, מחייבים מתחם שונה בעניינו של הנאשם 4, אשר יבטא את הצטברות המקרים והנסיבות המחמירות.",train
מדוע לא ניתן להסתפק בענישה צופה פני עתיד במקרים של מעשי מרמה מתוחכמים?,"אין זה ראוי כי מעשי מרמה מתוחכמים בשלושה מקרים שונים, יסתיימו בענישה צופה פני עתיד, על אף הנסיבות, בפרט כאשר תרומתו של הנאשם לאותן נסיבות היא תרומה מכרעת.",train
מהי המשמעות של העובדה שהנאשם לא הסיר את המחדל לאחר חלוף השנים?,"לחומרה, בולטת העובדה שעל אף חלוף שנים מאז ביצוע העבירות, הנאשם לא הסיר את המחדל, כך סכום ההשתמטות נותר כמעט כשהיה.",train
