question,answer,split
מהי המגמה העקרונית שעומדת מאחורי קבלת ההסדר בין הצדדים?,"בנוסף וביחס לרכיבי ההסדר, חזקה על המאשימה כי שקלה את כל הנדרש טרם הגיעה להסדר עם הנאשם, המגמה העקרונית הינה עידוד הסדרי טיעון ולכן קיבלתי את ההסדר",train
כיצד נתפס הנאשם בהקשר לשיקום ותרומה לחברה?,"הנאשם אינו נתפס, לעת זו, כמי שניתן לשקמו ולהקנות לו ערכים של התנדבות ותרומה לחברה, כענישה המקדמת את רווחתה וכטבען של עבודות שירות.",train
מהי הסיבה לכך שהשופט לא קיבל את טענת ההתפרצות הרגעית של הנאשם?,"על אף תחושות בהלה וחוסר שליטה בבסיס התנהגות הנאשם, כהתרשמות שירות המבחן, סברתי כי אין עסקינן בהתפרצות רגעית ומידת השפעת מעשי הנאשם על המתלונן הנה משמעותית.",train
מהו השיקול המרכזי שהצדיק הכבדת מידת ענישת הנאשם במקרה של סכסוכי דרך?,התנהגות פסולה בגין סכסוכי דרך הפכה למכת מדינה של ממש ונסיבות המעשה לבדן מצדיקות הכבדת מידת ענישת הנאשם.,train
כיצד יש להתייחס למתחם העונש ההולם את מעשה העבירה שביצע הנאשם?,"זאת, בהתייחסות למתחם העונש ההולם את מעשה העבירה שביצע הנאשם וכאמצעי לבחינת חומרת מעשיו.",train
מהו האופי של העבירות שנעשו על ידי הנאשמים והשפעתן על הציבור?,העבירות מן הסוג הזה הינן בבחינת רעה חולה שפגיעתן היום יומית ביחידים ובציבור היא בלתי נסבלת.,train
מהו העיקרון המנחה שיש להתחשב בו בקביעת מתחם העונש לעבירות שביצע הנאשם?,"כמצוות המחוקק בסעיף 40ג(א) לחוק, בקביעת מתחם העונש ההולם את מעשי העבירות שביצע הנאשם, בהתאם לעיקרון המנחה הקבוע בחוק, יש להתחשב בערכים החברתיים שנפגעו מביצוע העבירות, במידת הפגיעה בהם, בנסיבות הקשורות בביצוע העבירות ובמדיניות הענישה הנהוגה.",train
מדוע לא ניתן לייחס משקל מכריע לאינטרס השיקום בענישת הנאשם?,"האיזון הראוי בין האינטרסים השונים, אינו מאפשר לייחס משקל מכריע לאינטרס השיקום בענישתו, כדי כך שיחלצו ממאסר של ממש.",train
מדוע יש להחמיר את הענישה בעבירות גניבת רכבים?,"על בית המשפט לסייע במאבק בנגע עבירות גניבת רכבים באמצעות הכבדת מידת הענישה, על מנת לשגר את המסר הצלול המתבקש כי ביצוע עבירות כגון דא אינו כדאי בעליל.",train
מהו השיקול שהוביל להימנעות ממתיחת שורת הדין כלפי הנאשם במקרה זה?,"סברתי כי גם שיקולי זכות אלו אך מגיעים כדי הימנעות ממתיחת שורת הדין למול הנאשם, שמתיחתה הייתה יפה בהינתן נסיבות מעשיו ומידת אשמו לבדן.",train
מהי המגמה העקרונית שהנחתה את המאשימה בהגעה להסדר עם הנאשם?,"חזקה על המאשימה כי שקלה את כל הנדרש טרם הגיעה להסדר עם הנאשם, המגמה העקרונית הינה עידוד הסדרי טיעון ולכן קיבלתי את ההסדר",train
מהי הסיבה לכך שחשוב לייחס משקל לאינטרס הציבורי במערכת הענישה?,זו על מנת להגשים את מטרות הענישה ולייחס משקל בכורה מתבקש לאינטרס הציבורי.,train
מהו היחס ההולם הנדרש בין חומרת העבירות למידת העונש המוטל על הנאשמים?,"ביקשתי לייצר את היחס ההולם הנדרש בין חומרת מעשי העבירות בנסיבותיהם ומידת אשמם של הנאשנים, לבין סוג ומידת העונש שיושת עליהם",train
מהו האינטרס הציבורי שיש לייחס לענישת מבצעי עבירות כנגד רכבים?,"יש לייחס משקל מכריע לאינטרס הציבורי בענישת מבצעי עבירות כנגד רכבים ובאופן המחייב ענישה מרתיעה לשם: \מיגור 'מכת מדינה' של גניבות הרכב\"".""",train
מדוע אין די בנסיבות הנוכחיות כדי לקבוע שהנאשם ישתקם לפי סעיף 40 ד' לחוק?,"אולם, אין מלפניי די, כדי שאשקוט כי קיים סיכוי ממשי שהנאשם ישתקם כלשון סעיף 40 ד' לחוק, על מנת שניתן יהיה לקבוע את עונשו על פי שיקולי שיקומו ומחוץ למתחם העונש ההולם הנל\.""",train
מהו הכלל הנוגע להרשעה ועונש בעבירות המיוחסות לנאשם?,"כלל הוא כי משעבר הנאשם עבירה המיוחסת לו בכתב האישום, הוא יורשע וייענש, על מנת להגשים את מטרות הענישה, תוך מתן משקל בכורה לאינטרס הציבורי.",train
כיצד משפיעה חומרת העבירות על שיקול הענישה של הנאשם?,"בחומרת העבירות, סוגיהן והיקפן יש כדי להוות את שיקול החובה העיקרי הנשקל לנאשם.",train
מהי ההמלצה של שירות המבחן בנוגע לענישת הנאשם?,"שירות המבחן ממליץ למקד את ענישת הנאשם בשיקומו, תוך הערכתו כי הסיכון להישנות התנהגות אלימה נמוך.",train
מהו השיקול המשפטי שהצדיק הטלת ענישה משמעותית על הנאשם?,"לכן הכרח להטיל ענישה של ממש, גם למען ישמעו וייראו\.""",train
מהו מתחם העונש שנקבע לנאשם בהתחשב בנסיבות מעשיו?,"בנסיבות מעשיו של הנאשם והיקפם, במדיניות הענישה הנהוגה ובפגיעה בערך החברתי – אני קובע כי מתחם העונש ההולם למעשי העבירות שביצע הנאשם, כדלקמן: מאסר בפועל הנע בין 3 חודשים עד 7 חודשים, מאסר על תנאי, קנס ופיצוי למתלונן בהיקפים של אלפי שקלים.",train
מהו המסר המשפטי שחשוב להעביר במקרה של תקיפה חבלנית חמורה?,"בנסיבות העבירה החמורה של תקיפה חבלנית בה הודה הנאשם, יש להטביע חותם פליליות על מעשיו, לבל ישוגר מסר הפוך מן המתחייב, משמע המדובר בעבירה שהיא נסלחת.",train
באילו מקרים יוכל בית המשפט להתרשם מהשיקום של הנאשמים?,"כך ייעשה, שעה שבית המשפט מתרשם כי הנאשמים השתקמו או כי קיים סיכוי ממשי שישתקמו.",train
מהן הנסיבות המקלות שנלקחו בחשבון לזכותו של הנאשם 4?,"לזכותו של הנאשם 4 יש להתייחס לעברו הנקי, לתיקון שהוכנס בכתב האישום, להודייתו המשקפת קבלת אחריות, הבעת חרטה כנה וחסכון בזמן שיפוטי יקר, להתרשמות שירות המבחן, לדברי אחיו העדים לעונשו ולשינויים שערך בחייו מאז שוחרר ממעצר.",train
מהי התוצאה המשוקללת של השיקולים בענישת הנאשם?,"שוכנעתי כי התוצאה \המשוקללת\"" של השיקולים השונים אותם יש להביא בחשבון בענישת הנאשם, תמצא ביטויה בהשמתו במתקן כליאה לתקופה משמעותית, תוך הפחתה לא מבוטלת מתקופת מאסרו ההולמת את נסיבות מעשיו לבדם.""",train
כיצד משפיעה חמורות העבירות על ההימנעות מהרשעה?,הימנעות מהרשעה הופכת לקשה יותר ככל שהעבירות בהן עסקינן חמורות יותר.,train
מהי ההתרשמות של שירות המבחן לגבי מחויבותו של הנאשם להליך הטיפולי?,"שירות המבחן הוסיף והתרשם כי הנאשם מחויב להליך הטיפולי ומצוי בתהליך ממשי של שינוי, כך שההערכה היא כי הסיכון הנובע ממנו פחת.",train
כיצד מתאר שירות המבחן את אחריות הנאשם למצבו וכיצד הוא זקוק לתמיכה?,עוד התרשם שירות המבחן כי הנאשם מגלה אחריות למצבו במישורים השונים של חייו והוא זקוק לתמיכה ולסיוע במסגרת הליך טיפולי שיקומי.,train
מהו ההסבר לכך שהמתלונן לא פעל באופן שיצדיק את האלימות שהוטחה בו?,"המתלונן לא פעל באופן שיצדיק כלשהו את שלושת מופעי האלימות שהוטחו בגופו, מאחר שכבר הופל ארצה ולא נודעה ממנו כל מסוכנות לביטחון הציבור או לנאשם.",train
כיצד משפיעה מהות העבירות על המשקל המקל של נסיבות הזכות?,"המשקל המקל של נסיבות הזכות לעבריין נמדד לאור מהות ואופי העבירות אותן ביצע ופוחת על פי רוב, ככל שנסיבות ביצוען ואופיין החמור גוברים.",train
מהו השיקול שהשפיע על עונש הנאשם למרות חומרת מעשיו?,"עם זאת, לא כיחדתי ממתן משקל מסוים מתבקש לשיקולי הזכות לנאשם, וודאי כי בהעדרם הייתה ענישתו מכבידה יותר.",train
מהי ההתנהלות הדיונית החריגה שנדונה במקרה זה?,קיבלתי את גישת המאשימה לפיה במכלול הנסיבות המדובר בהתנהלות דיונית חריגה.,train
כיצד ניתן לבטא את הגמול הראוי לנאשם בעקבות מעשיו כלפי החברה?,"נחה דעתי כי גמול ראוי לנאשם ימצא ביטויו באמצעות תרומה משמעותית מטעמו לחברה שנפגעה ממעשיו על דרך ריצוי עונש מאסר עבודות שירות, קנס ופיצוי למתלוננים",train
מהי העמדה הכללית לגבי הענישה בעבירות סחיטה באיומים?,"עוד נקבע בהקשר זה, כי עבירות סחיטה באיומים מצדיקות, ככלל, ענישה מרתיעה ומכאיבה (ר' למשל: ע\פ 6785/09 זוארץ נ' מדינת ישראל (2.2.11); ע\""פ 6774/01 מדינת ישראל נ' אלעלווין (1.11.2001); ע\""פ 5279/01 בגימוב נ' מדינת ישראל (24.07. 02)).""",train
מהו הגורם שהוביל להחלטה שלא להקל בעונש הנאשם?,"במיוחד כך, בהעדר הליך טיפולי או תוואי ברור אחר בו מתעתד הנאשם לפסוע על מנת לשנות מתפיסותיו ומהתנהגותו.",train
מהן הנסיבות האישיות של הנאשם שצדיקות את התחשבות בית המשפט בזכותו?,"נסיבות הזכות לנאשם אינן מבוטלות ובכללן, עברו הנקי, גילו המבוגר שבהקשר זה אציין כי הוא מבוגר מהמתלוננים בכ- 10 שנים, מצבו הבריאותי, הגבלת חירותו בגין תיק זה במעצר של ממש ובמעצר בית, בחירתו להעתיק את מקום מגוריו ולנתק מגע עם המתלוננים,  התיקון שהוכנס בכתב האישום והודייתו המשקפת קבלת אחריות, הפנמת פסול מעשיו וחרטה.",train
מהו ההליך הנדרש כדי להעדיף את אינטרס השיקום בענישת הנאשם?,"הוראות סעיף 40 ד' (א) לחוק, המאפשרות העדפת אינטרס השיקום בענישת הנאשם תוך גזירת עונשו בחריגה ממתחם העונש ההולם, אינן מהלך אוטומטי וכל מקרה נבחן כפי נסיבותיו.",train
מהו תפקיד המאסר המותנה בהרתעה הנדרשת לנאשם?,ההרתעה הנדרשת לנאשם תמצא ביטויה בהשתת מאסר מותנה שירחף כחרב מתהפכת מעל ראשו לבל יוסיף ויבצע עבירות נוספות.,train
כיצד יש להתייחס למתחם העונש בהקשר לחומרת מעשי העבירה שביצעו הנאשמים?,"זאת, בהתייחסות למתחם העונש ההולם את מעשי העבירות שביצעו הנאשמים וכאמצעי לבחינת חומרת מעשיהם, הנדרשת בעת שקילת עתירתם לחזור מהרשעתם.",train
כיצד משפיעה מורכבות מצבו של הנאשם על הסיכוי שישתקם בחסות צו מבחן?,סברתי כי מורכבות מצבו של הנאשם והעובדה כי בחלוף הזמן המשמעותי והוא מצוי במשבר וטרם ניתן להכריז כך - מקשה על הקביעה כי קיים סיכוי ממשי שישתקם אף בחסות צו מבחן.,train
מהו השיקול המרכזי המצביע על מסוכנותו של הנאשם לציבור?,"כעת, חוד מסוכנותו, כמי שבחר לפרוט קשיים אישיים אלי אלימות קשה, אינו מוכהה וראוי לו לציבור להיות מוגן מפניו על דרך המשך כליאתו.",train
מהו המסר שהבית המשפט שואף לשדר באמצעות הטלת עונשים על עבריינים?,"מתפקידו של בית המשפט לשגר את המסר החד הנדרש, באמצעות הטלת עונשים ממשיים על עבריינים, כנאשמים, המבקשים לחיות על חשבון עמלם של אחרים.",train
מהן הנסיבות שהשפיעו על שיקולי הזכות של הנאשם במקרה זה?,"שיקולי הזכות לנאשם אינם מבוטלים, ובהם עברו הנקי, התנהלותו הנורמטיבית, מצבו המשפחתי, התיקון שהוכנס בכתב האישום, הודייתו והתרשמויות שירות המבחן.",train
מדוע לא ניתן לוותר על ההרשעה במקרה זה?,"בנוסף, חומרת המעשים אינה מאפשרת לוותר על ההרשעה, שכן ייפגעו שיקולי ענישה אחרים הקשורים לגמול והרתעת הנאשם ועבריינים כמותו.",train
כיצד משפיע היקף מעשיו של הנאשם על ההבנה לגבי הסתבכותו?,אמנם מדובר בהסתבכות ראשונה מטעם הנאשם אך היקף מעשיו גובר על מקריות כלשהי שניתן היה לייחס להם.,train
מהן הנסיבות בהן יכול בית המשפט להפעיל את סמכותו שלא להרשיע נאשם?,"בית המשפט משתמש בסמכותו שלא להרשיע נאשם בנסיבות יוצאות דופן, בהן אין יחס סביר בין הנזק הצפוי לנאשם מן ההרשעה, לבין חומרתה של העבירה.",train
כיצד השפיעה הודיית הנאשם על הענישה שנגזרה עליו?,"לטובת הנאשם, התחשבתי בהודייתו המשקפת קבלת אחריות והפנמת פסול מעשיו, בצירוף התיקים שערך במטרה להתחיל דרך חדשה בחייו, בתיקונים שהוכנסו בכתבי האישום, במצבו המשפחתי והכלכלי ובניקיונו מצריכת סמים מסוכנים לעת זו.",train
מהו הקושי בהענקת משקל מכריע לאינטרס השיקום בענישת הנאשמים?,"סברתי כי קיים קושי לייחס משקל מכריע לאינטרס השיקום בענישת הנאשמים, כדי כך שיחלצו מעונש שיקומי בעיקרו, בדמות מאסר לריצוי על דרך עבודות שירות.",train
מדוע הוחלט להטיל על הנאשם עונש מאסר קרוב לרצפת מתחם הענישה?,"סברתי כי יש להשית על הנאשם עונש מאסר בקירוב לרצפת מתחם הענישה הנל, על מנת שלא יכבה אותו \ניצוץ\"" שיקומי בעבורו ושלא יגבש ביתר דפוסים עבריינים במסגרת בית המאסר.""",train
מדוע יש לנהל מלחמת חורמה בנגע הסמים המסוכנים?,כבר נקבע כי יש לנהל מלחמת חורמה ממשית בנגע הסם המסוכן באמצעות ענישה מכאיבה כנגד מי שמוציא סמים מסוכנים מד' אמותיו לעבר הציבור בכללותו ופוגע באופן אנוש במאבק בנגע זה.,train
מהו העונש המוטל על עבירות אלימות כלפי קטינים וכיצד הוא נובע מהפגיעות שנגרמות?,עבירות אלימות כלפי קטינים נושאות בצדן עונש מאסר לריצוי מאחורי סורג ובריח בשל פגיעתן הרבה בכלל ובפרט.,train
כיצד משפיעים שיקולי ענישה אחרים על ההחלטה לוותר על הרשעה בדין?,"כמו כן, לא ראיתי כיצד ניתן, בנסיבות העניין, לוותר על ההרשעה בדין מבלי שיפגעו שיקולי ענישה אחרים הנדרשים בעניינו של הנאשם.",train
מדוע העדפת את השתת העונש המשקף את הוקעת מעשי הנאשם?,העדפתי השתת עונש המשקף את הוקעת מעשי הנאשם ואת הסלידה שחשה החברה נכחם.,train
מהו השיקול המרכזי שהשפיע על חומרת העונש שהוטל על הנאשם?,"חומרת מעשיו משמעותית משום התכנון שקדם להם, חלקו בביצועם ותפקידו הלא מבוטל במערכת קשירת הקשר לפריצה לבית המתלונן וגניבה ממנו.",train
כיצד משפיע משקל הנתונים המיוחדים לנאשם על הענישה בעבירות בעלות חומרה יתרה?,"משקל זה של הנתונים המיוחדים לנאשם, פוחת והולך כשמדובר בעבירה בעלת חומרה יתרה הנלמדת מהתייחסות המחוקק ומהיותה נפוצה ומסוכנת לציבור.",train
מהו השיקול המרכזי שנשקל בעניינו של הנאשם בעקבות סוג העבירות והיקפן?,סוג העבירות החמורות בו הורשע הנאשם והיקפן מהווים את שיקול החובה העיקרי הנשקל בעניינו.,train
כיצד משפיעה חומרת העבירות על ההעדפה של עתירת ההגנה?,"חומרת העבירות לכשעצמן, מקשה על העדפת עתירת ההגנה.",train
מהו השיקול המשפטי שקשור להיעדר הליך שיקום בעניינו של הנאשם?,"כמו כן, העדר הליך שיקום בעניינו של הנאשם מהווה תנאי מסייע לגישתי זו.",train
מדוע יש להימנע מהשתת רכיב פיצוי במקרה זה?,"עם זאת, שוכנעתי כי יש להימנע מהשתת רכיב עונשי זה, מאחר ולא התבקש פיצוי למתלוננים בכללותם אלא העתירה בעניין התמקדה במתלונן שרכבו נפגע.",train
מדוע אין מדובר בהפרה חמורה של ההוראה החוקית במקרה של הנאשם?,יש להתחשב בכך כי אין המדובר בהפרה חמורה של ההוראה החוקית משהנאשם לא יצא את כתובת מעצר הבית ולא ביצע עבירה נלווית להפרה.,train
מהו העיקרון המנחה שיש להתחשב בו בקביעת מתחם העונש לפי סעיף 40 ג' לחוק?,"כמצוות המחוקק בסעיף 40 ג' לחוק, בקביעת מתחם העונש ההולם את מעשי העבירות שביצעו הנאשמים, בהתאם לעיקרון המנחה הקבוע בסעיף 40 ב' לחוק, יש להתחשב בערך החברתי שנפגע מביצוע העבירות, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות.",train
אילו שיקולים יש לקחת בחשבון לזכות הנאשם בעת גזירת הדין?,"לזכות הנאשם יש להתחשב בעברו הנקי, בגילו הצעיר, בתיקון המהותי שהוכנס בכתב האישום בתיק העיקרי, בהודיית הנאשם המשקפת קבלת אחריות והפנמת הפסול שבמעשיו, בחרטתו הכנה, בתקופות מעצרו המשמעותיות מאחורי סורג ובריח ובגדר מעצר בית במסגרת תיק זה, בחילוט הביטחונות לאחר הפרת הנאשם את ההוראה החוקית שניתנה בעניינו ובאורח החיים הנורמטיבי אותו הוא מנהל.",train
מהו העיקרון המנחה שיש להתחשב בו בקביעת מתחם העונש לעבירות שביצע הנאשם?,"כמצוות המחוקק בסעיף 40 ג' (א) לחוק, בקביעת מתחם העונש ההולם את מעשי העבירות שביצע הנאשם, בהתאם לעיקרון המנחה הקבוע בסעיף 40 ב' לחוק, יש להתחשב בערך החברתי שנפגע מביצוע העבירות, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות.",train
מדוע לא ניתנה עדיפות למצב הכלכלי של הנאשם בענישה?,"עם זאת, לא ראיתי לנכון ליתן את מרכז הכובד בענישת הנאשם למצבו הכלכלי שלו ושל משפחתו ומצאתי לנכון להידרש להתייחסות המתבקשת לביצוע העבירה על רקע מכלול האינטרסים הנדרשים לענישה.",train
מדוע יש להעביר מסר ברור לנאשם לגבי מעשי אלימות?,יש להעביר מסר חד וצלול לנאשם ולשכמותו לפיו מעשי אלימות כגון דא יתקלו בתגובה עונשית קשה ומכבידה מאת בית המשפט.,train
מהו היחס בין חומרת העבירות לנזק הפוטנציאלי לנאשם מהרשעתו?,קיים לדידי יחס סביר בין חומרת העבירות לבין הנזק הפוטנציאלי הצפוי לנאשם מהרשעתו.,train
מהו השיקול המרכזי שהנחה את בית המשפט בקביעת עונשו של הנאשם?,"סברתי כי לנוכח מכלול הנסיבות, בעיקר בהתחשב בעברו הנקי של הנאשם ובהליך הטיפולי בו הוא משולב, ראוי לקבוע את עונשו לפי שיקולי שיקומו.",train
מהו רף הענישה המומלץ במקרה של הנאשם בנסיבותיו?,"רף הענישה התואם מעשי הנאשם, בנסיבותיהם, הנו מאסר בפועל לתקופה משמעותית.",train
מהי מידת הפגיעה של הנאשמים בערך החברתי הקשור בזכות המתלוננים לקניין וביטחון?,"מידת הפגיעה של הנאשמים בערך החברתי הקשור בשימור זכות המתלוננים בקניינם ובתחושת ביטחונם – הינה גבוהה ולו נוכח חבירתם יחדיו לביצוע העבירות ועשייתם שימוש במפתח מותאם, באופן המגלה מידה לא מבוטלת של תחכום בבסיס מעשיהם.",train
מהי עמדת המאשימה לגבי הסיכון הנגלה מהנאשם לאחר סיום ההליך הפלילי?,"קיבלתי את גישת המאשימה לפיה בהסתיים מסגרתו הנוקשה של ההליך הפלילי ובהעדר שינוי בתפיסות הנאשם את מעשיו, הסיכון הנגלה ממנו טרם אוין, באופן התומך בענישה גמולית משמעותית, שתסמן בעבורו את הפסול הבוטה שבמעשיו.",train
כיצד משפיעה חמורה העבירה על היכולת להימנע מהרשעה?,הימנעות מהרשעה הופכת לקשה יותר ככל שהעבירה בה עסקינן חמורה יותר.,train
מהו ההליך הנדרש כדי להתרשם מסיכון מופחת מהנאשם כלפי המתלוננת?,שוכנעתי כי רק נוכח הליך שכזה ניתן היה להתרשם מסיכון מופחת הנובע מהנאשם כלפי המתלוננת ויכול שאף מאיונו.,train
מדוע יש צורך להחמיר בענישת עבריינים המבצעים עבירות כלפי רכבים?,"בתי המשפט חזרו והביעו את הצורך להחמיר בענישת עבריינים המבצעים עבירות כלפי רכבים, בשל פגיעתן הרבה בכלל ובפרט.",train
מהו מעמדו של עקרון ההלימה במסגרת שיקולי הענישה?,"לעקרון זה מעמד \בכורה, אם כי לא בלעדיות\"" ויש לראותו כבעל \""מעמד על\"" במסגרת שיקולי הענישה.""",train
מהן הנסיבות האישיות שיש להתחשב בהן לפי סעיף 40 יא' לחוק?,"כמצוות המחוקק בסעיף 40 יא' לחוק, יש להתחשב בנסיבותיו האישיות, אשר אינן קשורות בביצוע העבירות.",train
מהי הסיבה לכך ששירות המבחן התרשם מרמת סיכון גבוהה מהנאשם אם ישוחרר ממעצרו?,"במבחן התוצאה, התמכרותו המסוכנת של הנאשם נותרה ללא טיפול ועל אף דבריו במסגרת זכות המילה האחרונה, שירות המבחן המקצועי התרשם אחרת ובגדר רמת סיכון לא מבוטלת הנשקפת ממנו לציבור, ככל שישוחרר ממעצרו.",train
מהו השיקול המרכזי לקביעת מתחמי העונש במעשי הנאשמת?,"לשם קביעת מתחמי העונש ההולמים את מעשי הנאשמת לבדם, יש להתחשב בערכים החברתיים בהם פגעה, במידת פגיעתה בהם, בנסיבות הקשורות בביצוע העבירה ובמדיניות הענישה הנוהגת.",train
מהו השיקול שהנחה את בית המשפט בקביעת העונש לנאשם בעבירות הסמים?,"במבוקשי לאתר יחס הולם בין ריבוי מעשי העבירות בנסיבותיהם ומידת אשמו של הנאשם שאינו מפנים את מלוא חומרתם, לבין סוג ומידת העונש שיושת עליו - שוכנעתי כי יש מקום לגזור עליו תקופת מאסר קצרה לריצוי מאחורי סורג ובריח, בתוספת למאסר מותנה.",train
מהו הצורך בענישה מרתיעה לאור אלימות מילולית כלפי עובדי ציבור?,אל מול אלימות מילולית שכזו המכרסמת ביסודות חברתנו הדמוקרטית יש לנקוט בענישה מרתיעה.,train
מהי הסיבה לכך שאין לגזור שווה בין הנאשם למורשעים אחרים?,"באשר לאסמכתאות אליהן הפנו ב\כ הצדדים – מצאתי כי נסיבות שונות של עושים ומעשים אינן מאפשרות גזירה שווה לעניינו של הנאשם שמלפניי.""",train
מדוע היקף מעשיו של הנאשם והליך שיקומו משפיעים על שיקול הענישה?,סברתי כי היקף מעשיו של הנאשם והליך שיקומו שרחוק מברכה על המוגמר אינם מאפשרים מתן משקל מכריע לשיקוליו האישיים של הנאשם.,train
כיצד מתבטאת חומרת העבירות שביצע הנאשם בעונש המאסר שנקבע להן?,"הנאשם ביצע עבירות חמורות, שחומרתן נלמדת מהתייחסות המחוקק שקבע עונשי מאסר ארוכים לצידן ומהיותן נפוצות ומסוכנות.",train
על מה התבססה ההחלטה לגזור עונש מאסר בעבודות שירות?,מצאתי לנכון לגזור את עונשו כפי שיקולי שיקומו ולהשית עליו עונש מאסר לריצוי על דרך עבודות שירות.,train
מהו התנאי הנדרש להתיר חזרה מהרשעת נאשם בנסיבות מסוימות?,"על בית המשפט להיווכח מהתנהגות קלת ערך מחד גיסא ובפגיעה כבדה בנאשם מאידך גיסא, על מנת שיתיר חזרה מהרשעתו בנסיבות כגון דא.",train
מהו היתרון במאסר על דרך עבודות שירות עבור אסירים?,מאסר על דרך עבודות שירות תואם את עניינם של אסירים שראוי לשלב ענישתם בהליך שיקומם אגב תרומה נרחבת לחברה שנפגעה ממעשיהם.,train
כיצד ניתן לבטא את השינויים החיוביים שעשה הנאשם באורחות חייו?,"כך יינתן ביטוי לדרך החיובית בה החל הנאשם ולשינויים שערך באורחות חייו ותיוותר בעבורו קרן אור בגדר תקווה, כי יוכל לפנות לדרך חיים חדשה ובונה עם שחרורו המעותד, שלא ירחק יתר על המידה.",train
כיצד ימצא האיזון הראוי בין האינטרסים השונים בעניינו של הנאשם?,"סברתי כי האיזון הראוי בין האינטרסים השונים ובין שיקולי החובה והזכות הרלוונטיים לנאשם, ימצא ביטויו על דרך תרומה רחבה מטעמו לחברה שנפגעה ממעשיו באמצעות ריצוי עונש מאסר בעבודות שירות וקנס ממשי.",train
