question,answer,split
כיצד משפיעה נסיגת הנאשם מהתכנית העבריינית על הערכת מעשיו?,אני נכון לקבל את טענת הסנגור כי העובדה שהנאשם ראה לסגת מהתכנית העבריינית ולחדול ממגעיו עם חוסיין נזקפת לזכותו.,train
מהו השיקול שהחמיר את מעשיו של הנאשם במקרה זה?,"בענייננו, חמורים מעשיו של הנאשם ביתר שאת לנוכח כך שנהיגתו, תוך סיכון חיי אדם במזיד בנתיב תחבורה, נעשתה בהיותו פסול מלנהוג ברכב וביודעו כי הינו נוהג בפסילה.",train
מהו הקשר בין הסכומים הקטנים שנגנבו לבין מניעי הנאשם בביצוע העבירות?,הסכומים הקטנים אותם גנב מחזקים את ההתרשמות כי מדובר בעבירות שנועדו למימון הסמים.,train
מדוע יש לראות בעבירה של הסעה שלא כדין כעבירה חמורה המחייבת ענישה?,אוסיף כי אף העבירה של הסעה שלא כדין היא חמורה ומחייבת ענישה הולמת.,train
מהו נגע הקטל בכבישים וכיצד בית המשפט מתמודד עם בעיה זו?,"במספר רב של הזדמנויות נדרש בית המשפט לנגע הקטל בכבישים, שלרוב מקורו בנהיגה עבריינית המובילה למותם של חפים מפשע ולפגיעה קשה בחייהם של בני משפחותיהם, בציינו כי תרומתו של בית המשפט למיגור נגע זה היא על דרך של גזירת עונשים הולמים ומחמירים.",train
מה מעיד על עוצמת הפגיעה במתלונן בעקבות אשפוזו וניתוחיו?,"כאמור, פרק הזמן הארוך שבו היה המתלונן מאושפז וכן העובדה שנדרש לשני ניתוחים מורכבים, מעידים על עוצמת הפגיעה וחומרתה.",train
מהן הנסיבות המקלות שהשפיעו על גזירת העונש של הנאשם?,"לנוכח הנסיבות המקלות שעיקרן גילו הצעיר של הנאשם, הודייתו ועברו הנקי ראיתי לגזור את עונשו של הנאשם ברף התחתון של המתחם.",train
מהם הערכים החברתיים המוגנים שנפגעו מביצוע העבירה במקרה זה?,"הערכים החברתיים המוגנים אשר נפגעו מביצוע העבירה בענייננו, הם בראש ובראשונה הערך העליון של שמירה על חיי אדם ושלמות גופו ושלום הציבור וביטחונו.",train
מדוע הקלה בעונש של עבריין נשק נחשבת כמכבידה על החברה?,בית משפט שמקל בעונשו של עבריין נשק מכביד על החברה שנאלצת להגן על עצמה –על כל בניה ובנותיה – מעברייני נשק.,train
מה מצביע על חומרה יתרה בנסיבות ביצוע העבירה?,"הנסיבות בהן בוצעה העבירה הנ\ל מצביעות על חומרה יתרה.""",train
מהו התוספת לחומרה שנושאת הנשק מעניקה לעבירה?,נשיאת הנשק מוסיפה נדבך נוסף של חומרה יתרה.,train
כיצד השפיעה הודאת הנאשם על גזר הדין שניתן לו?,"בבואי לגזור את עונשו של הנאשם בתוך המתחם שנקבע לעיל, ראיתי להביא בחשבון את הודאתו בכתב האישום, הטומנת בחובה נטילת אחריות מצדו על מעשיו.",train
מהו השיקול המרכזי לקביעת מתחמי הענישה עבור הנאשמים?,"לאחר שבחנתי את הערכים המוגנים שנפגעו כתוצאה מביצוע כל אחת מהעבירות בהן הורשעו הנאשמים, ובשים לב לנסיבות ביצוען ולמדיניות הענישה הנוהגת בנסיבות דומות, אני קובע מתחמי ענישה כדלקמן:",train
אילו שיקולים נלקחו בחשבון בגזירת העונש לנאשם הצעיר והנעדר הרשעות קודמות?,בגזירת העונש בתוך המתחם ראיתי להביא בחשבון את העובדה שמדובר בנאשם צעיר הנעדר כל הרשעות קודמות ואשר ניהל עד לאירוע מושא הדיון אורח חיים נורמטיבי.,train
מהו פוטנציאל הפגיעה בעבירה שנלקח בחשבון בקביעת חומרת המעשה?,הנזק שהיה צפוי להיגרם כתוצאה מביצוע העבירה כבד אף הוא שכן פוטנציאל הפגיעה הטבוע בעבירה הוא רב.,train
מהי הסיבה להחמרה בעונש הנאשם 2 ביחס לנאשם 1?,"ובנסיבות, ולנוכח עברו של הנאשם 2 אני סבור כי יש להחמיר עמו מעט יותר ביחס לנאשם 1 ולהשית עליו עונש של מאסר למשך 36 חודשים.",train
מהן ההשלכות האפשריות של עבירות סחר בנשק על ערך קדושת החיים?,מדובר בעבירות שעלולות להוביל לפגיעה אנושה בערך קדושת החיים.,train
מהו היחס הנדרש בין חומרת העבירה לבין מידת העונש המוטל על הנאשם?,נדרש קיומו של יחס הולם בין חומרת מעשה העבירה לבין מידת העונש המוטל על הנאשם.,train
מהי התוצאה של השיקולים השונים המובאים בחשבון בעת גזירת העונש?,"מכאן, שהעונש אשר מוטל בסופו שלד בר על הנאשם, אינו אלא תוצאה \משוקללת\"" – אם תרצה פש'.ש' – של השיקולים השונים שיש להביאם בחשבון.""",train
כיצד השפיעה הודאת הנאשם בשלב מוקדם על שיקול הדעת של בית המשפט?,"בנסיבות שאינן קשורות בביצוע העבירות ראיתי להביא בחשבון את הודאתו של הנאשם, שניתנה בשלב מוקדם של ההליך ומבטאת נטילת אחריות מצדו על מעשיו.",train
מהו המטרה של תיקון החוק בנוגע לעונשי מינימום בעבירות בנשק?,"תיקון זה נועד להחמיר בענישה אגב קביעת עונשי מינימום לעבירות בנשק, ובכללן רכישה, החזקה, נשיאה והובלה.",train
מהו העיקרון המנחה בענישה הנוגע ליחס בין חומרת העבירה למידת אשמו של הנאשם?,"העיקרון המנחה בענישה הוא עיקרון ההלימה, המחייב קיומו של יחס הולם בין חומרת העבירה ומידת אשמו של הנאשם לבין סוג ומידת העונש המוטל עליו.",train
מהי השאלה שיש להעמיד לנגד עיני השופט בנוגע לעבירות כעל מספר אירועים?,"יש להעמיד לנגד עיניו את השאלה האם השקפה על העבירות כעל כמה אירועים תהא מלאכותית, באופן שיגרע ממהות העניין בכללותו, או שלא ישקף את סיפור המעשה כהווייתו.",train
מהו השיקול שהוביל להחמרת הענישה במקרה של הנאשם?,"מנגד, ראיתי להביא לחומרא את עברו הפלילי של הנאשם, שחרף גילו הצעיר הספיק לצבור לחובתו חמש הרשעות קודמות.",train
מהו מתחם העונש ההולם שנקבע לאחר בחינת נסיבות ביצוע העבירות וערכים חברתיים המוגנים?,"אחרי שבחנתי את נסיבת ביצוע העבירות מושא כתב האישום, את הערכים החברתיים המוגנים שנפגעו מביצוען ואת מדיניות הענישה הנוהגת במקרים דומים, אני קובע כי מתחם העונש ההולם נע בין 5 עד 8 שנות מאסר לריצוי בפועל.",train
מהו הכלל לגבי הפעלת עונשים מותנים במקרה זה?,הכלל הוא שעונשים מותנים יש להפעיל במצטבר וחפיפתם הינה החריג שיש להידרש אליו מטעמים מיוחדים שאינם מתקיימים בענייננו,train
מהי הסיבה לכך שאין כל הצדקה לירי באזור מגורים?,"כפי שציינתי לעיל, אין כל הצדקה לירי בכלל, לא כל שכן לירי באזור מגורים שם פוטנציאל הפגיעה רב.",train
מהי הסיבה לדחיית הערעור על חומרת העונש במקרה זה?,בית המשפט העליון דחה כאמור את הערעור על חומרת העונש בקבעו כי מדובר בעבירות נשק שביחס אליהן קיימת מגמת החמרה בפסיקה ולא בכדי.,train
כיצד השפיעו הרשעות קודמות על גזר הדין של הנאשם?,עוד הבאתי בחשבון את העובדה שמדובר במי שלחובתו הרשעות קודמות וזו אינה הסתבכותו הראשונה עם החוק.,train
כיצד משפיעות העבירות בהן הורשע הנאשם על שלום הציבור וסדר הציבורי?,"עבירת הסמים בה הורשע הנאשם פגעה בערך של שלום הציבור ושמירה על בריאותו, ואילו העבירה של ההפרעה לשוטר במילוי תפקידו פגעה בסדר הציבורי ובשלטון החוק.",train
מהו המתחם הראוי והמדי שנקבע על ידי המאשימה לעונש במקרה זה?,"בהתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה וביתר הנסיבות הקשורות בביצוע העבירה אני סבור כי המתחם בו נקבה המאשימה, היינו מאסר לתקופה הנעה בין 18-36 חודשים, הנו מתחם ראוי ומידתי.",train
מדוע יש להטיל ענישה חמורה על הנאשם במקרה זה?,מעשים חמורים אלה מחייבים ענישה של ממש הן נוכח הפגיעה  הקשה בערכים החברתיים המוגנים של שמירת שלמות גופו וכבודו של אדם והן נוכח העובדה כי ננקטו כנגד בני משפחה חסרי ישע.,train
כיצד משפיעה חומרת העבירה על האפשרות לבטל את הרשעת הנאשם במקרה זה?,"בענייננו, על אף נסיבותיו האישיות של הנאשם, לדעתי חומרת העבירה והאינטרס הציבורי אינם מאפשרים ביטול ההרשעה.",train
מהו השיקול המרכזי שעל בית המשפט להתחשב בו כאשר הוא קובע את מתחם העונש ההולם?,"בבואו לקבוע את מתחם העונש ההולם על בית המשפט להתחשב בערכים החברתיים שנפגעו מביצוע העבירה, במידת הפגיעה בהם, במדיניות הענישה הנוהגת ובנסיבות הקשורות בביצוע העבירה.",train
מהי הסיבה לכך שהנאשם לא התקבל לטיפול על פי תסקיר שירות המבחן?,"זאת, עקב התרשמותו כי רצונו של הנאשם להשתלב בטיפול הינו מילולי בלבד, וכן על רקע הסכסוך האלים והלא פתור שעודנו מתנהל בו מעורבת משפחת הנאשם.",train
מהם הערכים החברתיים שנפגעו מביצוע העבירה במקרה זה?,הערכים החברתיים שנפגעו מביצוע העבירה במקרה דידן הם הערכים של שמירת שלמות גופו וקניינו של הציבור ומניעת כל פגיעה בהם.,train
"מהו טווח הענישה הראוי במקרה זה, בהתבסס על עקרון ההלימה?","לתחם הענישה הראוי במקרה זה, בהתבסס על עקרון ההלימה, נע בין 12 ל- 36 חודשי מאסר בפועל.",train
מהן הנסיבות לקולא שיש לקחת בחשבון בענישת הנאשמים?,"לקולא יש להתחשב בהודאה המוקדמת ונטילת האחריות שיש בכך מצד הנאשמים, כמו כן נראה שמדובר באנשים שאינם בעלי קווי התנהגות פליליים מושרשים במהותם ועברם הינו בעיקר נקי.",train
כיצד משפיעות הנסיבות האישיות על קביעת עונשו של נאשם בתוך מתחם העונש ההולם?,"עונשו של נאשם אמור להיקבע בתוך מתחם העונש ההולם, גם בהתחשב בנסיבות הנוספות שנפרשו בפני בית המשפט, מהן נסיבות אישיות, ונסיבות שאינן קשורות בביצוע העבירה.",train
מהו השיקול המרכזי שעל בית המשפט לשקול כאשר הוא בוחן את הסולחה בהקשר לחומרת המעשים?,"לצד האמור, וכמשקל נגד להסכמה גופה, על בית המשפט ליתן משקל משמעותי לחומרת המעשים שברקע השגת הסולחה.",train
מהי הסיבה להחמרת הענישה על עבירות נשק במדינת ישראל?,"נוכח היקפן העצום של העבירות הנעשות בנשק, הפוגעות בחברה ובמרקם חייהם של מגזרים נרחבים בה, תוך שהן מסבות נזקים הרסניים ופוגעות פגיעה ממשית בביטחונם האישי וברווחתם של אזרחים תמימים, נרתם בית המשפט למלחמה בתופעה זו בדרך של החמרה בענישה על כלל המעורבים בעבירות אלה.",train
מהו טווח הענישה הקיים בעבירת הכניסה שלא כדין לשטח מדינת ישראל?,"אף בעבירת הכניסה שלא כדין לשטח מדינת ישראל קיים טווח ענישה רחב, לפי נסיבות המעשה והעושה.",train
כיצד השפיעה הודאת הנאשם על גזר הדין שניתן לו?,"בבואי לגזור את עונשו של הנאשם בתוך המתחם שנקבע לעיל, ראיתי להביא בחשבון את הודאתו בעבירות שיוחסו לו, המגלמת בחובה נטילת אחריות על מעשיו והביאה בנוסף גם לחיסכון בזמן שיפוטי יקר.",train
מהו השיקול לחומרה בעקבות העונש המותנה שהוטל על הנאשם?,"עובדה שהושת על הנאשם עונש מאסר על תנאי בגין עבירת האלימות בה הורשע, לא הרתיעה אותו מלשוב ולבצע עבירות חמורות נוספות, דבר המהווה שיקול לחומרה לחובתו.",train
מהו הערך שנפגע כאשר הנאשם נקט באלימות כלפי השוטרים שהוזעקו לביתו?,"בנוסף, נפגע הערך של שמירה על שלטון החוק, שעה שהנאשם נקט באלימות כלפי השוטרים שהוזעקו לביתו.",train
אילו פגיעות נוספות נגרמות לקשיש בעקבות עבירת השוד מעבר לפגיעה הכלכלית?,"גם כאשר לא נגרם נזק פיזי נגרמת לקשיש, מעבר לפגיעה הכלכלית, פגיעה באמונו ובביטחונו, פגיעה אשר קשה לרפאה.",train
"מהו הסיכון הציבורי הנובע מעבירות נשק, כפי שנקבע בפסיקה?","זאת, מן הטעם שעבירות אלו מקימות פוטנציאל להסלמה עבריינית ויוצרות סיכון ממשי לשלום הציבור.",train
מהי המשמעות של הודאת הנאשם בשלב מוקדם על ההליך המשפטי?,"הבאתי בחשבון את הודאתו בשלב מוקדם של ההליך, המבטאת נטילת אחריות מצדו על מעשיו ובנוסף הביאה לחסכון בזמן שיפוטי יקר.",train
מהי החשיבות של ריבוי הקורבנות וריבוי המעשים בהערכת העונש?,עוד יש להביא בחשבון את ריבוי הקורבנות וריבוי המעשים.,train
מהו מתחם הענישה שנקבע במקרה זה בהתבסס על עקרון ההלימה?,"סיכומו של דבר, על יסוד מקבץ השיקולים שמניתי לעיל, אני קובע כי מתחם הענישה הראוי במקרה זה, בהתבסס על עקרון ההלימה, נע בין 10 ל-30 חודשי מאסר בפועל.",train
מהו העונש הראוי שנקבע במקרה זה למשך כמה חודשים?,בנסיבות העניין העונש הראוי לטעמי הינו עונש של מאסר בפועל למשך 30 חודשים.,train
מהי המשמעות של הודאת הנאשמים בהקשר לנטילת אחריות על מעשיהם?,הודאה זו מגלמת בחובה נטילת אחריות מצדם על מעשיהם וחסכה את הצורך בהעדתם של עדי תביעה רבים.,train
מדוע השיהוי בהגשת כתב האישום נחשב לשיקול בגזירת העונש?,שיהוי זה מהווה שיקול אותו ראיתי להביא בחשבון בגדר כלל השיקולים הרלוונטיים בהם התחשבתי בבואי לגזור את עונשו של הנאשם.,train
כיצד תרמה הודאת הנאשם לחיסכון בזמן שיפוטי ולנטילת אחריות?,"הודאה זו, לא זו בלבד שהביאה לחיסכון בזמן שיפוטי יקר וחסכה את הצורך בהעדתה של המתלוננת, אלא שהיא מגלמת בחובה גם נטילת אחריות מצד הנאשם על מעשיו.",train
מהו הנזק שיש להביא בחשבון בעת הערכת הנזק שנגרם כתוצאה מעבירות בנשק?,"אמדן הנזק שנגרם כתוצאה מביצוע העבירות צריך להביא בחשבון את הנזק הפוטנציאלי החמור שעלול היה להיגרם מאותן עבירות, לו נעשה שימוש בנשק.",train
מהו העיקרון המחייב את בית המשפט לקיים יחס הולם בין חומרת העבירה לעונש המוטל?,"בגזירת עונשו של נאשם העומד בפניו, נדרש בית המשפט לפעול בהתאם לעיקרון ההלימה, המחייב קיומו של יחס הולם בין חומרת העבירה, נסיבותיה ומידת אשמו של הנאשם, לבין סוג ומידת העונש המוטל עליו.",train
כיצד השפיעה כוונת הנאשם לשבש את החקירה על חומרת העבירה?,"אם לא די בעבירות התעבורתיות ובהפקרה, הוסיף הנאשם חטא על פשע שעה שביקש בעורמה לשבש מהלכי המשפט והתקשר למוכר הרכב בו נהג, על מנת שזה יאמר למשטרה כי אינו זוכר למי מכר את הרכב, וזאת מתוך כוונה להכשיל את החקירה.",train
מהי הסכנה בנהיגה בזמן פסילת רישיון וכיצד היא משפיעה על חיי אדם?,"נהיגה בכבישי הארץ בזמן פסילת רישיון טומנת בחובה סכנה לביטחונם ולשלומם של הנהגים והולכי הרגל שבסביבה, והיא אף משקפת יחס מזלזל בחיי אדם, בצווי בית המשפט ובחוק.",train
"מדוע אין טעם בהשוואה מדויקת של \גודל\"" הקבוצה בה הושת עונש מאסר?""","ההשוואה למקרים אחרים היא חשובה, אך אין טעם רב בהשוואה מדויקת של \גודל\"" הקבוצה שבה הושת מספר שנות מאסר זה או אחר, מאחר שכל עונש הוא תולדה של מכלול הנסיבות שעמדו באותו עניין בפני בית המשפט.""",train
כיצד משפיעה חומרת המעשים על ההמלצה לעונש שהוצע על ידי שירות המבחן?,"בשים לב לחומרת המעשים בהם הורשעה הנאשמת, העונש שהוצע על ידי שירות המבחן אינו הולם.",train
מדוע מתחייבת ענישה מחמירה בעבירות נשק?,מדובר בעבירות שעלולות להוביל לפגיעה אנושה בערך קדושת החיים ומכאן מתחייבת ענישה מחמירה על מנת למגר העבירות בנשק שהפכו זה מכבר למכת מדינה.,train
כיצד משפיעים צוק העתים והיקפן של עבירות הנשק על שיקולי הענישה?,צוק העתים והיקפן של עבירות הנשק מחייבים הענקת משקל בכורה לשיקולי גמול והרתעה והעדפתם על פני נסיבותיו האישיות של הנאשם.,train
אילו נסיבות יש לבחון על ידי בית המשפט במסגרת הנסיבות הקשורות בביצוע העבירה?,"במסגרת הנסיבות הקשורות בביצוע העבירה, על בית המשפט לבחון, בהתאם לסעיף 40ט' לחוק העונשין, גם את הנסיבות שהביאו את הנאשם לבצע את העבירה.",train
מהי הסיבה לכך ששירות המבחן סבר כי הנאשם זקוק לענישה מוחשית והרתעתית?,"בנסיבות, סבר שירות המבחן כי הנאשם זקוק לענישה מוחשית והרתעתית, כאמור.",train
"מהי מגמת הענישה המחמירה בעבירות שוד, כפי שמצביעה הפסיקה?",אין תמה אפוא שהפסיקה דהאידנא מצביעה על מגמת ענישה מחמירה ומרתיעה: מגמה זו היא חלק מהמאבק לעקירת התופעה של פגיעה בקשישים ובחסרי ישע מן השורש.,train
מדוע יש חשיבות לאינטרס הציבורי בהסדרי טיעון לפי ההסדר הנדון?,"זאת, נוכח האינטרס הציבורי אשר כאמור תומך בעריכתם של הסדרי טיעון; ובשל העובדה שהנאשם ויתר על זכותו לנהל הליך פלילי עד תומו כשהודה במיוחס לו במסגרת ההסדר (עניין פלוני המוקדם, בעמ' 607).",train
מהי הסיבה לכך שיש להרחיק עבריינים מהציבור כדי להגן על ביטחונו?,בנסיבות אלו צודקת באת כוח המשיבה בטענתה כי חובה להגן על כלל הציבור מפני עבריינים מסוג זה על ידי הרחקתם מהציבור לשם הגנה על ביטחונו.,train
מהו השיקול שראוי להביא בחשבון בנסיבות שאינן קשורות בביצוע העבירה?,בנסיבות שאינן קשורות בביצוע העבירה ראיתי להביא בחשבון את עברו הנקי של הנאשם.,train
כיצד משפיע עברו הפלילי של הנאשם על ההחלטה בעניינו?,"בהקשר זה של עברו הפלילי של הנאשם, אני רואה להוסיף ולציין כי רצף הרשעותיו מלמד על הסלמת התנהלותו העבריינית.",train
"מהו תפקיד הנאשמת במעשה החטיפה והסחיטה, וכיצד השפיע על הצלחתם?","נכון הוא שחלקה של הנאשמת קטן יותר מיתר המעורבים, אך יש צדק בדברי המאשימה כי ללא תרומתה, ייתכן וכלל מעשה החטיפה והסחיטה שבאה בעקבותיו, לא היו יוצאים אל הפועל.",train
כיצד תרם הנאשם לביצוע השוד על אף שלא היה זה הוא שמשך את תיק הצד?,"יחד עם זאת, אין להמעיט מחלקו, בשים לב לכך שבזמן ששניים אחרים מאותה חבורה משכו בחוזקה את תיק הצד שנשא המתלונן על גופו, החזיק הנאשם בכלי חד, ויחד עם אחר עמדו השניים בחנות כדי לסייע בביצוע השוד, כשהם מתצפתים כדי לוודא שלא מגיעים אנשים נוספים ועל מנת לאפשר את ביצוע שוד.",train
מדוע יש צורך בענישה מחמירה על עבירות בנשק במדינת ישראל?,"בנוסף, כפי שצוין בעבר, עבירות בנשק במדינת ישראל הפכו זה מכבר ל\מכת מדינה\"", ומשכך קיים צורך בענישה מחמירה, אשר תגביר את ההרתעה מפני ביצוען.""",train
כיצד משפיעה העובדה שהנאשם שומר חוק על תפקידו על סוג העבירות שביצע?,במקרה זה הנאשם לא היה משמש בתפקידו אילולא היה שומר חוק וכפי שנאמר עבירות צווארון לבן נעשות לרוב על ידי מי שאין לחובתם עבר פלילי.,train
מה מעידה העובדה שהנאשם החביא רעלת פנים לצד הנשק על חשיבתו?,"העובדה שלצד האקדח, המחסנית והכדורים שהוסתרו בתא הנסתר ברכב, החביא הנאשם גם רעלת פנים, מעידה על חשיבה עבריינית ומסוכנת.",train
כיצד משפיעה קדושת חיי אדם על ההחלטה להטיל עונש מאסר?,"מדובר אמנם באדם נורמטיבי, אך בשים לב לכך שיש ליתן ביטוי גם ליתר הנסיבות ובכללם הערך של קדושת חיי אדם, אין מנוס מהטלת עונש מאסר לתקופה משמעותית.",train
מהו הצורך בבדיקת דרכי הפעולה כאשר שיעור הפענוחים בעבירות הנשק נמוך?,"כאשר שיעור הפענוחים הוא כה נמוך ייתכן שיש מקום לערוך בדק בית ובחינה מחודשת ומעמיקה של דרכי הפעולה, על מנת ליתן הגנה למגזרים נרחבים החשים לא אחת כי הופקרו לגורלם.",train
"כיצד משפיעות עבירות הנשק על ביצוע עבירות אחרות, לפי ההנמקות המשפטיות?","הן מסכנות את שלום הציבור, גם בהיותן \קרקע פורייה\"" לביצוע עבירות אחרות – החל מעבירות איומים וכלה בעבירות המתה, ובשל יכולתן לגרום לפגיעות בגוף ובנפש.""",train
מהו השיקול שהשפיע על ההחלטה להחמיר בעונש בעקבות העבירות שביצעו הנאשמים?,לצד זאת ראיתי להביא בחשבון את ההתארגנות שקדמה לביצוע העבירות ואת התכנון המוקפד שהיה כרוך במעשה העבירה.,train
מהי המגמה המשפטית שהציג בית המשפט בעבירות סחר בנשק?,אני רואה לציין את מגמת ההחמרה הננקטת בידי בית המשפט בעבירות מסוג זה.,train
מהי עמדת בית המשפט לגבי הצורך להיאבק בנגע הסמים?,"בית המשפט הביע לא אחת את עמדתו כי את נגע הסמים יש לשרש מן היסוד וכי לנוכח הנזק העצום שמסבים עבירות הסמים, יש להיאבק בתופעה, בין היתר על ידי הטלת עונשים מרתיעים על המעורבים בכל שרשרת עשיית הסם.",train
מה השיקולים שנלקחו בחשבון בעת גזירת העונש של הנאשם?,בבואי לגזור את עונשו של הנאשם בתוך המתחם הבאתי בחשבון את עברו הנקי ואת העובדה כי ניהל עד היום אורח חיים נורמטיבי וכי למעשה זו הסתבכותו הראשונה בפלילים.,train
מהו ההסבר המשפטי לכך שאימה נחשבת בעוצמתה גם כאשר מדובר באקדח דמה?,"אימה זו עומדת בעינה גם כשברשות מבצע העבירה אקדח דמה בלבד, בשל הפגיעה בתחושת הביטחון של הקורבנות.",train
כיצד השפיעה הודאת הנאשם על גזירת העונש והצורך בעדים נוספים?,"בבואי לגזור את עונשו של הנאשם בתוך המתחם, נתתי דעתי להודאתו, שהביאה לחיסכון בזמן שיפוטי יקר ובנוסף ייתרה את הצורך בהעדתם של עדי תביעה רבים, ובכללם המתלונן, על כל הקושי הכרוך בשחזור האירוע הטראומתי שחווה.",train
כיצד שונה העונש בעבירת רכישת כלי נשק בעקבות התיקון לחוק?,"התיקון החמיר את העונש הקבוע בצדה של עבירת הרכישה של כלי נשק משבע שנות מאסר לעשר שנות מאסר, וכן קבע כי בתקופה של שלוש שנים מיום פרסומו, לא יפחת עונשו של מי שהורשע בעבירות המנויות בסעיף 144 לחוק העונשין, מרבע העונש המרבי שנקבע לאותה עבירה, אלא אם כן יחליט בית המשפט, מטעמים מיוחדים שיירשמו להקל בעונשו.",train
מדוע פגיעה באינטרס הציפייה של הנאשם מוצדקת רק במקרים חריגים?,נאמר כי כאשר נערך הסדר טיעון עם נאשם נוצר אצלו אינטרס ציפיה והסתמכות גבוהה ופגיעה באינטרס זה מוצדקת רק במקרים חריגים ונדירים בהם אינטרס ציבורי כבד משקל מחייב זאת.,train
