question,answer,split
מהי ההשפעה של אי הסרת המחדלים על העונש המוטל על הנאשמת?,"לענייננו \t6 הנאשמת לא הסירה את המחדלים נשוא כתב האישום, ועל אי הסרת מחדלים יש בוודאי השלכה לעניין העונש כפי שנפסק רבות על ידי בתי המשפט.",train
מדוע אין להפעיל אמת מידה עונשית אחידה לכל הנאשמים?,"אין להפעיל אמת מידה עונשית זהה לגבי כל נאשם ונאשם שכן נבדלים הם ביניהם בנסיבותיהם האישיות, בעברם הפלילי ובנסיבות ביצוע העבירה וחומרתה.",train
כיצד הוערך המקרה של הנאשם ביחס למקרים חריגים ולמדרג החומרה שנקבע?,"בענייננו, המקרה של הנאשם לא נמצא במסגרת המקרים החריגים, כפי שעותר הסנגור להשקיף עליו, מנגד, גם לא נמצא במדרג החמור ביחס למקרים שהפנתה אליהם המאשימה.",train
מהו המתחם שצריך להתחשב בו בעת גזירת העונש בעבירה פלילית?,"מתחם זה הינו בהתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",train
מהן הנסיבות שהובילו להתחשבות לקולא בענישת הנאשם?,"לקולא, יש להתחשב בהודאת הנאשם שחסכה זמן שיפוטי, נסיבותיו האישיות והמשפחתיות כנטען על ידי הסנגור, כמות הסם (הלא גדולה יחסית) וסוג הסם שאינו נמנה על סוגי הסמים הקשים (\סם המוות\""), שהוחזק לצריכה עצמית בבית מגוריו, על אף שקיימת פסיקה שגורסת שאין הבדל בין סמים קשים לסמים קלים, בשים לב לפגיעה הקשה בחברה וההשלכות השליליות על כלל החברה כתוצאה מנגע הסמים.""",train
מהו תפקיד שירות המבחן בהקשר לשיקולי הענישה של בית המשפט?,"על כן אין לבוא בטרוניה כלפי שירות המבחן אשר בעיקר שם לנגד עיניו את השיקולים הנוגעים לנאשם ולשיקומו, בעוד בית המשפט אמון לבחון קשת רחבה של שיקולי הענישה הרלוונטיים לרבות אינטרס כלל הציבור נפיצות העבירה, חומרתה, שיקולי גמל והרתעת הרבים ואין לבוא לשירות המבחן בטרוניה על גישה זו.",train
מהו העיקרון המשפטי שמדגיש את הצורך בהתאמת הענישה לנסיבות האישיות של הנאשם?,"עם זאת, יש לזכור כי אחד מעקרונותיה של שיטתנו המשפטית הוא עקרון הענישה האינדיבידואלית.",train
כיצד השפיעו טיעוני הצדדים ותסקיר שירות המבחן על ההחלטה שלא להחמיר בעונש?,"שים לב לכל האמור לעיל, ולאחר שהקשבתי לטיעוני ב\כ הצדדים, ועיינתי בתסקיר שירות המבחן, ושקלתי את מכלול השיקולים הרלוונטיים, הן לחומרה והן לקולא כמפורט בדברי ב\""כ הצדדים, החלטתי שלא להחמיר עם הנאשם ולהסתפק בעונש מתון שיאזן בין האינטרס הכללי שעמד במרכז טיעוניה של ב\""כ המאשימה, לבין האינטרס האישי השיקומי שעמד עליו שירות המבחן וכן ב\""כ הנאשם, בתקווה שהנאשם ישכיל לתקן את דרכיו בעתיד, וינהל אורח חיים נורמטיבי.""",train
מהו העיקרון המשפטי המנחה את השופט בהתייחסותו לבעלי הדין המופיעים בפניו?,"לפי המשפט העברי, הדין מצווה להת יחס שווה לבעלי הדין הניצבים לפניו ללא משוא פנים, כי רק יחושו בעלי הדין שהמשפט הוא משפט צדק בלא חשש אפליה או משוא פנים.",train
מדוע גילם הצעיר של הנאשמים אינו יכול להוות סיבה להקל בעונש?,"אסור שגילם הצעיר של הנאשמים בכלל, והשיקול השיקומי, יביא לכך שעבירות אלו יתפרשו כנסלחות וכלא היו.",train
מהו העיקרון המנחה לגבי דיון בכל מקרה לפי נסיבותיו?,"עם זאת, נפסק כי כל מקרה ידון לפי נסיבותיו.",train
כיצד משפיעה המציאות הביטחונית על מדיניות הענישה כלפי עברייני הנשק?,"המציאות הביטחונית והפלילית השוררת בארצנו, מחייבת נקיטת יד קשה ומחמירה כנגד עברייני הנשק.",train
מהו השיקול המרכזי שהנחה את בית המשפט בהחלטתו להעדיף את שיקולי השיקום על פני שיקולי הגמול וההרתעה?,"החלטתי לבכר את שיקולי השיקום על פני שיקולי הגמול וההרתעה וזאת בשים לב להליך הטיפולי שעבר ועודנו עובר הנאשם, כמפורט בתסקיר, עוד בשים לב לחלוף הזמן מיום ביצוע העבירה, נסיבות ביצוע העבירה כמפורט לעיל, כמות הסם המזערית יחסית, הודאת הנאשם שגרמה לחסיכת זמן שיפוטי יקר, נטילת אחריות על מעשיו.",train
כיצד יש להפעיל שיקול דעת בעת גזירת דינו של נאשם לפי עקרון הענישה האינדיבידואלית?,"על פי עקרון זה, בבוא בית המשפט לגזור את דינו של נאשם, שומה עליו להפעיל את שיקול דעתו ולבחון כל מקרה לגופו של עניין, תוך התחשבות בנסיבותיו האישיות של הנאשם ועברו הפלילי ולאזנם אל מול נסיבות ביצוע העבירה וחומרתה.",train
מהו השיקול המרכזי שהשפיע על ההקלות בעונש שניתן לנאשם?,"לקולא, אתחשב בהודאת הנאשם שחסכה זמן שיפוטי רב בכלל התיקים העומדים לחובתו בבתי המשפט, נטילת אחריות על מעשיו, הבעת חרטה, נכונותו והתחייבותו לנהל אורח חיים נורמטיבי בתום מאסרו, חלוף הזמן, נסיבותיו האישיות והמשפחתיות הקשות כמפורט במכתב שהגיש לעיוני, וגם בדברי בא כוחו במסגרת טיעוניו לעונש.",train
מהו חלקם של הצעירים באלימות הכללית בחברה ומה המשמעות לכך?,"חלקם של הצעירים איננו מבוטל ותרומתם לאלימות הכללית בחברה – משמעותית, דבר שמחייב יד קשה.",train
מהו העיקרון החשוב שעלינו לקחת בחשבון בענישה?,"עקרון חשוב – אך לא יחיד – שעלינו לקחת בחשבון, הינו עקרון אחידות הענישה.",train
מדוע נחשבות נסיבותיו של הנאשם לחומרא במקרה זה?,"אין ספק, כי בעניינו של הנאשם מתקיימות נסיבות לחומרא, בשים לב כי ביצע את העבירה כאשר עומד לחובתו מאסר מותנה בגין עבירה דומה.",train
מדוע עקרון אחידות הענישה אינו מהווה את כל השיקולים בענישה?,עקרון אחידות הענישה אינו חזות הכול והנו אך אחד משיקולי הענישה.,train
מה נדרש על פי הלכת רומנו כדי לבטל את הרשעת הנאשם?,"לגופו של עניין, לא שוכנעתי שמתקיימות נסיבות חריגות ומיוחדות כפי שנדרש על פי הלכת רומנו, כדי לבטל את הרשעת הנאשם.",train
מדוע ישנם מקרים חריגים שבהם ניתן להטיל עונש קל יותר בעבירות סיכון חיי אדם?,"מצאתי לנכון לציין זאת, הואיל ובפסיקה נקבע, כי ישנם מקרים חריגים ונסיבות מיוחדות, גם בעבירות של סיכון חיי אדם בנתיב תחבורה, שהושתו עונשים קלים יותר מרף הענישה המקובל, כך למשל בע\פ 5622/07, מדינת ישראל נ' קורדונה – 6 חודשי עבודות שירות.""",train
מהו האינטרס הציבורי בהרתעת עברייני מין פוטנציאליים?,בנוסף קיים אינטרס ציבורי כבד משקל בהרתעת הנאשם והרתעת עברייני מין פוטנציאלים.,train
מהו העיקרון המנחה את בית המשפט בענישה של נאשמים בעבירות שונות?,"הענישה הינה ענישה אינדיווידואלית וכל מקרה ייבחן על פי נסיבותיו, תהא אשר תהא חומרת העבירה בה הורשע.",train
אילו שיקולים גוברים על אלמנט השיקום במקרה של מעשי בריונות?,"שיקולי הענישה, ההרתעה והצורך להגן על הציבור מפני מעשי בריונות דוגמת אלה שבוצעו על ידי הנאשמים, גוברים כאמור על אלמנט השיקום.",train
כיצד יש לקחת בחשבון את תקופת המעצר של הנאשם בשיקולי הענישה?, יש לשקול אף את תקופת שהייתו במעצר וכן את משך הזמן בו היה נתון במעצר בית ותחת תנאים מגבילים.,train
מהו השיקול שיכול להקל על הענישה כאשר מדובר בפעולה מתוך מצוקה כלכלית?,"עוד נאמר, כי פעולה מתוך מצוקה כלכלית יכולה להוות שיקול לקולא בעת בחינת נסיבותיו האינדיבידואליות של כל נאשם.",train
מהו האיזון הנדרש בין אינטרס הציבור לנסיבות האישיות של הנאשם בעת קביעת העונש?,"מחד, אינטרס הציבור,  והצורך בגמול ובהרתעה, ומאידך, נסיבותיו האישיות של כל נאשם ונאשם, שכן הענישה לעולם אינדיבידואלית היא.",train
מהו השיקול שהנחה את בית המשפט במיגור עבירות נשיאה והובלה של נשק?,הצורך במיגור התופעה של עבירות נשיאה והובלה של נשק העלולים להביא לפגיעה בחפים מפשע עמד לנגד עיני בהכרעת העונש.,train
מהי המסקנה לגבי שיקולים לחריגה מהמתחם בעבירה זו?,"לא מצאתי במקרה דנן שיקולים לחריגה מן המתחם, לחומרה או לקולא.",train
מהו השפעת מיקום העבירה על רמת החומרה שלה?,"עם זאת, מיקום העבירה ונסיבות ביצועה עלול להוסיף נדבך נוסף של חומרה.",train
אילו פרמטרים יבחן בית המשפט כאשר מדובר בנשק המוחזק שלא כדין?,"בית המשפט ייתן דעתו על סוג הנשק המוחזק שלא כדין, על כמותו, על התכלית שלשמה הוא מוחזק ועל הסכנה המוחשית שיעשה בו שימוש.",train
מדוע יש לייחס משנה חומרה למעשי הנאשם באולם בית המשפט?,"משנה חומרה יש לייחס למעשה הנאשם שעה שביצע את העבירה בתוך אולם הדיונים בבית המשפט, בעוד השופט יושב על כיסאו, בנוכחות קהל של עורכי דין ומתדיינים.",train
מה היו השיקולים שהובילו להעדפת שיקולי השיקום במקרה זה?,"לא בלי התלבטות, החלטתי במקרה זה, לבכר את שיקולי השיקום על פני שיקולי ההרתעה והגמול הן מהטעמים המפורטים בשני התסקירים שגובשו בעניינו של הנאשם והן מהטעמים שמנה ב\כ הנאשם, בתקווה שמדובר באירוע חריג לאורחות חייו של הנאשם.""",train
מהן הנסיבות המיוחדות שהובילו להפעיל שיקולי חסד ורחמים בעניינו של הנאשם?,"על רקע טיעוני ב\כ הנאשם המלומד ובהצטבר נסיבותיו של הנאשם, מצאתי כי לצד מטרות הענישה ושיקולי הענישה המסורתיים, המקרה דנן מצדיק הפעלת שיקולי חסד ורחמים, שאינם שיקולים \""זרים\"" לשופט היושב בדין, אם לא למען הנאשם אז למען שלושת ילדיו הקטינים ולאור העובדה שאנו מצויים בחודש אלול, חודש הסליחות עבור היהודים וחודש הרמדאן עבור העדה המוסלמית, וראוי שהנאשם יחוג חג רמדאן יחד עם בני משפחתו וילדיו הקטינים.""",train
מהו מצבו הבריאותי של הנאשם וכיצד הוא משפיע על שיקולי הענישה?," במסגרת השיקולים לקולא יש לשקול אף את מצבו הבריאותי של הנאשם- מדובר באדם המוכר כנכה ע\י המל\""ל, סובל מסכרת ומבעיות נפשיות.""",train
מה השיקולים שהובילו את בית המשפט להקל בעונש הנאשמת במקרה זה?,"לאחר ששקלתי את מכלול השיקולים הרלוונטיים, הן לחומרא והן לקולא כמפורט לעיל, החלטתי שלא למצות את מלוא חומרת הדין עם הנאשמת, בהתחשב בטיעוני ב\כ הנאשמת, לרבות האמור בתסקיר שירות המבחן שגובש בעניינה.""",train
מדוע נחשבת עבירת החזקת נשק לחמורה במיוחד בהקשר לביצוע עבירות אחרות?,"חומרתה של עבירת החזקת נשק, מקורה בכך שעבירה זאת נעשית, לרוב, כדי לאפשר ביצוען של עבירות אחרות, שמעצם טבעו של הנשק, כרוכות באלימות או בהפחדה.",train
מהו המסר שצריך להעביר בית המשפט במקרה של עבירה חמורה כמו זו?,"אין להקל ראש במעשה בו הורשע הנאשם וחובה על בית המשפט להעביר מסר ברור וחד משמעי, כי רואה הוא בחומרה רבה את המעשה, כך ששיקוליו של בית המשפט צריכים להיעשות גם בהיבטים כלליים של ענישה (מניעה, גמול, הרתעה ועוד).",train
כיצד מתייחס בית המשפט העליון לחומרת הנזק שבעבירה?,על חומרת הנזק שבעבירה אין לי אלא להפנות לפסיקה של בית המשפט העליון שציינתי לעיל.,train
מהו המשמעות של חציית גבולות במעשיו של הנאשם?,"מעשיו של הנאשם, בנסיבות שתוארו לעיל, עולים כדי חציית גבולות, מבטאים עזות מצח ומלמדים על זלזול עמוק ואי מורא הדין.",train
כיצד השפיעה החזרת הרכוש למתלוננים על גזר הדין של הנאשם?,"עוד אתחשב לקולא כי בחלק מהעבירות, הרכוש הוחזר למתלוננים.",train
כיצד משפיע הקשר האישי בין הנאשם למתלונן על החומרה של המעשה?,"המעשה של הנאשם הינו מעשה חמור ומכוער, ומשנה חומרה כאשר המעשה מבוצע כלפי חבר מילדות.",train
"מהי הערכת ד\ר אלוני לגבי תהליך השיקום של הנאשם?""","אשר לשיקולי השיקום, להערכת ד\ר אלוני הנאשם נמצא בתהליך של שיקום אשר יגדע באם ישלח למאסר מאחורי סורג ובריח.""",train
מהו ההיבט המהותי של תיקון כתב האישום והשפעתו על רמת הענישה במקרה זה?,"עוד יש לציין, כי תיקון כתב האישום הינו תיקון מהותי ביחס להוראות החיקוק בו הואשם בכתב האישום המקורי, עובדה שמשליכה, ללא ספק, על רמת הענישה הנגזרת מהמעשה.",train
כיצד הלכת פראג'ין משפיעה על מדיניות הענישה במקרה של נאשם עם הרשעה קודמת?,"הדבר מתיישב עם הלכת פראג'ין, שהתוותה מדיניות ענישה של השתת מאסר ממש במקרה דומה.",train
מהו העיקרון המנחה לגבי הענישה במקרה של מעשה חמור כמו זה?,"ומן הכלל אל הפרט – אכן, המעשה בו הורשע הנאשם הינו מעשה חמור ביותר, המצדיק בדרך כלל הטלת מאסר מאחורי סורג ובריח.",train
כיצד משפיעות הנסיבות האישיות של הנאשם על ההחלטה בענישה במקרה זה?,"נסיבותיו האישיות של הנאשם ומטרת כניסתו לארץ אינן נסתרות מעיניי אולם, אל להן לנסיבות אישיות להוות חיץ מפני ענישה פלילית ראויה ומרתיעה אשר תמנע מקרים דומים בעתיד.",train
מהן הנסיבות שהובילו להקל בעונש הנאשם במקרה זה?,"לקולא, יש לזקוף לזכות הנאשם את גילו הצעיר, נסיבותיו האישיות והמשפחתיות כפי שפורטו בתסקיר שירות המבחן, הודאתו שחסכה זמן שיפוטי יקר, הבעת החרטה והצהרתו לשקם את חייו.",train
כיצד מתייחס בית המשפט העליון לגיל הצעיר של הנאשמים בהתמודדות עם עבירות בריוניות?,"במקרה רבים, חזר והדגיש בית המשפט העליון, כי התנהגות בריונית ופגיעה בקורבן... אסור שגילם הצעיר של הנאשמים בכלל, והשיקול השיקומי, יביא לכך שעבירות אלו יתפרשו כנסלחות וכלא היו – ראה לעניין זה ע\פ 5576/10.""",train
כיצד השפיעה החזרת הרכוש למתלוננים על גזר הדין?,"עוד אתחשב לקולא כי בחלק מהעבירות, הרכוש הוחזר למתלוננים.",train
מהו העיקרון החשוב שיש לקחת בחשבון בענישה?,"עקרון חשוב – אך לא יחיד – שעלינו לקחת בחשבון, הינו עקרון אחידות הענישה.",train
מהי ההבחנה בעונש בין הנאשם 1 לנאשם 2 במקרה זה?,"יש מקום לעשות הבחנה בין העונשים שיש להשית על נאשם 1 לבין אלו שיש להשית על נאשם 2, כאשר רף הענישה של האחרון יהיה חמור יותר.",train
מה נדרש בנוסף לענישה כדי לפתור את בעיית האלימות?,"ברור כי אין בכוחה של ענישה בלבד לפתור את הבעיה, ודרושה פעולה חינוכית משולבת, רחבה ויסודית.",train
כיצד נגזר עקרון אחידות הענישה מעקרון שוויון הנאשמים בפני החוק?,"עקרון זה נגזר מעקרון שוויון הנאשמים בפני החוק, ומורה כי על מצבים דומים מבחינת אופי העבירות והנסיבות האישיות ראוי להחיל במידת האפשר שיקולי ענישה דומים.",train
מהי ההחלטה שנעשתה לגבי אורך תקופת המאסר של הנאשם?,"החלטתי לתת משקל יותר לקולא מאשר לנאשמים 1 ו- 3 בהתחשב בנתונים המצוינים בסעיף 18 לעיל שיש בהם כדי להצדיק אבחנה באורך תקופת המאסר שיש להשית על הנאשם, אולם לא תחתיו.",train
מהו העיקרון המשפטי שמנחה את הענישה במקרה זה?,"עוד יש לציין, כי ענישה מצטברת היא ענישה המדגישה מדיניות הרתעתית ומדיניות זו הולמת המקרה שבפניי.",train
מדוע יש להוקיע את השימוש בסכין ליישוב סכסוכים בחברה?,"תופעה בה מרשים לעצמם בעיקר בני נוער, אבל לא רק, להשתמש בסכין, או בכלי דקירה אחרים כדי ליישב סכסוכים ביניהם, היא תופעה שמן הראוי שחברה, כל חברה, תוקיע אותה מתוכה ומן הראוי שבתי המשפט, יתנו אף הם ידם במיגור תופעה זו או לצמצמה באופן ניכר, על ידי הטלת עונשי מאסר ארוכים ומרתיעים, לרבות כאשר מדובר בתקיפת אנשי חוק, וביתר שאת בעניינו של הנאשם שבפניי, שלא בחל לעשות שימוש בנשק קר כלפי איש חוק על רקע ביצוע עבירת אלמ\ב כאשר עומד לחובתו מאסר מותנה בגין עבירות אלימות כלפי בן זוג.""",train
כיצד משפיעה החדרת סמים על הסדר והגמילה בתוך הכלא?,"החדרת סמים מגדילה השימוש והסחר בתוך הכלא, מגבירה פעילות עבריינית ואי סדרים ומסכלת ניסיונות לגמילה מסמים, בתוך הכלא או המעצר.",train
מה היו השיקולים שהובילו לבקשה לעונש מאסר ממושך יותר?,"הגם שתקופת המאסר שעתרה לה ב\כ המאשימה במסגרת טיעוניה לעונש – ניתן למצוא לה אחיזה הן מעצם המעשים, ריבויים, אופיים, תדירותם והן בפסיקה במקרים דומים.""",train
מהו השיקול שצריך להתחשב בו בנוגע למאמצי הנאשם לקבלת טיפול?,"יש להתחשב בכך כי על אף סירובו לקבל טיפול תרופתי, פנה הנאשם מיוזמתו לקבלת טיפול באופן פרטי, טיפול הכרוך באמצעים כספיים אשר התאפשר בעזרת סיוע של חברים ובני משפחה שסייעו לנאשם לגייס את הסכום הדרוש לטיפול.",train
מה מלמד המעשה על תעוזת העושה וכיצד זה משפיע על הענישה?,"המעשה כאמור, מלמד על תעוזת העושה ומכאן מכלול של טעמים להחמיר עימו.",train
כיצד עלולה הטלת מאסר לפגוע במאמץ השיקומי של הנאשם?," קטיעת מהלך זה בדרך של הטלת מאסר בפועל ישים לאל מאמץ כביר שהושקע על ידו, ועלול להביא לאיזון לא ראוי בנסיבות מקרה זה בין תכלית הגמול וההרתעה לבין יסודות השיקום והתיקון שבענישה.",train
מהו תפקיד דברי המתלוננת והחרטה שהביע הנאשם בשיקול העונש?,דבריה של המתלוננת בפני וכן החרטה שהביע הנאשם אף הם יילקחו בחשבון במסגרת מכלול השיקולים לעניין העונש.,train
מהו חלקם של הצעירים באלימות הכללית בחברה?,"חלקם של הצעירים איננו מבוטל ותרומתם לאלימות הכללית בחברה – משמעותית, דבר שמחייב יד קשה.",train
מדוע יש להתאים את הענישה למאפייני המעשה ולנאשם?,"אולם, כאמור, הענישה היא אינדיבידואלית ויש להתאים את הענישה הן למעשה והן לעושה.",train
מהן הסיבות לחומרא בעניינו של הנאשם במקרה זה?,"מחד, קיימים שיקולים לחומרא בעניינו של הנאשם בכללם גילו של הקטין, המקום בו בוצע המעשה- מקום הומה אדם, כאשר הקטין רכוב על כתפי אביו- אלו מצביעים על תעוזתו של הנאשם ועל הקושי שלו לדחות סיפוקים, דו\ח הערכת המסוכנות הקובע כי מדובר באדם בעל רמת מסוכנות מינית גבוהה לרצידיביזם מיני, תסקיר שירות המבחן אשר אינו בא בהמלצה טיפולית נוכח סירובו של הנאשם להשתלב בטיפול תרופתי.""",train
מהו המאפיין של העבירות שנלקח בחשבון להקל בעונש הנאשם?,"עוד אתחשב כי בחלק מהעבירות, מדובר בעבירות רכוש מהמדרג הנמוך יחסית, וזאת מבלי להקל ראש בעצם המעשים והשלכותיהם על ביטחון הציבור ורכושו.",train
מהו העיקרון שמורה להחיל שיקולי ענישה דומים במצבים דומים?,"עקרון זה נגזר מעקרון שוויון הנאשמים בפני החוק, ומורה כי על מצבים דומים מבחינת אופי העבירות והנסיבות האישיות ראוי להחיל במידת האפשר שיקולי ענישה דומים.",train
מהי ההלכה הפסוקה בנוגע לעונש על עבירות הספקת סם?,"עפ\י ההלכה הפסוקה כל עבירה של הספקת סם מחייבת תגובה עונשית מחמירה במסגרת המאבק הבלתי מתפשר בנגע הסמים.""",train
