question,answer,split
מהן ההגבלות על שיקול דעת בית המשפט לעומת המלצות שירות המבחן?,"בנוסף לכך, שירות המבחן רשאי להמליץ כל המלצה שנראית בעיניו, ללא הגבלה של ממש, ואילו שיקול דעת בית המשפט בענישה, מובנה בחוק ומושפע ממרכיבים ומעקרונות משפטיים שאינם נמצאים על סדר יומו של שירות המבחן.",train
כיצד נקבע מתחם העונש ההולם לעבירות שביצע הנאשם?,"בהתאם לצורך לקיים יחס הולם בין חומרת מעשי העבירות בנסיבותיהם ומידת אשמו של הנאשם ובין העונש שיוטל; ובהתחשב בערכים החברתיים שנפגעו מביצוע העבירות; במידת הפגיעה בהם; במדיניות הענישה הנהוגה; ובנסיבות הקשורות בביצוע העבירות; אני קובע כי מתחם העונש ההולם לעבירות שביצע הנאשם בנסיבותיהן, נע בין 6 ל- 9 שנות מאסר בפועל.",train
כיצד מתבטאת התנהגות הנאשם בהקשר לענישה משמעותית?,"התנהגות הנאשם מבטאת הלך רוח כוחני-בריוני, חוסר גבולות ואי מורא דין, והיא מצדיקה ענישה משמעותית, למרות קטינות הנאשם בעת ביצוע העבירות.",train
מהו המשקל שיש לתת לקיומה של סולחה בין הצדדים לפי דעתך?,"משכך, דעתי היא כי יש ליתן משקל מוגבל בלבד לקיומה של סולחה בין הצדדים.",train
מהי הסיבה לכך שמתחם העונש שנקבע אינו תואם את המגמה להחמרת הענישה?,"סברנו כי מתחם העונש, וכנגזר מכך העונש שהושת על המשיב, אכן מקלים מהראוי, ואינם עולים בקנה אחד עם המגמה האמורה.",train
מהי ההשפעה של הסכמות בין משפחת העבריין למשפחת הקורבן על הדין הפלילי?,"לא זו בלבד שאין במערך ההסכמות בין משפחת העבריין לבין משפחת הקורבן כדי להוות חלופה לדין הפלילי, אלא שהשלמה עם מעגל אלימות הכולל שימוש בנשק חם בטרם הצדדים פועלים ליישוב מחלוקותיהם בדרכי שלום חותר תחת יסודות הדין הפלילי.",train
מה הם המרכיבים לקביעת מתחם העונש ההולם?,"המרכיבים העיקריים לקביעת מתחם העונש ההולם הם, חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם.",train
מהו השיקול המרכזי להטלת עונשים חמורים במקרה של נאשם בעל אזרחות זרה?,"בנסיבות אלה, יש להטיל עונשים חמורים שיהיה בהם להרתיע ולהבהיר כי אזרחות זרה אינה משמשת מגן מפני ענישה משמעותית.",train
מדוע נחשב הנזק הצפוי מהפצת הסם כמשמעותי בנסיבות המקרה?,"אולם בהתחשב בכמות הסם, הרי שהנזק שהיה צפוי להיגרם מהפצת הסם משמעותי.",train
מהן הסיבות להקל בעונש שהוטל על המערער לפי בית המשפט העליון?,"בית המשפט העליון סבר כי יש להקל במעט בעונש שהוטל על המערער, במיוחד נוכח תסקירי שירות מבחן עדכניים על המערער שהצביעו על סיכויי שיקומו ועל השתלבותו בהליך טיפולי, ובשים לב לגילו הצעיר ולהעדר כל עבר פלילי.",train
מהו הקול הברור העולה מפסיקות בתי המשפט בנוגע לחומרת עבירות גניבת רכבים?,הקול הברור העולה מפסיקת בתי המשפט לעניין גניבת רכבים הינו של חומרה.,train
מהו העונש המקסימלי הקבוע לעבירה בה הורשע הנאשם?,"העונש הקבוע לצידה 14 שנות מאסר, מדבר בעד עצמו ומסמן לעבר הטלת ענישה משמעותית.",train
מהו מתחם העונש ההולם שנקבע לעבירה שביצע הנאשם?,"בהתאם לצורך לקיים יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם ובין העונש שיוטל, ובהתחשב בערכים החברתיים שנפגעו מביצוע העבירה, במידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה, אני קובע כי מתחם העונש ההולם למעשה העבירה שביצע הנאשם הוא בין 5 ל-8 שנות מאסר.",train
מהי ההשלכה של תיקון כתב האישום על ההתייחסות לקושי הראייתי בהקשר לעונש?,"במצב דברים זה, לאחר שכתב האישום תוקן כאמור, אין מקום לשוב ולהתחשב בקושי הראייתי שבעטיו כתב האישום שונה ונמחקו ממנו עבירות חמורות, גם בהקשר לעונש לגבי העבירות שלגביהן לא היה קושי ראייתי.",train
כיצד משפיעות הנסיבות על העונשים שהוטלו במקרים דומים?,"ניתן לראות כי העונשים שהוטלו במקרים השונים שהובאו לעיל, הושפעו מנסיבות המעשה, ובמיוחד מהפגיעה שנגרמה ומהסכנה שהמעשה יצר.",train
מדוע החזקת ריבוי כלי נשק בלתי חוקי מסכנת את שלום הציבור?,"ובסופו של דבר, מצב של ריבוי כלי נשק בלתי חוקי המוחזק בידי אנשים העלולים לעשות בו שימוש פוגעני, מסכן מאוד את שלום הציבור ובטחונו.",train
מהו העונש הראוי במקרה של מעשי עבירה חמורים כמו של הנאשם?,"ומשכך, מן הדין להטיל על הנאשם עונש מאסר משמעותי.",train
מהו המתחם ההולם לעונש עבור מסיעים בנסיבות מחמירות?,"לטעמי, המתחם ההולם לעניין מסיעים, מלינים ומעסיקים בנסיבות מחמירות בענייננו צריך להיות בין 5 ל-15 חודשי מאסר, בעניין זה יש חשיבות עצומה להרתעה, כיון שהמדובר בעבירה שעיקרה כלכלי, וזאת כדי שייצא הקול הצלול מטעמנו כנגד מעשים אלה.",train
"מהו הקו הפסיקתי המנחה לגבי הענישה של מסיעי שב\חים?""","הקו הפסיקתי המנחה מימים ימימה הוא, שיש להטיל על מסיע/מעסיק/מלין עונש חמור יותר מזה של השב\ח עצמו.""",train
מדוע ההטבה בעונשים המוצעים לנאשמים איננה סבירה?,ההטבה הגלומה בעונשים המוצעים לנאשמים אלה איננה סבירה והיתרון שהם מפיקים מהסדר הטיעון עולה לאין שיעור על היתרון הנובע ממנו לאינטרס הציבורי.,train
מהי השאיפה הכללית בנוגע לעונש המוטל על הנאשם?,השאיפה היא שהעונש המוטל יהלום את חומרת מעשה הנאשם בנסיבותיו ואת מידת אשמו של הנאשם.,train
מה על בית המשפט לבחון כאשר הפער בין העונש המוצע לעונש הראוי הוא משמעותי?,"כאשר הפער הוא משמעותי, על בית המשפט לבחון את הסיבות שהביאו את התביעה להסכים להסדר המקל.",train
מה ההבדל בין מועד הודאת הנאשם לבין מועד הודאת הנאשמים האחרים והשפעתו על ההליך המשפטי?,"כוונתי לכך שבתיק האחר הודאת הנאשמים באה לאחר שמיעת חלק מעדי התביעה – וכאן הודאת הנאשם באה טרם שמיעת ראיות בתיק, אולם מנגד, הנאשמים שם היו הראשונים בפרשה שהודו במעשיהם והתביעה סברה אז שהדבר יתרום לכך שגם מעורבים אחרים בפרשה יגיעו להסדרי טיעון ויודו במעשיהם, ושיקול זה אינו מתקיים בענין הנאשם; דינם של הנאשמים האחרים נגזר בתחילת שנת 2013, זמן לא רב לאחר גילוי המעשים, ואילו הנאשם כאן הובא לדין רק בשנת 2017, שנים לאחר ביצוע העבירות.",train
כיצד יש לקבוע את העונש כך שיתאים לחומרת המעשה ולמידת אשמו של הנאשם?,וסופו של דבר על העונש להלום את חומרת המעשה בנסיבותיו ואת מידת אשמו של הנאשם.,train
מהו המצב המשפטי שבו הנאשם אחראי למעשיו אך יכולתו להבין נפגמה במידת-מה?,"המחוקק הכיר אפוא במצב בו הנאשם נמצא אחראי למעשיו, אך יכולתו להבין או להימנע מהמעשה נפגמה במידת-מה, או שהוא קרוב לסייג לאחריות פלילית, ויש בכך כדי להפחית את מידת האשם המוסרי של הנאשם:",train
כיצד משפיעות נסיבות ביצוע העבירה על העונש הקונקרטי שניתן לנאשם?,"אמנם העונש הקונקרטי מושפע מנסיבות ביצוע העבירה, אולם מדיניות הענישה הכללית בנוגע לעבירת השוד הינה של רציניות וחומרה.",train
מהו תפקיד הענישה במיתון תופעות פליליות הפוגעות בחברה?,"ענישה היא אחד הכלים למיתון תופעות פליליות הפוגעות בחברה, שביטויה ניכר בהווה ויש בה כדי להשפיע בטווח הנראה לעין.",train
מהו העונש הקבוע לעבירת הסחר בנשק וכיצד הוא משמר פרופורציה?,"בהקשר לכך יוזכר כי העונש הקבוע לעבירת הסחר בנשק הינו 15 שנות מאסר, כך שהפרופורציה בהחלט נשמרת.",train
כיצד מתבצע שיקול הדעת בקביעת העונש במעשי עבירה?,"בכל מעשה עבירה, קל כחמור, שוקלים את מעשיו המוגדרים של הנאשם העומד לדין ומתאימים את העונש לטיבם ולנסיבותיהם.",train
מה משפיע על קשת העונשים המוטלים בעבירה זו?,מטבע הדברים קשת העונשים המוטלים על עבירה זו רחבה והעונש המסוים מושפע מהנסיבות הקונקרטיות של המעשה ושל מבצעו.,train
כיצד השפיעה הודאת הנאשם על גזירת העונש?,"אני מתחשב בהודאת הנאשם, על משמעויותיה, ובנטילת האחריות מצדו.",train
כיצד משפיעה נפוצות עבירות הנשק על הצורך בהרתעת הציבור בעבירות מסוג זה?,"על רקע נפוצות עבירות הנשק בכלל, ובפרט באזורנו, ועל רקע פסיקת בית המשפט העליון כי יש להטיל על עבירות אלו עונשים שיהיה בהם כדי להרתיע את הציבור מביצוען, אני מוצא כי יש צורך בהרתעת הרבים מפני ביצוע עבירת החזקת הנשק שביצע הנאשם ושיש סיכוי ממשי שהחמרה בעונשו של הנאשם תביא להרתעת הרבים.",train
מהי החשיבות של עונש הרתעתי-מוחשי לפי תסקיר שירות המבחן?,"שירות המבחן ציין בתסקירו על הנאשם כי נוכח עברו התעבורתי של הנאשם \ישנה חשיבות להטלת עונש הרתעתי-מוחשי, בעל מסר לא סלחני לחומרת מעשיו ותוצאותיהן הטרגיות\"", אך לאור נסיבות חייו של הנאשם ותיפקודו החיובי לאורך השנים ומצבו הרגשי בעקבות התאונה, הומלץ להסתפק בעונש עיקרי של מאסר בעבודות שירות.""",train
מהו מתחם העונש ההולם שנקבע בהתחשב בנסיבות ביצוע העבירות ומידת אשמו של הנאשם?,בהתאם לצורך לקיים יחס הולם בין חומרת מעשי העבירות בנסיבותיהם ומידת אשמו של הנאשם ובין העונש שיוטל; ובהתחשב בערכים החברתיים שנפגעו מביצוע העבירות; במידת הפגיעה בהם; במדיניות הענישה הנהוגה; ובנסיבות הקשורות בביצוע העבירות; אני קובע כי מתחם העונש ההולם לעבירה שביצע הנאשם הוא בין 24 ל- 48 חודשי מאסר בפועל.,train
מהי מדיניות הענישה בעבירות סמים חמורות וכיצד היא משפיעה על שיקולי הענישה?,"מדיניות הענישה הנהוגה בעבירות הסמים החמורות, הינה של חומרה מובהקת, הנותנת בכורה לשיקולי הגמול וההרתעה.",train
אילו שיקולים מצדיקים הטלת עונש מאסר ארוך יותר מהעונש המוצע בהסדר הטיעון?,"הצטברות המעשים, חומרת העבירות, הפגיעה המשמעותית שנגרמה להולך הרגל – שאך בנס לא הסתיימה בתוצאה פטאלית, הסכנה החמורה שהנאשם יצר בנהיגתו, והעובדה שהנאשם נדון בעבר ל-3 שנות מאסר בפועל על עבירת אלימות חמורה, מצדיקות הטלת עונש מאסר לתקופה ארוכה מזו המוצעת בהסדר הטיעון.",train
מהו הערך שנפגע במקרה שבו התאונה התרחשה במקום עבודה?,"במקרה זה, בו התאונה התרחשה במקום עבודה, מעשה הנאשם פגע גם בערך של שמירת כללי הבטיחות ושמירת בטיחות העובדים באתרי עבודה.",train
כיצד משקפים העונשים הקבועים לעבירת ההצתה את חומרתה?,"ואכן, העונשים הקבועים לעבירת ההצתה – 15 ו- 20 שנות מאסר, מבטאים את חומרתה המופלגת.",train
מדוע עבירות בנשק אינן מתאימות לאי הרשעה?,"טיבן של עבירות בנשק, הערכים המוגנים בהן, היקפן והסכנות הטמונות בהן לפרט ולחברה, מדיניות הענישה הנוהגת לגביהן והצורך להטמיע בציבור את הפסול החמור שבהן, מביאים לכך שעבירות אלה אינן מתאימות, עקרונית, לאי הרשעה.",train
מהו ההסבר הגיוני לבריחת הנאשם מהמקום לאחר הפגיעה במתלונן?,"הסברו של הנאשם לבריחתו מהמקום לאחר הפגיעה במתלונן, מבלי לעצור ולעמוד על תוצאות מעשהו, הנעוץ בפחד מפני זעמם של בני משפחת המתלונן, הגיוני ומתקבל על הדעת.",train
כיצד משפיעות המלצות שירות המבחן על גזר הדין בעבירות נשק?,"המלצות שירות המבחן הן אמנם חלק ממארג נתונים המובאים בחשבון בגזירת העונש והן נשקלות בכובד ראש, אך יש לזכור שבעוד שירות המבחן מתמקד בעיקר בנאשם ובהשלכות גזר הדין עליו, על בית המשפט להביא בחשבון לעניין גזר הדין, שיקולים נוספים, רבים ורחבים מאלה של שירות המבחן.",train
מהו המידע שמצביע על מעורבות הנאשם בפעילויות עוינות לישראל?,"מכלול מעשי הנאשם מלמד על מעורבות מגוונת ומתמשכת שלו בפעילויות עוינות לישראל, שיש בהן כדי לפגוע באינטרסים חשובים של המדינה.",train
מהו המבחן שעל בית המשפט לבצע בהקשר לעונש המוצע בהסדר טיעון?,"במסגרת מבחן האיזון האמור, על בית המשפט לבחון את העונש המוצע בהסדר הטיעון אל מול העונש שהיה נגזר על הנאשם לולא הסדר הטיעון, ואת הסיבות שהביאו את התביעה להסכים להסדר המקל והמשקל שניתן להן.",train
מהו המסקנה לגבי גזירת העונש של המשיב בהתבסס על העבירות והקביעות בהכרעת הדין?,שקלולם של נתונים אלה מלמד כי לא היה מקום לגזור את עונשו של המשיב בתחתית המתחם וכי בהינתן העבירות בהן הורשע המשיב והקביעות שבהכרעת הדין העונש חורג לקולה במידה ניכרת מהענישה הראויה.,train
מהי מדיניות הענישה כאשר קורבנות המעשה הם קשישים או קבוצות סיכון?,"כאשר קורבנות המעשה הם קשישים או אנשים הנמנים על קבוצות סיכון להיפגעות, מדיניות הענישה הנהוגה היא במובהק של החמרה בולטת.",train
מהי ההמלצה שנראית מתאימה לנסיבות הנאשם במקום שליחתו למאסר מאחורי סורג ובריח?,"בהתחשב במכלול הנתונים והנסיבות הנוגעים לענין נראה לי שאין מקום לשלוח את הנאשם למאסר מאחורי סורג ובריח ושהטלת מאסר בעבודת שירות לצד העמדה במבחן, מתאימה לנסיבות.",train
מהי הסיבה לכך שיש לראות בעבירות שביצע הנאשם כאירוע אחד לצורך גזירת העונש?,"העבירות בוצעו במהלך אירוע אחד, באותו זמן ומקום, ובאותו הקשר, ובהתאם לכך יש לראות בהן כמהוות אירוע אחד, לקבוע מתחם עונש הולם לכל העבירות ולגזור עונש כולל.",train
מהו העונש הקבוע לעבירה של החזקה ונשיאת נשק לפי החוק?,"העונש הקבוע לעבירה זו – 10 שנות מאסר, וההוראה בדבר הטלת עונש מאסר מזערי, שאמנם איננה חלה במקרה זה, משקפים את החומרה המושגית, העקרונית, ומצביעים לעבר ענישה משמעותית.",train
כיצד יש לקבוע את מידת הפגיעה בערכים החברתיים במקרה של גניבת רכב ופגיעה במתלונן?,"בהתחשב בנסיבות גניבת הרכב, בנסיבות הפגיעה במתלונן ובאופי הפגיעה שנגרמה למתלונן, יש לקבוע שמידת הפגיעה בערכים החברתיים האמורים הינה ברמה בינונית.",train
אילו שיקולים נלקחו בחשבון בגזירת עונשו של הנאשם?,בגזירת עונשו של הנאשם אני מביא בחשבון את גילו הצעיר יחסית; את נסיבותיו; את הודאתו; את עברו  הפלילי; את הפגיעה של העונש בו; את סיכויי שיקומו; ואת הצורך בהרתעת הנאשם ובהרתעת הרבים.,train
מהו השיקול המרכזי להטלת ענישה שתשקף את הפסד מבצע העבירה?,"מציאות זו מחייבת הרתעת הציבור, בהטלת ענישה שתוציא את שכר מבצע העבירה בהפסדו.",train
מדוע הפגיעה בשלילת נתונים אישיים נחשבת לגדולה יותר מגניבת רכוש?,"אצורים בהם נתונים ופרטים אישיים מסוגים שונים והפגיעה הנגרמת לבעליהם משלילתם מהם, גדולה ורחבה מהפגיעה הנגרמת בדרך כלל לאדם מעצם גניבת רכושו.",train
מדוע איומים כלפי שוטרים ועדי תביעה מחייבים תגובה עונשית נחרצת?,"איומים משמעותיים כלפי שוטרים ומשפחותיהם, ואיומים כלפי \עדי תביעה\"", מחייבים תגובה עונשית נחרצת, הכוללת מאסר בפועל.""",train
מהו תפקיד שירות המבחן בהשוואה לשיקול דעת בית המשפט בענישה?,"שירות המבחן מתמקד בעיקר בנאשם ובטובתו (לעתים טובת הנאשם עולה בקנה אחד עם טובת הציבור), ואילו בית המשפט מחויב לשקול אינטרסים רבים ורחבים יותר.",train
"מהי המסקנה שהציג ד\ר הדר לגבי תכנון מעשה השוד של הנאשם?""","ניתן לקבל את מסקנתו של ד\ר הדר שהוצגה בחוות הדעת, שמעשה הנאשם היה מתוכנן, גם אם נבע משילוב של עקה מתמשכת טרם האירוע וקושי במציאת פתרונות הולמים יותר.""",train
"מהי מידת הפגיעה בערכים החוקיים במקרה זה, בהתחשב בהפרת תנאי השחרור וביצוע השוד המתוכנן?","בעניינו מידת הפגיעה בערכים אלה הינה גבוהה, שכן, אין המדובר אך בהפרה של תנאי שחרור כשלעצמה – כמו עצם החובה להימצא במקום מסוים – אלא בהפרה שהתבטאה בביצוע מעשה שוד מתוכנן בחבורה.",train
"מהי מדיניות הענישה הנוהגת בעבירות נשק ואלימות קשות, ומהם השיקולים המרכזיים בה?","מדיניות הענישה הנוהגת בעבירות הנשק ובעבירות האלימות הקשות ובמיוחד בעבירות המשלבות בין השניים, הינה מימים ימימה של רצינות וחומרה, המתמקדת בשיקולי הגמול וההרתעה.",train
אילו שיקולים נלקחו בחשבון בקביעת העונש לנאשם?,בקביעת העונש אני מתחשב בין היתר בגילו הצעיר של הנאשם; בנסיבות חייו ובמיוחד מצבו הבריאותי; בעובדה שאין לו הרשעות קודמות ובמשך השנים הוא תיפקד בצורה נורמטיבית; בהודאת הנאשם קודם שמיעת הראיות; בהליך הטיפולי שהנאשם עבר ובשאיפותיו הנורמטיביות; ובעמדת התביעה לעונש; ולצד זה נתתי דעתי לצורך בהרתעת הנאשם והציבור מפני ביצוע עבירות דומות.,train
"מהו המאפיין המרכזי של המעשה שביצע המשיב כלפי בעל החיים, וכיצד הוא משפיע על כוונת הפוגע?","בענייננו אכן מדובר במעשה שיש בו משום אטימות כלפי בעל חיים חסר ישע, אולם, מנגד מדובר באירוע נקודתי וקצר שאינו מעיד על כוונה לגרום לפגיעה בבעל החיים אלא הוא ביטוי של שיקול דעת מוטעה ופזיז;",train
מה היו הנסיבות שהובילו להקלת העונש במערער הנוסף בבית המשפט העליון?,"בקשר למערער הנוסף, בית המשפט העליון קיבל את הערעור והקל בעונש המאסר, כך שעמד על תשעה חודשים נוכח נסיבותיו האישיות החריגות, תסקירי שירות המבחן החיוביים המעידים על סיכויי שיקומו הגבוהים ונוכח הסכמת המדינה.",train
מהו טיב המעשים שביצע הנאשם ומידת האשם המיוחסת לו?,"וכאן, מעשי הנאשם חמורים ומידת האשם של הנאשם רבה.",train
מדוע החזקת נשק על ידי מי שאיננו מיומן כרוכה בסכנות נוספות?,"אולם, החזקת נשק על ידי מי שאיננו מיומן ומורשה לכך כרוכה בסכנות מובנות ובנוסף, אין לדעת מה היה יכול להיעשות בנשק ובתחמושת לולא נתפסו ולאלו ידיים הם היו עשויים להגיע.",train
מדוע נחשבת מידת הפגיעה במתלוננים משמעותית במקרה של ירי בנשק חם בשכונת מגורים?,"בנסיבות, מידת הפגיעה בהם היא משמעותית, בין היתר בהתחשב בכך שהמדובר בירי בנשק חם בשכונת מגורים, בקרבת בני אדם ומתוך רצון להפחיד ולאיים.",train
מדוע יש טעם בהטלת עונש מרתיע על מבצעי עבירה של הפקרה אחרי פגיעה?,"ומשכך, יש טעם בהטלת עונש מרתיע על אלה המבצעים עבירה של הפקרה אחרי פגיעה, שישפיע על הציבור להימנע מהעבירה.",train
כיצד השפיעו מעשי הנאשמים 2 ו-3 על הערכים החברתיים של שלום הציבור וביטחונו?,"מעשי הנאשמים 2 ו- 3 פגעו אפוא במידה גבוהה בערכים החברתיים של שלום הציבור ובטחונו, שמירת החיים והגוף, ושמירת הסדר הציבורי.",train
