question,answer,split
מהי החשיבות של הגנה מפני אנשים המתקשים בריסון דחפיהם?,"במיוחד הכרחית הגנה כזו מפני אנשים כדוגמת הנאשם, המתקשה בריסון דחפיו, כאמור בתסקיר.",train
מהו הקשר בין חומרת העונש לבין פערי הענישה בין הנאשמים בפרשה?,על חומרת העונש לשקף פער זה.,train
מדוע נעתר בית המשפט לבקשות דחייה של הסניגור?,"בית משפט זה נעתר לבקשות דחייה חוזרות ונשנות של הסניגור, מתוך מאמץ להיאחז בכל נסיון טיפולי אפשרי.",train
מהי התמונה המתקבלת לגבי אישיות הנאשמת מתסקירי שירות המבחן?,"תסקירי שירות המבחן שליליים ביחס לשני הנאשמים, הנאשמים לא נטלו אחריות למעשיהם, והתמונה המתקבלת, במיוחד ביחס לנאשמת, היא שמדובר באישיות מניפולטיבית, נטולת מגבלות כמעט בהשגת מטרותיה, תוך התעלמות מפגיעה אפשרית באחרים.",train
מדוע לא ניתן לגזור גזירה שווה בין עונשו של הנאשם 1 לעונש הנאשם בפרשת אבוקסיס?,"אין מקום לגזור גזירה שווה מהעונש שהוטל בפרשה זו, על עונשו של הנאשם 1, ממספר טעמים: ראשית, בפרשת אבוקסיס הנאשם הודה, נטל אחריות מלאה על מעשיו והביע חרטה.",train
"מהי המדיניות הנוהגת בענישה בעבירות דומות, כפי שנלמד מהפסיקה שהוגשה על ידי ב\כ הצדדים?""","בחינת מדיניות הענישה הנוהגת, לרבות פסיקה שהגישו ב\כ הצדדים, מלמדת כי בתי המשפט נוהגים לגזור, בעבירות דומות, עונשים לתקופות משתנות, והכל בהתאם לנסיבות הקונקרטיות של העבירה ושל הנאשם.""",train
כיצד משפיעים האינטרסים האישיים של הנאשם על האינטרס הציבורי במקרה זה?,"אור כל האמור, סבורני שבאיזון בין נסיבותיו האישיות של הנאשם לבין האינטרס הציבורי, בנסיבות העניין, נוטה הכף לטובת האינטרס הציבורי.",train
מדוע נחשבת עוצמת הפגיעה בערכים החברתיים המוגנים לא מבוטלת במקרה זה?,"עוצמת הפגיעה בערכים החברתיים המוגנים אינה מבוטלת, במיוחד לאור העובדה שבאירוע נעשה שימוש בנשק קר, בצוותא חדא, על ידי הנאשמים.",train
אילו שיקולים יש להביא בחשבון בקביעת מתחם העונש לנאשמים?,"במכלול השיקולים וקביעת מתחם העונש, יש להביא בחשבון את חומרת העבירות, חלקו במשימה והיקפם.",train
מהי המחלוקת המרכזית בין הצדדים בנוגע לשיקולים המשפטיים?,"המחלוקת בין הצדדים מתמקדת, אפוא, אך בשאלת המשקל היחסי שיש ליתן לטעם זה, באיזון בין כלל השיקולים.",train
"מהי ההחלטה הסופית של בית המשפט בנוגע להרשעה של הנאשם, ומה השיקולים שהנחו אותו?","עם זאת, לאחר ששקלתי מכלול הנסיבות, ועל מנת לחזק את החלקים הנורמטיבים בהתנהגות הנאשם, ולא לפגוע ביכולתו להשתלב מבחינה תעסוקתית, החלטתי, בסופו של דבר, לאמץ המלצת השירות ועתירת ההגנה לסיום ההליך בלא הרשעה, תוך מתן משקל לאינטרס הציבורי באמצעות הגדלת היקף שעות השל\צ.""",train
מהו המשקל שיינתן להערכת מסוכנות הנאשם?,יינתן משקל להערכת מסוכנות הנאשם כנמוכה עד בינונית.,train
מהו המשקל שיש לייחס לגיל הנאשם בעת קביעת העונש?,על בית המשפט בקובעו את עונשו של 'בגיר צעיר' לייחס לגילו משקל משמעותי.,train
מהו ההבדל המרכזי בין הנאשם 1 לנאשם בפרשת אבוקסיס בהקשר להודאה ולקיחת אחריות?,"לעניין פסק הדין בענין אבוקסיס, מקובלת עלי טענת התביעה, כי אין מקום לגזור גזירה שווה מהעונש שהוטל בפרשה זו, על עונשו של הנאשם 1, ממספר טעמים: ראשית , בפרשת אבוקסיס הנאשם הודה , נטל אחריות מלאה על מעשיו והביע חרטה.",train
מהו העונש המזערי שנקבע בחוק לעבירות שבהן הורשע הנאשם?,"כי סעיף 355 לחוק קובע עונש מזערי לעבירות שבהן הורשע הנאשם, כך שהעונש לא יפחת מרבע העונש המרבי שנקבע לאותה עבירה, אלא אם כן החליט בית המשפט, מטעמים מיוחדים שיירשמו, להקל בעונש.",train
אילו שיקולים מצדיקים הטלת מאסר ממשי על הנאשמת?,"מאפייני החומרה שפורטו, ביחד עם האינטרס הציבורי, והצורך במתן ביטוי להגנה על קורבנות מעשי הנאשמת ועל קורבנות פוטנציאלים, מצדיקים הטלת מאסר ממשי, מאחורי סורג ובריח, ולא לתקופה קצרה.",train
מהי הסיבה לכך שיש טעם רב בעתירת התביעה לעונש?,"לאור כל האמור, סבורני, שיש טעם רב בעתירתה העונשית של התביעה.",train
איזה משקל יש לתת לתכנון המוקדם ולקשר בין הנאשמים בהקשר לעבירה?,במסגרת הנסיבות הקשורות בביצוע העבירה (סעיף 40ט לחוק) יש ליתן משקל לחומרה לתכנון המוקדם ולקשר שקשרו הנאשמים לפגוע במנוח.,train
מדוע אין להקל ראש בעבירות המס שביצעו הנאשמים?,"אמנם נראה כי עבירות המס שביצעו הנאשמים מחווירות אל מול מכירת כלי הרכב בעלי העבר התאונתי,  אך אין להקל ראש בעבירות אלה, שאף הן בוצעו באופן שיטתי ולאורך שנים, ומבלי שהנאשם פעל להסרת איזה מהמחדלים.",train
מהו המשקל שיש ליתן לנסיבות האישיות הלא קלות של הנאשמת בגזירת העונש?,יש ליתן משקל לנסיבותיה האישיות הלא קלות של הנאשמת.,train
מהו המשקל שיש לתת לטעם המפחית את רמת הענישה במקרה זה?,"לפיכך, סבורני שיש ליתן לטעם זה משקל, באופן שיש בו כדי להפחית את רמת הענישה מהרף העליון לו עתרה התביעה.",train
אילו נסיבות אישיות ניתן לשקול בעת קביעת העונש של הנאשם?,"ניתן להתחשב בנסיבותיה האישיות של משפחתו, של אמו למודת הסבל התלויה בבנה יחידה, של אשתו הפגועה ושל ילדיו הקטנים שנקלעו למערבולת שיצר ההליך על חייהם ועל הקשיים האישיים והכלכליים שעוד נכונו להם לכשיישלח למאסר.",train
כיצד השפיעה התנהלות הנאשם על מהלך הטיפול והשיקום שלו?,"התנהלות הנאשם, הרובצת כל כולה לפתחו – ומבלי שניתן לה הסבר מניח את הדעת – מנעה מיצוי המהלך הטיפולי והשיקומי.",train
מה ההבדל בין אי-דיווח אקראי לבין פעילות מרמה אקטיבית להעלמת הכנסה?,"אין דין אי-דיווח אקראי בלבד על הכנסות, או בשגגה כדין, פעילות מרמה אקטיבית לצורך העלמת הכנסה.",train
כיצד האיזון בין האינטרס הציבורי לנזק האפשרי לנאשם משפיע על ההחלטה להשאיר את ההרשעה על כנה?,"באיזון בין האינטרס הציבורי בהותרת הרשעת הנאשם על כנה, מול הנזק הערטילאי העלול להיגרם, על פי הטענה, לנאשם כתוצאה מכך שלא יוכל לפתוח עסק חדש של חלפנות כספים והנזק שייגרם לדימויו העצמי, נוטה הכף לטובת האינטרס הציבורי.",train
מהו המסר שצריכה להעביר הענישה כדי לטהר את השירות הציבורי?,"ענישה שיהא בה מסר חד וברור, כי בית המשפט יעשה כל הניתן כדי לטהר את השירות הציבורי ולהרתיע כל עובד ציבור, באשר הוא, לבל יהין לשלוח ידו בכספי הציבור.",train
מהן הנסיבות החריגות המובילות להימנעות מהטלת מאסר על הנאשם 16?,"בשמים לב לממצאי חוות דעת הפסיכיאטרית בעניינו של הנאשם 16, ממנה עולה, בין היתר, כי הוא סובל מהפרעה פסיכוטית, מתובנה חלקית למצבו, ומתוכן חשיבה דל, העובדה שאינו עובד כלל, מתפרנס מקצבת ביטוח לאומי, ולאור רמת תיפקודו הנמוכה, כפי שעולה מחוות הדעת הפסיכיאטרית – שמטעמי צנעת הפרט לא יפורטו – ולאור התרשמותי אף מעדותו בפני בבית המשפט, סבורני, שמתקיימות נסיבות חריגות המצדיקות סטייה מההלכה והימנעות מהטלת מאסר מאחרי סורג ובריח.",train
מהו הנטל המוטל על הנאשם במקרה של בקשה לביטול הרשעה לאחר הרשעה בדין?,"במקרה האחרון, הנטל המוטל על הנאשם לשכנע את בית המשפט לבטל את ההרשעה גבוה בהרבה מהמקרה הראשון, של הודאה בהזדמנות הראשונה, נטילת אחריות ומניעת הקושי הכרוך בעדות המתלוננת, במיוחד בעבירת מין.",train
כיצד משפיעה העבירה הכלכלית על משקל השיקול ההרתעתי לעומת נסיבות אישיות?,"לעניין נסיבותיו האישיות של הנאשם, הנזקים והפגיעה שיגרמו לו כתוצאה מהעבירות, הכלל הוא כי בעבירות כלכליות, גובר משקלו של השיקול ההרתעתי על משקלן של נסיבותיו האישיות של האדם שדינו נגזר.",train
אילו נסיבות שאינן קשורות בביצוע העבירה מצדיקות הקלה עם הנאשם?,"כפי שעלה הן מטיעוני המאשימה והן מטיעוני ב\כ הנאשם, הנסיבות שאינן קשורות בביצוע העבירה, מצדיקות הקלה עם הנאשם בתוך מתחם הענישה.""",train
מהי אי הנוחות שציין בית המשפט בנוגע לחובות אבודים של הלקוחה העיקרית?,"בקביעת משקל זה, לא יתעלם בית המשפט מאי הנוחות הנובעת מכך שחלק נכבד מאותם חובות אבודים נטענים, הם חובות הלקוחה העיקרית של הנאשמת 1, חברת \קלין\"", הנשלטת כאמור, אף היא, על ידי הנאשם 2.""",train
מהו המסר של המחוקק לגבי הענישה בעבירת לקיחת שוחד בעקבות העלאת רף הענישה?,"יודגש, כי עליית רף הענישה המרבית בגין עבירת לקיחת שוחד ממספר שנים ל-10 שנות מאסר היא בגדר שינוי חדש יחסית המהווה מסר ברור מצידו של המחוקק בכל הנוגע לגישה העונשית הראויה.",train
כיצד השפיע עברו הפלילי של הנאשם על שיקול הדעת בענישה?,שקלנו לחומרה את עברו הפלילי של הנאשם אשר מגיל צעיר הסתבך בפלילים.,train
מה ניתן ללמוד על מגמת המחוקק בנוגע לעונשין בעבירות התעללות בחסרי ישע?,"ניתן ללמוד ממנו על מגמת המחוקק להחמיר בענישה בעבירות אלו, לאור החומרה שהחברה רואה בהן, לצד הצורך בהרתעת רבים נוכח מימדי התופעה וחומרתה.",train
כיצד השפיע התחכום במעשי הנאשם על גילוי מעשיו?,"בנוסף, לא ניתן להתעלם מהתחכום במעשי הנאשם, שלא הסתפק בהעמדת כלי הרכב למכירה ככלי רכב ללא עבר תאונתי, אלא גייס להשלמת המרמה מספר בוחני רכב באזור, באופן שהקשה עד מאוד את גילוי מעשיו, והסיר את החשדנות הטבעית הגלומה ברוכשים פוטנציאליים כלפי סוחרי רכב.",train
כיצד משפיעה הודאת הנאשם על שיקול הדעת של בית המשפט?,"שנית, יש ליתן משקל הולם להודאת הנאשם ולנטילת האחריות, גם אם מדובר בשלב דיוני מאוחר, לאחר סיום הבאת הראיות.",train
כיצד משפיעה מדיניות הענישה הנוהגת על גזירת העונש בעבירות דומות?,"בחינת מדיניות הענישה הנוהגת מלמדת כי בתי המשפט נוהגים לגזור, בעבירות דומות, עונשי מאסר לתקופות משתנות, והכל בהתאם לנסיבות הקונקרטיות.",train
כיצד משפיע העבר הפלילי של הנאשמים על הענישה המוטלת עליהם?,בתוך מתחם העונש ההולם יינתן משקל לחומרא לעברם הפלילי של הנאשמים.,train
מדוע טוענת התביעה כי העבירות שביצעו הנאשמים כוללות אלמנט של גניבה?,יש טעם רב בטענת התביעה כי מדובר בעבירות שיש בהן אלמנט של גניבה.,train
כיצד השפיעה התמשכות המעשים על החלטת בית המשפט בעניינה של הנאשמת?,"התמשכות המעשים וריבויים, אפשרו לנאשמת הזדמנויות רבות לחדול ממעשיה, אך היא לא עשתה זאת, עד שנתפסה בקלקלתה.",train
מה השיקולים שנלקחו בחשבון בעת קביעת העונש לנאשם 14?,"לקחנו בחשבון את מידת הפגיעה בערכים החברתיים, את נסיבות ההרשעה, את חלקו היחסי של הנאשם 14 ובעבירה ולמדיניות הענישה הנוהגת בענין אישום 9.",train
מהי הסיבה להחלטה שלא להיעתר להמלצת השירות במקרה של הנאשם?,"העובדה שאף בעבר הביע הנאשם רצון להשתקם, אך שב והסתבך בעבירות חמורות, שעה שמאסר מותנה ממושך מרחף מעל ראשו, מלמדת, שאין מקום להיעתר להמלצת השירות וכי משקלו של האינטרס הציבורי, בנסיבות העניין, גובר על משקל נסיבותיו האישיות של הנאשם, באופן המצדיק הפעלת המאסר המותנה.",train
מהו המשקל שיש לתת להשלכות ארוכות הטווח של המעשים על הציבור?,"בגזירת הדין, על בית המשפט ליתן משקל, אף להשלכתם השלילית ארוכת הטווח של המעשים על מערכות הכלכלה והחברה ולהיקף הנזק שהם מביאים על הציבור.",train
מהו העונש הראוי כאשר המחדלים לא הוסרו?,"עוד נפסק, כי מקום שלא הוסרו המחדלים, העונש הראוי והמחייב הינו עונש מאסר בפועל.",train
כיצד משפיע הליך השיקום שעבר הנאשם על קביעת עונשו במסגרת מתחם הענישה?,"שים לב להתרשמות השירות, מסקנתי היא שלהליך השיקום שעבר הנאשם יש ליתן משקל הולם בקביעת עונשו במסגרת מתחם הענישה.",train
כיצד משפיע עברו הנקי של הנאשם על שיקולי הקולא בעניינו?,"במסגרת שיקולי הקולא, ניתן לציין את עברו הנקי של הנאשם על רקע גילו, אם כי, נקבע שלעברו הנקי של נאשם בעבירות מסוג זה, לא יכול להיות משקל רב (ראו: ע\פ 1339/94 מ.י. נ' פלוני, תקדין עליון 94 (2), 2024).""",train
מהו השיקול המרכזי המכריע בעניינם של נאשמים עם עבר נקי בעבירות שוחד?,"לענין הנאשמים שביקשו להתחשב בעברם הנקי, יצוין, כי הלכה היא, כי בעבירות מסוג זה, עבירות שוחד ושחיתות שבהן על פי רוב מדובר באדם נורמטיבי שזו הרשעתו הראשונה, גובר משקלו של השיקול ההרתעתי על משקלן של נסיבותיו האישיות (רע\פ 7633/05 עצמון נ' מדינת ישראל (לא פורסם) [פורסם בנבו] 11/1/206, והאסמכתאות הנזכרות שם).""",train
מהו האינטרס הציבורי שגובר על נסיבותיו האישיות של הנאשם בעבירות מס?,"בעבירות מס \t6 בכלל, ועבירות מרמה בכוונת זדון להעלים מס \t6 בפרט, גובר משקלו של האינטרס הציבורי, על פני נסיבותיו האישיות של הנאשם ומכלול נסיבות הקולא בעניינו.",train
מהו העיקרון המשפטי המנחה את מדיניות הענישה בעבירות מס?,"בפסקי דין נקבע כי יש להתייחס בחומרה לעבריינות מס וכי על מדיניות הענישה ליתן משקל לשיקולי גמול והוקעה, וכן לשיקולים הרתעתיים.",train
"מהו המשקל שיש ליתן לעבר הפלילי של הנאשמת, בהתחשב בהיסטוריה שלה בעבירות רכוש?","עוד יש ליתן משקל לקולה לכך שמרבית הרשעותיה הקודמות של הנאשמת בעבירות רכוש, וכי הרשעתה האחרונה ישנה יחסית, משנת 2010.",train
"מהו המצב של הנשק בעת שהנאשם נתפס, וכיצד יש לשקול זאת?","למצב הנשק, עת נתפס הנאשם, פנים לקולא ולחומרא.",train
כיצד משפיע העבר הפלילי של הנאשם על שיקול הענישה בעניינו?,"עוד יש ליתן משקל לחומרה לעברו הפלילי של הנאשם, ולהעדר אופק שיקומי.",train
מדוע לא ניתן להתעלם מחזרת הנאשם על המעשה באירוע אחד?,"אמנם מדובר באירוע אחד, אך לא ניתן להתעלם מחזרת הנאשם על המעשה, בשתי הזדמנויות במסגרת אירוע זה.",train
מדוע נחשב האמצעי שסיפק הנאשם כייחודי וכיצד הושג בדרכי עורמה?,"הנאשם סיפק אמצעי ייחודי שאותו רכש בדרכי עורמה ובאופן מוסתר, אמצעי שמראש השימוש בו לא נועד להיות תמים, תוך שהוא יכול היה לצפות שהשימוש שייעשה בו על ידי אנשי ארגון הפשיעה שלהם סיפק אותו, עלול להיות הרסני וקטלני.",train
מהו המקור לחומרת מעשי הנאשם בהקשר לניצול מעמדו כיועץ מזון?,"חומרת מעשי הנאשם נלמדת, בראש וראשונה, מניצול מעמדו וניסיונו כיועץ מזון בכיר לביצוע מעשי עבירה, שתכליתם השאת רווחים כלכליים לנאשם וללקוחותיו.",train
מדוע יש ליתן משקל לשיקול הרתעת עבריינים אחרים במקרה זה?,"במקרה דנן, אף אם לא קיים חשש של ממש שהנאשם יחזור על מעשיו, עדיין יש ליתן משקל בכורה, לשיקול של הרתעת עבריינים אחרים \t6 בעלי שררה, או סמכות רוחנית, אמיתית או מדומה, או מטפלים אחרים, מוסמכים או מתחזים \t6 מפני ניצול אמונם של מטופלים תמימים, לצורך סיפוק תאוותיהם המיניות.",train
מהי דרגת החומרה של עבירת הרצח שביצע נאשם 12?,עבירת הרצח שביצע נאשם 12 הינה חמורה במיוחד ומראה על דרגת אשמה גבוהה.,train
מהו השיקול המרכזי שצריך להתחשב בו בעת גזירת העונש?,בשים לב לרכיבי הענישה האחרים ולצורך לאזן ביניהם תוך מתן משקל הולם למשך המאסר וגובה הקנס.,train
מדוע לא ניתן להתעלם מהישנות המעשה על ידי הנאשם באירוע זה?,"אמנם מדובר באירוע אחד, אך לא ניתן להתעלם מחזרת הנאשם על המעשה, בשתי הזדמנויות במסגרת אירוע זה.",train
"מהו הנזק הצפוי מהשלמת העבירות שנעשו על ידי הנאשם, בהתחשב בסוג ובכמות הסם?","הנזק שהיה צפוי להיגרם מביצוע העבירות – סוג הסם – קוקאין – וכמותו הרבה, 486.88 גרם, מלמדים על הנזק הרב שעשוי היה להיגרם מהשלמת העבירות, לשלמות גופם של צרכני הסם, ולציבור בכללותו הניזוק מפעילות עבריינית שנועדה לממן את צריכת הסמים.",train
"מהו מתחם העונש ההולם שנקבע בעניינו של הנאשם, בהתחשב בערכים החברתיים המוגנים?","בשים לב לערכים החברתיים המוגנים ולעוצמת הפגיעה בהם, תוך מתן משקל למכלול נסיבות האירוע, אני מוצא כי מתחם העונש ההולם בעניינו של הנאשם נע בין 3.5 ל- 6.5 שנות מאסר בפועל.",train
מהו הנזק המוחשי שעלול להיגרם כתוצאה מהתנהגות מסוימת והשפעתו על תחושת הביטחון הציבורית?,"נזק מוחשי ממשי נוסף, שעלולה לגרור בעקבותיה תופעה זו, הוא ערעור תחושת הביטחון ושלוות החיים של הציבור בכללותו, וערעור אמון הציבור בשלטון החוק.",train
כיצד השפיע שיתוף הפעולה של הנאשמת עם השירות על ההחלטה בעניינה?,"עוד יש ליתן משקל לשיתוף הפעולה של הנאשמת עם השירות, מאמציה לחזור לאורח חיים תקין, והעדר כל אינדיקציה כי שבה לנהל אורח חיים התמכרותי.",train
כיצד משפיעה אי הסרת המחדלים על ענישת הנאשם?,"אף באי הסרת המחדלים יש משום נסיבה משמעותית לחומרה, המצדיקה החמרת ענישת הנאשם והטלת מאסר מאחורי סורג ובריח.",train
מהו העיקרון המנחה בהטלת קנס בעבירות סחר בסמים?,"באשר לרכיב הקנס, ככלל:  \...בעבירות הקשורות בסחר בסמים, מן הראוי הוא כי יוטלו עונשים כספיים, אשר יש בהם כדי לסכל את כוונת הרווח הכרוכה בעבירות הסמים.""",train
"מהי ההגדרה המוצעת למונח 'אירוע' בתזכיר, וכיצד יש לשרטט את גבולות הגזרה שלה?","בתזכיר מובע חוסר שביעות רצון מן הפרשנות שנתנה הפסיקה למונח 'אירוע' ... ומוצעת בו הגדרה שונה, מצומצמת יותר, שאת 'גבולות הגזרה' שלה יש לשרטט באמצעות שני מבחנים: 'המבחן הראשון והמרכזי הוא מבחן טכני באופיו אשר בוחן האם המעשים בוצעו בקרבת זמן ומקום' ... המבחן השני הוא מבחן מהותי באופיו, מטרתו לסייג את המבחן הראשון, והוא מונחה על ידי שני פרמטרים – זהות אינטרסים המוגנים ומספר הקרבנות 'כך, גם אם המעשים בוצעו בקרבת זמן ומקום, ככל שהמעשים פוגעים באינטרסים מוגנים שונים יותר וככל שמדובר בפגיעות בקרבנות שונים, תגבר ההצדקה לקבוע שמדובר בשני אירועים שונים'.",train
