question,answer,split
מהו ההבדל בין נסיבות עבירת הניסיון במקרה זה לבין מקרים אחרים שבהם הניסיון לא צלח?,"יצוין, כי במקרה זה נסיבות עבירת הניסיון היו מחמירות מאלו שהתקיימו בענייננו, מה עוד שהניסיון באותו מקרה לא צלח בשל התערבות המשטרה.",train
כיצד השפיע היקף הרכוש שנשדד על הערכת העונש במקרה זה?,"לצד כל האמור נתתי דעתי גם לכך שהיקף הרכוש שנשדד או נגנב לא היה גבוה במיוחד בכל אחד מהמקרים ואף במצטבר (הגם שמנקודת מבט של נפגעי העבירה, שברובם הם פועלים קשי יום, מדובר בסכומים משמעותיים ביותר, לעיתים בשווי של משכורת עבור ימי עבודה מלאים) ואף לכך שהנזק הפיזי שנגרם בכל האירועים לא היה משמעותי.",train
מהן הסיבות להסתפק בתקופת פסילה מתונה במקרה זה?,"אם בכל זאת מצאתי להסתפק בתקופת פסילה בפועל מתונה הרי שהדבר נבע הן מתקופת המאסר הממושכת שתוטל על הנאשם, אשר תמנע מהנאשם מלנהוג במשך תקופה ארוכה, והן מנסיבותיו האישיות-המשפחתיות המורכבות של הנאשם.",train
אילו שיקולים נוספים על בית המשפט לשקול מעבר להמלצה העונשית של שירות המבחן?,"בית המשפט אמון על בחינת שיקולים רחבים מאלו דוגמת גמול והרתעה, ולכן לבית המשפט הפררוגטיבה שלא לקבל ההמלצה העונשית של שירות המבחן.",train
"מהי עמדת בית המשפט לגבי רף תחתון בעבירת הסעת שב\ח כאשר מדובר בשוהים בלתי חוקיים?""","מוכן אני לקבל את עמדת ב\כ הנאשם כי גם ביחס לעבירת הסעת שב\""ח כשלעצמה, ניתן להסתפק ברף תחתון שלא כולל רכיב של מאסר בפועל ואולם כאשר מדובר בהסעת שני שב\""חים, על ידי מי אשר בעצמו שוהה שלא כדין בישראל, וזאת ללא רישיון נהיגה ורכב תקפים וללא פוליסת ביטוח תקפה, יש מקום לקבוע רף תחתון של מתחם עונש הולם בן מספר חודשי מאסר והרף העליון צריך לעמוד על שנת מאסר.""",train
מהו העונש המזערי שנקבע בחוק לעבירות נשק?,"לא למותר יהיה להזכיר, כי המחוקק מצא אף הוא לקבוע עונש מזערי לעבירות נשק בהוראת שעה (סעיף 144(ז) לחוק העונשין), כך שהעונש שיוטל על מבצעי עבירות אלו לא יפחת מרבע העונש המרבי שקבע המחוקק לצדה של העבירה אלא אם החליט בית המשפט מנימוקים מיוחדים לחרוג מכך.",train
מה השפיע על ההחלטה לא להכביד את היד על נאשם 1 ביחס לרכיב שלילת רישיון נהיגה?,"בשל כך שהמאשימה לא עתרה לרכיב זה, בשל גילו הצעיר של נאשם 1 ובכדי לאפשר אופק שיקומי בהקשר זה, לא מצאתי להכביד את היד גם ביחס לרכיב זה.",train
מהו הנזק הכלכלי שנגרם לחברות הביטוח שיש לתת לו משקל?,יש לתת משקל לנזק הכלכלי ולפגיעה במוניטין שנגרם לחברות הביטוח ולגורמים המאשרים.,train
"מהו השיקול המרכזי שנלקח בחשבון בעת קביעת הענישה לנאשם, בהתחשב בנסיבותיו האישיות?",מצאתי לתת משקל לפגיעה הצפויה בנאשם ובמשפחתו כתוצאה מההרשעה והענישה; לעובדה שהנאשם נעדר עבר פלילי; לחלוף הזמן הניכר מאז ביצוע העבירה; לדברי העדים שהעידו על אופיו ופועלו של הנאשם משך השנים ולאמור בתסקירי שרות המבחן לרבות ההמלצות ודוחות ההערכה שהגיש הנאשם.,train
מדוע קיים סיכון להתנהגות פוגענית של הנאשם כלפי קרוביו?,קיים סיכון של התנהגות פוגענית ואלימה של הנאשם כלפי קרוביו וכי קיים פער בין התמונה שהנאשם מציג להתנהגותו בפועל הכולל אלימות כלפי משפחתו.,train
מה השיקולים שנלקחו בחשבון בקביעת המתחם לעונש?,"בקביעת המתחם התחשבתי בערכים המוגנים שנפגעו, במידת הפגיעה בהם, בנסיבות הקשורות בביצוע העבירות ובענישה הנוהגת כמפורט להלן.",train
מהו השיקול שהשפיע על ההחלטה שלא להטיל עונש מאסר בפועל על הנאשם?,נתתי משקל גם לאמור בתסקיר שירות המבחן ולהמלצתו שלא להטיל על הנאשם עונש של מאסר בפועל.,train
מהו השיקול שהשפיע על ההחלטה להקל בעונש בשל כך שהנשק לא הגיע לידיים עוינות?,לקולא נתתי כאמור משקל לעובדה כי בסופו של יום לא נגרם נזק שכן הנשק לא הגיע לידי ידיים עברייניות או עויינות.,train
כיצד ניתן לתאר את מידת הפגיעה בערכים המוגנים במקרה הנוכחי?,בענייננו מידת הפגיעה בערכים המוגנים היא לא מבוטלת.,train
מדוע לא הונחה תשתית לקיומו של פוטנציאל שיקומי במקרה זה?,"אכן, שיקולי שיקום קיימים בענייננו, אך בצדק רב קבע בית המשפט המחוזי, כי לא הונחה תשתית לקיומו של פוטנציאל שיקומי המצדיק סטייה לקולא ממתחם העונש ההולם.",train
כיצד משפיעים ההבדלים בין המקרים על המשקל שניתן להם בהשוואה למקרה הנוכחי?,"להלן אסקור פסיקה במקרים דומים, כאשר כבר עתה אציין כי מודע אני לכך שקיימים הבדלים במישור ה\עושה\"" ובמישור ה\""מעשה\"" בין המקרים שיוזכרו באותה סקירה לבין המקרה שבענייננו, ולהבדלים אלה יינתן המשקל המתאים.""",train
מהו העונש שהוטל על הנאשם על ידי בית המשפט העליון ומה הסיבה לכך?,בית המשפט העליון קבע כי הנאשם ירצה את העונש של 9 חודשי מאסר שהטיל עליו בית המשפט המחוזי בעבודות שירות לצד צו מבחן בשל ההליך השיקום המשמעותי שעבר הנאשם והחשש שריצוי המאסר בכלא יגדע הליך זה.,train
"מהו המשקל שיש לתת לפסיקה שהפנה אליה ב\כ הנאשם 1 בנוגע לעבירות ייבוא דרך נמל התעופה?""","בנוכח האמור סבורני שיש לתת משקל מוגבל לפסיקה אליה הפנתה ב\כ הנאשם 1 ביחס לעבירות ייבוא דרך נמל התעופה בהקשר של הענישה הנוהגת.""",train
כיצד משפיעה עמדת המחוקק על רכיב פסילת רישיון נהיגה בעבירות תעבורה?,"אכן , פסיקה זו התייחסה לרכיב של מאסר בפועל ואולם כוחה יפה לטעמי אף ביחס לרכיב של פסילת רישיון נהיגה, באשר בשני המקרים יש לתת משקל לעמדת המחוקק ביחס לחומרת העבירה וחשיבות הערכים המוגנים.",train
מהו המשמעות של הסרת מחדל בהקשר למאמצי הנאשם לתקן את תוצאות העבירה?,בהקשר זה יש להפנות לסעיף 40יא(5) הסרת מחדל מלמדת על מאמציו של נאשם לתקן את תוצאות העבירה שעבר.,train
מהי מידת הפגיעה בערכים המוגנים במקרה זה?,מידת הפגיעה בערכים המוגנים בענייננו אינה מבוטלת.,train
מה השיקולים שנלקחו בחשבון בקביעת המתחם לעונש?,"בקביעת המתחם התחשבתי בערכים המוגנים שנפגעו, במידת הפגיעה בהם, בפסיקה הנוהגת ובנסיבות הקשורות בביצוע העבירה כמפורט להלן.",train
אילו שיקולים יש לקחת בחשבון בגזר הדין של כלל הנאשמים?,שים לב למפורט בתסקירי שירות המבחן ולנסיבות ביצוע העבירה יש מקום לתת משקל בגזר הדין של כלל הנאשמים גם לשיקולי הרתעת היחיד.,train
מדוע עשויה הרשעה בפלילים להשפיע על יכולתו של הנאשם לשמש אפוטרופוס?,נדמה כי ברור שלהרשעה בפלילים עשויה להיות השלכה על יכולתו לשמש אפוטרופוס כנדרש.,train
מהו העונש הראוי לנוכח היקף העבירות שעברה הנאשמת כלפי פעוטות?,"על רקע מעגלי הפגיעה שצוינו, ולנוכח היקף העבירות העצום שעברה הנאשמת, כלפי מספר רב של פעוטות, משך תקופה לא קצרה, ראוי להטיל עליה עונש קשה ומכאיב, של מאסר לתקופה ממושכת, עונש אשר ראוי שירתיע את הנאשמת אך גם אנשי חינוך אחרים, ובפרט גננות, מלבצע מעשים דומים.",train
מהי הסיבה להחמרת מדיניות הענישה כדי להרתיע עבריינים פוטנציאליים?,"נמצא אפוא כי בנסיבות דהיום, ראוי ונכון להחמיר את מדיניות הענישה הנוהגת, זאת בין היתר על מנת להרתיע עבריינים פוטנציאליים משימוש בו כאמצעי ליישוב סכסוכים.",train
מהו השיקול שהשפיע על העונש שהוטל על הנאשם בהשוואה לעונש שהוטל על מוחמד?,"חרף האמור, ובשים לב לקרבה היחסית בין השניים, מצאתי לתת משקל בענישה גם לעונש שהוטל על מוחמד, שאלמלא כך העונש שהייתי מטיל על הנאשם היה חמור יותר.",train
מהי החשיבות של תחמושת בהערכת המסוכנות של עבירות הנשק?,"הווה אומר, לתחמושת, כשלעצמה, חשיבות רבה עת נבחנת המסוכנות של עבירות הנשק ופוטנציאל הנשק שעלול להיגרם לציבור.",train
"מהו מתחם העונש ההולם שנקבע במקרה זה, לפי עונש מאסר מותנה או מאסר בפועל?","סבורני כי מתחם העונש ההולם את המקרה דנן, צריך לנוע בין עונש של מאסר מותנה ועונשים נלווים לבין עונש של 12 חודשי מאסר בפועל.",train
מהי הסיבה לחומרה הנוספת בעבירות שביצע הנאשם?,חומרה נוספת אני מוצא בכך שהעבירות בוצעו על ידי שוטר.,train
כיצד השפיע מצבם הכלכלי של הנאשמים על קביעת גובה הקנס?,במסגרת קביעת גובה הקנס התחשבתי כמצוות סעיף 40ח' לחוק העונשין במצבם הכלכלי של הנאשמים.,train
מה השיקולים שהובילו לקביעת מתחם הענישה לעבירת ההסתננות?,"בקביעת מתחם זה התחשבתי בערך החברתי שנפגע מביצוע עבירה זו, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה, כפי שיפורט להלן.",train
מהו מנעד הענישה בעבירת ההצתה ומה השפעת הנסיבות על כך?,"כאמור, מנעד הענישה בעבירת ההצתה הוא רחב והוא נע בין מאסר לריצוי בעבודות שירות למאסרים ממושכים של מספר שנים והכל בשים לב לנסיבות ביצוע העבירה אך גם בשים לב לנסיבות ה\עושה\"" לרבות גילו ועברו הפלילי של הנאשם ולשאלה האם השתלב בהליך טיפולי.""",train
"כיצד יש לתת משקל להבדלים בין נסיבות ה\עושה\"" וה\""מעשה\"" במקרה זה?""","מודע אני להבדלים הקיימים בין נסיבות ה\עושה\"" וה\""מעשה\"" שבאותם מקרים לבין אלו הקיימות בענייננו, ולהבדלים אלו יינתן כמובן המשקל המתאים.""",train
כיצד חפיפה בעונשי המאסר עלולה לפגוע בעקרון ההלימה?,"חפיפה זו תפגע בעקרון ההלימה הנדרש ביחס לכל אחד מעונשי המאסר שהוטלו על הנאשם, ואף תפגע בשיקולי ההרתעה הנדרשים כאמור במקרה זה.",train
כיצד יש להתייחס להבדלים בין נסיבות העושה והמעשה במקרים שונים?,"מודע אני להבדלים שבין נסיבות העושה והמעשה במקרים שיוזכרו להלן לבין הנסיבות שבעניינינו, ולהבדלים אלה יינתן המשקל המתאים.",train
מהי הפגיעה בערכים המוגנים שנגרמה כתוצאה ממעשיה של הנאשמת?,הנאשמת פגעה בערך של קדושת החיים לצד פגיעה בערכים מוגנים נוספים הקשורים בהגנה על הביטחון האישי ושלמות הגוף של המשתמשים בדרך.,train
מהו המשקל שניתן לתכנון המוקדם של העבירות בעניינו של נאשם 3?,"באופן קונקרטי, בעניינו של נאשם 3 נתתי משקל לתכנון שקדם לביצוע העבירות לרבות לסיכום בינו לבין נאשם 1 לבצע את העבירות עוד לפני תחילת המשמרת; לכך שבעניינו אין מדובר ב\מעידה\"" חד פעמית שכן זה עבר עבירות בשתי משמרות שונות כלפי שני אנשים שונים.""",train
מהו המצב המשפטי שנקבע לגבי העבירות בהן הורשע הנאשם?,"כמו הצדדים, אף אני סבור כי יש לראות בעבירות בהן הורשע הנאשם ככאלו המהוות אירוע פלילי אחד וכפועל יוצא יש מקום לקבוע מתחם עונש הולם אחד.",train
מהו המסר הערכי שעל בית המשפט להעביר במקרה של שוטר המפר את החוק?,על בית המשפט להעביר מסר ערכי חד וברור כי שוטר הפועל בדרך הפוכה לתכלית שלשמה הוא גויס ומפר את החוק לא יקבל יחס שונה מאשר אדם אחר מן היישוב.,train
מה קבע בית המשפט העליון לגבי מדיניות הענישה בעבירות הפקרה?,"בית המשפט העליון קבע כי מדובר בעונש מחמיר נוכח מדיניות הענישה  בעבירות אלו והוסיף כי על אף הצורך במגמת החמרה בעבירות אלו אין מקום לעשות זאת \באבחה אחת\"".""",train
אילו גורמים משפיעים על העמדה העונשית בעבירות נשק?,"הפסיקה בעבירות הנשק היא מגוונת ותלויה בנסיבות ה\עושה\"" לרבות בגילו ובעברו הפלילי של הנאשם, ובנסיבות ה\""מעשה\"" לרבות סוג הנשק, כמות הנשק או התחמושת, משך הזמן שהנשק הוחזק, המקום בו הוחזק הנשק, בשאלה אם נעשה בנשק שימוש ובתכלית שלשמה הוחזק הנשק.""",train
מדוע יש צורך בשיקולים נוספים כדי לקבוע את העונש הראוי לנאשם?,"אחר כל האמור, פטור בלא כלום אי אפשר, וכדי להבין את מסקנתי בדבר העונש הראוי לנאשם, מצאתי לעמוד גם על השיקולים שמגבשים על דרך כלל את מתחם העונש ההולם.",train
כיצד משפיע מניע גזעני על הענישה של נאשם 5?,בעניינו של נאשם 5 נתתי משקל גם לכך שכל אחד מן הנאשמים עבר עבירה או מספר עבירות ממניע גזעני.,train
מדוע אין הכרח לשרטט במדויק את גבולות מתחם העונש ההולם במקרה זה?,"סבורני כי נוכח אופיו של ההסדר והעובדה שהעונש שאותו מצאתי להטיל על הנאשמים נמצא בתוך טווח הטיעון המוסכם של הצדדים, אין הכרח לשרטט במדויק את גבולות מתחם העונש ההולם בענייננו, אם כי מוצא אני לציין שלטעמי מאסר לריצוי בעבודות שירות לא יכול להיכנס בגדריו של מתחם העונש ההולם (לא מבחינת אורך המאסר כי אם מבחינת אופן ריצוי המאסר).",train
כיצד נלקחו בחשבון הנסיבות האישיות-משפחתיות של הנאשם בעונש?,כן נתתי משקל לנסיבותיו האישיות-משפחתיות המורכבות של הנאשם ולפגיעה של העונש בנאשם ובמשפחתו.,train
מהו מתחם העונש ההולם שנקבע במקרה זה?,סבורני כי מתחם העונש ההולם צריך לנוע בין 20 ל-40 חודשי מאסר.,train
מהו השיקול שהשפיע על ההחלטה להקל בעונש הנאשם במקרה זה?,"לצד זאת נתתי משקל כאמור לכך שהאירוע לא התאפיין בתכנון או הכנה ממשיים (פרט לחבישת הכובע והמסיכה), לכך שהנאשם לא נקט באלימות פיזית ואף לא באיומים מפורשים כי אם מרומזים מעצם אחיזתו את קופת הצדקה בעודו מקלל ודורש את הקופה, ולמידת הפגיעה הלא חריגה בקניין (סכום של מספר אלפי שקלים, אשר בהעדר פירוט בעובדות כתב האישום מוביל לספק שצריך להיזקף לזכותו של הנאשם במובן זה שניתן להניח שמדובר בסכום של 2,000 ₪).",train
מה משפיע על קביעת העונש בהתאם לנסיבות התקיפה?,"הדבר תלוי כמובן בנסיבות התקיפה, תוצאותיה ויתר נתוניו האישיים של הנאשם, לרבות עברו הפלילי.",train
מה ההבדל בין מקרים של גניבה בעוני לפי דוגמת מכירת סמים לעומת גניבת מזון?,"כך למשל, מי אשר מוכר סמים כדי להרוויח כסף בשל מצב כלכלי קשה לא ראוי לטעמי להיכנס לקטגוריה זו, להבדיל מאם צעירה אשר נוטלת מסופר מזון לתינוק או טיטול או כיכר לחם החסרים בבית כשכלו כל הקיצין (לרבות הסתייעות בשירותי הרווחה או בקרובים).",train
כיצד יש להבחין בין חלקו של כל נאשם בביצוע העבירות?,"הגם שכך, כפי שנאמר לעיל וכפי שיפורט להלן, יש כמובן להבחין בין חלקו של כל אחד מהנאשמים בביצוע העבירות ומידת הפגיעה בערכים המוגנים בהתאם לכך כפי שאפרט להלן.",train
אילו נסיבות הובילו להערכת הנזק הפוטנציאלי מהנשק שהובל?,"אשר לנסיבות ביצוע העבירה נתתי דעתי כאמור לנזק שעלול היה להיגרם לו היה מגיע הנשק לידיים עויינות, לסוגו ואופיו של הנשק, לעובדה כי הנשק היה טעון במחסנית עם כדורים, לעובדה כי הנשק הובל בטבורה של עיר ולעובדה כי הנשק הובל ברכב מתחת לרגלי הנאשם.",train
מהי התופעה החברתית שהוזכרה כדרישה לתגובה עונשית הולמת על ידי בית המשפט העליון?,"בית המשפט העליון ציין במקרה זה כי \...התופעה הקשה של תקיפת חלשים וחסרי ישע בחברה מחייבת תגובה עונשית הולמת\"" נסיבה שאינה קיימת בענייננו.""",train
מהו השיקול המשפטי שהוביל להקלת הענישה במקרה של שימוש בסוכן משטרתי?,"השימוש בסוכן משטרתי הוא לא פעם בגדר הכרח לצורך מלחמה בפשיעה ואולם במקרה דנן, המעורבות האקטיבית של הסוכן מצדיקה, לטעמי, הקלה בענישה.",train
מהו הסיכון הנובע משימוש לרעה ברישיון נהיגה בהקשר לעבירות סמים?,"מי אשר משתמש ברישיון שניתן לו על-ידי המדינה לנהוג ברכב ומנצל הרישיון כדי לפגוע בערכים מוגנים -נוהג ברכב עם סמים מסוכנים העלולים לפגוע קשות בציבור, שאותם הוא מחזיק שלא לצריכה עצמית - קונה לעצמו סיכון שרישיונו יישלל בשל כך.",train
מהו המניע העיקרי לעבירות שביצעו כלל הנאשמים לפי טיעוניהם?,"לא למותר עוד להזכיר, כי כלל הנאשמים הרחיבו בטיעוניהם על אודות כך שהמניע לעבירות לא היה בטחוני כי אם כלכלי, היינו רכושי, ומכאן שגם מן הפן המהותי יש להפעיל התנאים.",train
כיצד השפיעה העבירה של הסעת שוהה בלתי חוקי על ביטחון המדינה?,"בנוסף, משעבר את העבירה של הסעת שוהה בלתי חוקי שלא כדין פגע הוא גם בביטחון המדינה ובזכותה של המדינה לקבוע את הבאים בשעריה ולהגן על אזרחיה.",train
כיצד פוגע הנאשם בתכלית עבודתו כפקיד השמה וייעוץ בלשכת התעסוקה?,"מצאתי לתת משקל גם לפגיעה של הנאשם בתכלית עבודתו כפקיד השמה וייעוץ בלשכת התעסוקה, היינו לנסות ולאתר לדורשי העבודה מקומות עבודה, ואף לפגיעה שהסב לעבודת חבריו לעבודה שכבר הפנו הפונים לעבודה עת סימן במערכת הממוחשבת כי הפונים אינם מתאימים לעבודות אליהן הופנו (עובדה 10 ב לכתב האישום).",train
מהו המשקל שיש לתת למספר העבירות במקרה של גיבוש אירוע אחד?,"מכל מקום, אף אם הייתי רואה בכלל המעשים ככאלה המגבשים אירוע אחד, עדיין הייתי נותן משקל לעובדה שאירוע זה כולל מספר מעשים, המגבשים מספר עבירות, ומכאן שגבולותיו של המתחם היו רחבים הרבה יותר בהשוואה למתחם שהיה נקבע לכל מעשה ומעשה בנפרד.",train
מהו המשקל שניתן להודאת הנאשם ולנסיבות חייו בהחלטת בית המשפט?,"נתתי משקל גם להודאתו של הנאשם במיוחס לו, לנסיבות חייו האישיות-משפחתיות המורכבות כפי שעלו בתסקירים שירות המבחן, ולנזק שעונש מאסר יגרום לנאשם ולמשפחתו המורחבת.",train
אילו גורמים יש לקחת בחשבון בנוגע לחלקו של נאשם 1 בביצוע העבירות?,"יש לתת משקל לחלקו של נאשם 1 בביצוע העבירות, למספר הניזוקים, למשך הזמן בו בוצעו העבירות ולהיקף עבירות המרמה, הזיוף, הלבנת ההון והכספים שהיו מעורבים.",train
מהי הנסיבה הקשורה בביצוע העבירה שהשפיעה על הצורך בפעולה של כוחות הצבא?,"הנסיבה הקשורה בביצוע העבירה הרלוונטית היא הנזק שהיה צפוי להיגרם מביצוע העבירה, שהצריכה פעולה מסוימת של כוחות הצבא וכל פעולה שכזו מטבע הדברים עלולה להיגמר בתוצאות קשות.",train
מהו השילוב הנדרש בין רכיבים ענישתיים ושיקומיים במקרה זה?,"האיזון מצריך שילוב בין רכיבים ענישתיים ושיקומיים, ועל רקע האמור, מצאתי כי מתקיימים הטעמים המיוחדים לשילוב שבין מאסר לריצוי בעבודות שירות לצו מבחן (לצד רכיבי ענישה נוספים שיפורטו), כנדרש בסעיף 64א(ד) לפקודה.",train
מדוע יש ספק לגבי מועד תחילת גידול הסמים על ידי הנאשם?,"אין וודאות שאכן הנאשם החל לגדל הסמים מיום 06.06.2023 או בסמוך לכך, וספק זה צריך להיזקף לטובת הנאשם.",train
מהו הרף של קלות הדעת שנמצא אצל הנאשמת במקרה זה?,"הנסיבות שפורטו לעיל מלמדות על כך שקלות הדעת של הנאשמת הייתה ברף הגבוה, ולא בקרבה לרשלנות.",train
כיצד משפיעה העובדה שאין מדובר בכשל נקודתי על מידת הפגיעה?,מידת הפגיעה נגזרת גם מכך שאין מדובר בכשל נקודתי או במקרה בודד בו פעל הנאשם בצורה פסולה ומושחתת.,train
מה העריך שירות המבחן לגבי נאשם 1 והסיכון להישנות מעורבות בפלילים?,שירות המבחן העריך בעניינו של נאשם 1 קיומו של סיכון להישנות מעורבות בפלילים והמליץ על ענישה מוחשית ומרתיעה.,train
"מהו ההסבר האפשרי לאיבוד העשתונות של הנאשם, למרות שהרקע לא מצדיק אלימות?","רקע זה כאמור לא יכול להצדיק נקיטת אלימות ואולם יתכן ויש בו הסבר לאיבוד העשתונות על ידי הנאשם, שכאמור בתסקיר מעולם לא הסתבך בפלילים ובפרט במעשי אלימות.",train
כיצד ניתן לתאר את מידת הפגיעה בערכים המוגנים במקרה הנדון?,מידת הפגיעה בערכים המוגנים בענייננו היא משמעותית.,train
מה השיקולים שנלקחו בחשבון בקביעת המתחם לעונש?,"בקביעת המתחם התחשבתי בערכים המוגנים שנפגעו, במידת הפגיעה בהם, בנסיבות הקשורות בביצוע העבירה ובענישה הנוהגת כמפורט להלן.",train
מדוע הפגיעה בקרבן עבירה זקן נחשבת לייחודית וחריגה?,"הפגיעה הנגרמת לקרבן העבירה במקרה שבו הנשדד הוא זקן היא ייחודית וחריגה על רקע חולשתו הפיזית והמנטלית, זאת אף אם לא הופגנה כלפיו אלימות חמורה, ואף אם תוצאות האלימות במישור הפיזי לא היה חמורות.",train
מה מאפשר סעיף 77 לחוק העונשין בנוגע לפיצוי נפגעי עבירה?,"סעיף 77 לחוק העונשין מאפשר פיצוי של נפגע העבירה בגין \הנזק או הסבל שנגרם לו\"", ואין צורך להכביר מילים על אודות כך שהנאשם הסב גם נזק וגם סבל למתלונן.""",train
מה הרושם שהשאיר שירות המבחן לגבי רמת הסיכון מהנאשם?,"יש לזכור כי על אף הנתונים החיוביים שעלו בתסקיר, שירות המבחן נותר עם הרושם כי נשקפת רמת סיכון מהנאשם וכי במצבי משבר ותסכול הוא עלול להתקשות לווסת דחפיו ואף עלול לפעול באופן אלים ופורץ גבולות.",train
מהו המנעד שיכול להשפיע על הענישה בעבירות אלימות לפי נסיבות המקרה?,"מנעד הענישה בעבירות אלימות הוא רחב והוא תלוי נסיבות ה\עושה\"" לרבות גילו, עברו הפלילי, השתלבותו בהליך טיפולי ומידת ההצלחה בהליך זה כמו גם בנסיבות ה\""מעשה\"" לרבות אופי האלימות, האם נעשה שימוש בכלי נשק חם או קר, האם מדובר באירוע מתוכנן או ספונטני, האם קדמה לכך התגרות מצד המותקף, הנזק הגופני והנפשי שנגרם וכיוצ\""ב נסיבות המשפיעות על הענישה.""",train
