question,answer,split
מהו תהליך קבלת ההחלטה לגבי העונש שהוטל על הנאשם?,לאחר ששקלתי את השיקולים לחומרה ולקולה אני דנה את הנאשם לעונשים כדלהלן:,train
כיצד משפיעות נסיבותיו האישיות של הנאשם על ההחלטה בעניינו?,"לכך מצטרפות נסיבותיו האישיות של הנאשם, העובדה כי זו מעורבותו הראשונה בפלילים, וכי הוא לקח אחריות מלאה למעשיו והביע חרטה מלאה הן לפני קצינת המבחן והן בבית המשפט וחסך זמן שיפוטי משמעותי ועוגמת נפש מהמתלוננת אשר לא הייתה צריכה להתייצב ולהעיד בבית המשפט.",train
כיצד השפיעו הערכים החברתיים שנפגעו על קביעת מתחם העונש במקרה זה?,"לאחר שהבאתי בחשבון את הערכים החברתיים שנפגעו כתוצאה ממעשה הנאשם, את מדיניות הענישה הנוהגת, את מגמת ההחמרה הנוספת בעבירות הנשק מהעת האחרונה, ואת הנסיבות המיוחדות הקשורות בעבירה שאינן במדרג חומרה גבוה באופן יחסי, מצאתי לקבוע את מתחם העונש ההולם כנע בין 10 ועד 30 חודשי מאסר.",train
מדוע קבע המחוקק עונש מאסר מקסימלי של עד חמש שנות מאסר לעבירה זו?,לא בכדי קבע המחוקק עונש מאסר מקסימלי של עד חמש שנות מאסר לצד עבירה זו.,train
כיצד משפיעה היעדר הרשעות קודמות על הענישה במקרה זה?,"נתתי אף משקל מסוים לקולא לעובדה כי אין בעברו של האשם הרשעות בעבירת סחר בסמים, ונתתי דעתי לעובדה כי הנאשם לא הואשם והורשע במכירת סמים למספר לקוחות אלא לסוכן בלבד.",train
מהו הערך החברתי המוגן בבסיס עבירת השוד?,"על בית המשפט לקבוע מתחם עונש הולם בהתאם לעקרון המנחה, תוך התחשבות \... הערך החברתי המוגן בבסיס עבירת השוד עניינו הגנה על שלמות הגוף, על קניינו של אדם, על שלוות הנפש וכן הגנה על תחושת הביטחון האישית שלו ועל ביטחון הציבור, שכן מעשים אלה חותרים תחת קיומה של חברה מתוקנת, המחויבת לשמירת החוק והסדר ולהגנה על אזרחיה מפני פשיעה.""",train
מהו השיקול המשפטי שהוביל למסקנה על הסיכון לחזרנות של הנאשם?,"יש לקחת בחשבון כי  לא התבקש תסקיר שירות מבחן בעניינו של הנאשם, מכאן שאין אופק שיקומי טיפולי בעניינו, וכל עוד הוא נטוע בעולם העברייני, ולא עובר הליך של גמילה בלווי גורמים מקצועיים הסיכוי לחזרנות גבוה מאוד.",train
מהו הערך החברתי המובהק שנלמד מעונש המאסר הקבוע לצד עבירת סחר בסמים?,"בית המשפט העליון הפנה לקביעה שנקבעה בע\פ 211/09 אזולאי נ' מדינת ישראל ([פורסם בנבו], 22.6.2010): עמדת בית המשפט העליון וכן העובדה שהמחוקק קבע לצד עבירת סחר בסמים עונש מאסר של 20 שנה מלמד על כך כי מדובר בערך חברתי ממעלה ראשונה.""",train
מהי הסיבה שלא הוחלט לחרוג ממתחם העונש ההולם במקרה זה?,"לא מצאתי לחרוג ממתחם העונש ההולם מטעמי שיקום ולהטיל עונש קל יותר ממאסר וזאת בהתחשב בהמלצת שירות המבחן, אולם החלטתי להטיל עונש ברף התחתון של המתחם.",train
מהו השיקול המרכזי שיש לתת לו משקל בכורה בעת גזירת עונש בעבירות סחר בסמים?,בסוגיות של סחר בסמים יש לתת משקל בכורה לשיקולי גמול והרתעה בעת גזירת עונש.,train
מדוע עבירת ההצתה נתפסת כעבירה חמורה?,"עבירת ההצתה נתפסת כעבירה חמורה לא רק בשל הסכנה האינהרנטית הטבועה בה, אלא גם על שום המסר העברייני האלים העולה הימנה, מסר שיש בו כדי להטיל אימה ופחד ולפגוע בתחושת הביטחון האישי של הציבור.",train
"מהי המדיניות הענישתית הנוהגת בתיקי \מעבדות\"" לגידול סמים?""","בתיקי \מעבדות\"" הענישה הנוהגת היא ככלל לעונשי מאסר שבין מספר חודשי מאסר ועד ל-36 חודשי מאסר, וזאת בהתחשב בכמות הסם שנתפסה, סוג הסם, טיב המעבדה ומשך פעולתה וכן מידת מעורבותו של הנאשם בגידול או עבירות קשורות נוספות בהן הואשם, כפי שיפורט בהמשך.""",train
מהו העונש המירבי שנקבע על ידי המחוקק לעבירת חבלה חמורה?,"יצוין, כי המחוקק קבע בצד עבירת החבלה החמורה עונש מירבי של 7 שנות מאסר, המלמד על חשיבות הערכים המוגנים הגלומים בה.",train
מהי מידת האחריות שהנאשם לקח על מעשיו במהלך הדיון בבית המשפט ובפני שירות המבחן?,"הנאשם לקח אחריות מלאה למעשיו בבית המשפט ואחריות חלקית למעשיו לפניי שירות המבחן, הביע חרטה עליהם וחסך זמן שיפוטי משמעותי, כמו גם את הצורך בשמיעת עדות המתלוננת.",train
כיצד יש לקחת בחשבון את הנזק הפוטנציאלי במעשיו של הנאשם?,"מעשיו של הנאשם לא גרמו לנזק לא ברכוש ולא בגוף, אולם יש לתת את הדעת לנזק הפוטנציאלי שעלול היה להגרם כתוצאה ממעשיו של הנאשם, שכן שימוש בכלי ירייה בשעה שהנאשם היה שיכור היה עלול להוביל לנזק חמור לשלמות גופו של אדם עד כדי תוצאה קטלנית, ודאי כאשר הדבר נעשה במקום ציבורי ובמטרה לאיים על הסובבים אותו.",train
אילו נסיבות אישיות של הנאשם נלקחו בחשבון לקולא?,"לקולא, אשקול את נסיבותיו האישיות של הנאשם, שהוא בן 27 רווק המסייע בפרנסת משפחתו, לקח אחריות מלאה למעשיו, והביע חרטה עליהם.",train
מהו השיקול שהוביל את בית המשפט להתחשב בהשפעת העונש על בני משפחת הנאשם?,"עוד אתחשב בכך שהעונש יפגע בבני משפחתו, שכן הוא סייע בפרנסת הוריו טרם מעצרו.",train
כיצד משפיעה האחריות החלקית של הנאשם על הערכת הסיכון להישנות עבירות בעתיד?,"הנאשם נטל אחריות חלקית למעשיו לפני קצינת המבחן, ומהאמור בתסקיר עולה כי קיים סיכון להישנות ביצוע עבירות, בשל העדר אופק שיקומי והחשש כי הנאשם ייגרר אחר אחרים.",train
כיצד משפיעה חזרת הנאשם על המעשים על הערכת העונש?,לחומרא אשקול את העובדה כי הנאשם חזר על המעשים בשבעה מועדים שונים עובדה המלמדת על כך שאין מדובר באירוע חד פעמי.,train
מהן השיקולים שעל בית המשפט לקחת בחשבון בעת קביעת מתחם העונש ההולם?,"בעת קביעת מתחם העונש ההולם, על בית המשפט להתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות לביצוע העבירה.",train
מהו מתחם העונש שנקבע בהתחשב בנסיבות ביצוע העבירות?,"כאשר אני שוקלת את הנסיבות הקשורות בביצוע העבירות, את הערך החברתי המוגן, את מידת הפגיעה בו ומדיניות הענישה הנוהגת אני קובעת כי מתחם העונש ההולם נסיבות אלה הוא בין 4 חודשי מאסר שירוצו בעבודות שירות לבין 18 חודשי מאסר.",train
אילו ערכים חברתיים יש להגן עליהם מפני עבירות בנשק?,"הערכים החברתיים עליהם יש להגן מפני אלה המבצעים עבירות בנשק הם הגנה על שלום הציבור וביטחונו, שמירה על שלמות גופו ורכושו של אדם ומניעת פגיעה משמעותית בהם כתוצאה משימוש בנשק חם.",train
מהן השיקולים שעל בית המשפט לקחת בחשבון בקביעת מתחם העונש ההולם?,"בקביעת מתחם העונש ההולם על בית המשפט להתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות לביצוע העבירה.",train
מהי הגישה שננקטת כלפי מי הפותר סכסוכים בדרך של אלימות?,"בשורה ארוכה של פסקי דין נקבע, כי יש לנקוט בחומרה כלפי מי אשר פותר סכסוכים בדרך של אלימות ובכוח הזרוע.",train
מהו תפקיד בית המשפט במיגור תופעת האלימות במשפחה?,"על בית המשפט להוסיף ולפעול כמיטב יכולתו במאמציו למיגור תופעה קשה זו – כך במישור הרתעת העבריין עצמו, וכן במישור הרתעת הרבים.",train
מהו העונש המומלץ בעבירות נשק לפי פסיקות בית המשפט העליון?,"גם במסגרת פסק דין זה חזר בית המשפט העליון והדגיש, כי כלל בעבירות מסוג זה לא ניתן להסתפק בעונש של מאסר בעבודות שירות, אלא ראוי להטיל עונש של מאסר שירוצה בבית הכלא, מאחורי סורג ובריח.",train
מהי עמדת שירות המבחן בנוגע לחריגה ממתחם העונש ההולם?,"עמדת שירות המבחן אינה מצדיקה לחרוג ממתחם העונש ההולם מטעמי שיקום, שכן הנאשם לא עבר הליך טיפולי שיקומי בגדרי הליך זה, והנסיבות אותן מנה שירות המבחן, אין בהם כדי להצדיק חריגה ממתחם העונש ההולם, אלא הן מלמדות על אדם צעיר בראשית דרכו השואף לנהל אורח חיים נורמטיבי.",train
מהי תרומת בית המשפט למלחמה בנגע האלימות בישראל?,בית משפט זה ציין לא אחת כי יש להילחם בנגע האלימות שפשט בארצנו וכי תרומתו של בית המשפט למלחמה זו הינה בהטלת עונשים מרתיעים ומשמעותיים שישקפו מסר מרתיע לעבריינים ולחברה כולה.,train
מהו השיקול המשפטי שהוביל להדגשת הצורך להגן על הציבור במקרה זה?,"כמו כן ניתן ללמוד על הצורך להגן על הציבור מפניו של הנאשם, מעברו הפלילי המשמעותי של הנאשם אשר נדון בעבר מספר פעמים בשל עבירות דומות לעונשי מאסר ממושכים ולמרות זאת חזר לסורו.",train
מהו השיקול לחומרה הנוגע למאסרים על תנאי שהיו תלויים ועומדים נגד הנאשם?,"מאידך, לחומרה כי הנאשם ביצע את העבירות שעה שמאסרים על תנאי תלויים ועומדים כנגדו ושהוטלו בשל עבירות דומות.",train
מהי הסיבה לקביעת מתחם עונש אחד במקרה של רצף אירועים דומים?,"מצאתי כי במקרה שלפניי, היות שמדובר ברצף אירועים שהתרחשו בשיטתיות כחלק מסדרה של אירועי עבירות זיוף ומרמה שנקט הנאשם, בשל הדמיון בין המעשים בנסיבות דומות, במחשבה פלילית זהה, באותם מעורבים, והאינטרס החברתי המוגן הוא זהה - לקבוע מתחם אחד, המביא לידי ביטוי את העובדה שמדובר בריבוי מעשים ובריבוי עבירות ובהמשך עונש מתאים כולל לכל העבירות.",train
מהו מתחם העונש ההולם שנקבע לאחר בחינת הערכים החברתיים והנסיבות?,"לאחר שבחנתי את הערכים החברתיים שנפגעו כתוצאה מביצוע העבירות שלפניי, את מדיניות הענישה הנהוגה, את נסיבות ביצוע העבירות ואת אשמו של הנאשם, הגעתי לכלל מסקנה, כי מתחם העונש ההולם בתיק זה נע בין 12 חודשי מאסר בפועל ל-30 חודשי מאסר בפועל, לצד ענישה מותנת ופסילה מלקבל רישיון נהיגה.",train
כיצד השפיע עברו הפלילי של הנאשם על ההחלטה בעניינו?,"עוד אשקול את עברו הפלילי  של הנאשם, אשר הורשע בעבירה של החזקת סכין בשנת 2015 ובעבירה של נשיאת נשק שלא כדין בשנת 2014, בגינן נשפט לעונש כולל של 19 חודשי מאסר, ולמרות זאת חזר לסורו וביצע עבירה דומה במקרה דנן.",train
מהן הנסיבות שיש להתחשב בהן בעת קביעת מתחם העונש ההולם?,"בעת קביעת מתחם העונש ההולם, על בית המשפט להתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות לביצוע העבירה.",train
מהו מתחם העונש ההולם שנקבע בנסיבות המקרה לפי תיקון 113 לחוק העונשין?,"בהתאם לתיקון 113 לחוק העונשין (סעיף 40 יג), סבורני כי מתחם העונש ההולם בנסיבות שפורטו לעיל נע בין שירות לתועלת הציבור בהיקף נרחב לבין מאסר קצר.",train
מהי הסיבה לחומרה הנוספת בעיתוי ביצוע העבירות ביום ירושלים לאחר חודש רמדאן?,"בנוסף, קיימת חומרה נוספת בעיתוי ביצוע העבירות, במועד רגיש, ביום ירושלים לאחר חודש רמדאן רווי אירועים של תקיפות יהודים וכוחות הביטחון על רקע לאומני גזעני.",train
מהו השיקול המרכזי שנדרש לשקול בעת קביעת העונש לנאשם בעבירות אלימות?,"עוד יש לשקול שיקולי הרתעת הרבים והגנה על הציבור, כאשר בתי המשפט חזרו וקבעו בפסיקתם כי יש להיאבק בנגע האלימות שפשה בחברה הישראלית ולעקרו מן השורש באמצעות ענישה הולמת ומרתיעה.",train
מהי החשיבות של הרתעת הנאשם לאור הזדמנותו להשתלב בטיפול גמילה?,"יש לתת דגש על הרתעת הנאשם נוכח העובדה כי למרות שלנאשם ניתנה הזדמנות להשתלב בטיפול גמילה בהתמכרותו לאלכוהול, הוא לא השכיל לנצל הזדמנות זו וזמן קצר לאחר ששולב בקהילה הטיפולית \אור אביבה\"" עזב את המקום, ובחר לשהות במעצר עד לתום ההליכים.""",train
מהו המדרג של חומרה שיש להביא בחשבון בעבירות נשק?,"עם זאת, \כבכל עבירה, גם בעבירות נשק קיים מדרג של חומרה, ושומה על בית המשפט להביאו בחשבון בבואו לקבוע את מתחם העונש ההולם\"" (ע\""פ 9702/16 אלוליאיה נ' מדינת ישראל, פסקה 8, ניתן ביום 13.9.17), על כן בקביעת מתחם העונש ההולם בעבירות של נשיאת נשק יש לתת משקל לסוג הנשק, נסיבות תפיסתו, מידת קטלניותו ולכמותו.""",train
מהו השיקול שיש להתחשב בו מעבר לנסיבות ביצוע העבירה?,יש להתחשב בנסיבות שאינן קשורות בביצוע העבירה.,train
מה היו השיקולים שהנחו את בית המשפט בהטלת העונש על הנאשם?,"לאחר ששקלתי את הנסיבות לקולא ולחומרה החלטתי להטיל על הנאשם עונש כולל בשליש העליון של המתחם, אולם לא מצאתי לחרוג ממנו, נוכח לקיחת האחריות, גילו הצעיר של הנאשם  ונסיבותיו האישיות הקשות.",train
מהו העיקרון שהדגיש בית המשפט המחוזי לגבי הליך שיקומי בעבירות סחר בסמים?,"בית המשפט המחוזי בתל אביב הדגיש בקשר לעבירות של סחר בסמים, כי הליך שיקומי אין פרושו התעלמות מעקרונות ההלימה ורוח הדברים יפה אף לענייננו: (עפ\ג 28219-11-13 מדינת ישראל נ' הבר ניתן ביום 2.1.14)""",train
מהו העיקרון המנחה את בתי המשפט במאבק נגד נגע האלימות בחברה הישראלית?,בתי המשפט חזרו וקבעו בפסיקתם כי יש להיאבק בנגע האלימות שפשה בחברה הישראלית ולעקרו מן השורש באמצעות ענישה הולמת ומרתיעה.,train
מהי המדיניות בענישה לעבירות שוד המבוצעות כלפי קשישים?,"יודים לענייננו הדברים שנאמרו בע\פ 4012/13 אוריזיני נגד מדינת ישראל (ניתן ביום 12.2.14): יודגש, כי חומרה יתירה הובעה בפסיקה ביחס לעבירות שוד, המבוצעות כלפי קשישים שיכולתם להתגונן מוגבלת וחולשתם הפיזית מחייבת להעניק להם הגנה ההולמת, במדיניות ענישה מחמירה, המתבטאת בהטלת עונשי מאסר בפועל מאחורי סורג ובריח לתקופות ארוכות, כך שיהיה בה גם ביטוי לאינטרס החברתי שבהרתעת הרבים ומתוך רצון להבטיח כי גם בערוב ימיהם לא יהפכו הקשישים הפקר למעשי בריונות ולא תיפגע איכות חייהם.""",train
מהי הסיבה לכך שעבירת נשיאת נשק נחשבת לחמורה יותר מהחזקת נשק?,"העבירה של נשיאת נשק שלא כדין, חמורה יותר מהעבירה של החזקת נשק שלא כדין, שכן נשיאת נשק ממוקמת קרוב יותר לסביבת התוצאה הפוגענית הפוטנציאלית, בהשוואה להחזקת נשק.",train
מהו הנימוק לכך שאין מקום לחרוג ממתחם הענישה במקרה זה?,"לא מצאתי כי במקרה דנן יש מקום לחרוג ממתחם הענישה, לא לקולא ולא לחומרה, שכן בעניינו של הנאשם שיקולי שיקום אינם מצדיקים לחרוג מהמתחם לקולא ועברו הפלילי אינו מצדיק חריגה מהמתחם לחומרה.",train
מהו השיקול שניתן לפגיעה במתלונן בעקבות האיומים?,"כמו כן, יש לתת משקל לפגיעה במתלונן כתוצאה מהאיומים כלפיו.",train
מה השיקולים שהובילו להטלת עונש מאסר בחלק התחתון של המתחם לנאשמים?,"באיזון בין השיקולים השונים סבורני, כי יש לגזור על הנאשמים עונש מאסר בחלק התחתון של המתחם, אולם לא מצאתי להטיל עונש ברף הנמוך, וזאת בהתחשב בהמלצת שירות המבחן, כי יש מקום לנקוט בענישה הרתעתית ומוחשית, שתבהיר לנאשמים את חומרת מעשיהם וכן בהתחשב בכך שמדובר במאסרו השני של נאשם 2.",train
מהו ההקשר הביטחוני שצריך להתחשב בו בעת בחינת נסיבות ביצוע העבירות?,"יש לראות את נסיבות ביצוע העבירות, על רקע של תקופה ביטחונית מתוחה, רוויית פיגועים והפרות סדר נרחבות בירושלים ובסביבתה.",train
"מהי ההשפעה של מצבו הבריאותי של הנאשם על גזירת הדין, אם בכלל?","עם זאת, מצבו הבריאותי של הנאשם והקושי שצפוי לו בעת שהות במאסר, בהשוואה לאסירים המצויים בקו הבריאות, יילקחו בחשבון בעת גזירת הדין כך שהעונש ייגזר ברף התחתון ביותר של המתחם, אך אין לטעמי מקום להקל עוד בעונשו, כמבוקש על ידו, ולחרוג ממתחם העונש ההולם בשל מצבו הרפואי.",train
כיצד השפיע תפקידו של נאשם 1 על האבחנה בין חלקו לבין חלקו של הנאשם?,"בבואי לאבחן בין חלקו של נאשם 1 לזה של הנאשם, שקלתי כי מצד אחד, נאשם 1 הוא זה שהיה הרוח החיה, המובילה והמארגנת של העבירות מחד גיסא, ומאידך גיסא, הנאשם הוא זה שסיפק את הנשק שנמכר בעסקאות שבוצעו וקיבל את החלק הארי של התמורה.",train
כיצד משפיע העדר עבר פלילי על הענישה במקרה זה?,עוד שקלתי שהנאשם נעדר עבר פלילי וזו היא הפעם הראשונה בה הוא עומד לדין פלילי.,train
מהי הסיבה שבגללה הרשעת הנאשם 2 תפגע בשיקומו?,שוכנעתי כי בנסיבות העניין הרשעתו תפגע בשיקומו ועל כן מצאתי לקבל את המלצת שירות המבחן ולבטל את הרשעתו.,train
"מהו המשקל שיש לתת לשיקולי שיקום בקבוצת ה\בגירים הצעירים\"" לפי פסק דין ר' ע\""פ 7781/12?""","ר' ע\פ 7781/12 פלוני נגד מדינת ישראל (ניתן ביום  25.6.13) שם התייחס בהרחבה כב' השופט ג'ובראן כי באשר לקבוצת ה\""בגירים הצעירים\"" יש לתת משקל משמעותי יותר לשיקולי שיקום.""",train
מהו השיקול שנלקח בחשבון בקביעת מיקום עונשו של הנאשם?,הנושא נלקח בחשבון במסגרת קביעת מיקום עונשו של הנאשם בתוך מתחם העונש ההולם.,train
מהן מטרות הענישה המיוחדות לפי סעיף 1(2) לחוק המאבק בטרור?,"על פי סעיף 1(2) לחוק המאבק בטרור, מטרות הענישה המיוחדות הן מאבק בטרור, מניעתו וסיכולו, כך שהחוק שם דגש על תכלית ענישה מסוג הרתעה בעבירות טרור.",train
כיצד משפיעה העדר תמיכה לגרסת הנאשם על תוצאת המשפט?,"העדר תמיכה לגרסתו פועלת לחובתו, ומחזק את ראיותיה של התביעה.",train
מהו תפקידו של בית המשפט בבחינת שיקולי הענישה לפי שירות המבחן?,"שיקול מרכזי של שירות המבחן הוא שיקום, מתפקידו של בית-המשפט לבחון את התמונה הכוללת ולייחס משקל מתאים למכלול שיקולי הענישה בנסיבות העניין.",train
מדוע לא ניתן משקל גבוה להסכם הסולחה שהתגבש בין הצדדים לאחר האירוע?,"עקב רוב ככל הנוגע להסכם הסולחה שהתגבש בין הצדדים לאחר האירוע, לא הובאו ראיות בעניין זה למעט הצגת המסמך עצמו, כך שאין לתת משקל גבוה למסמך בנסיבות אלה, ובנוסף נקבע בהקשר זה בפסיקה, כי אין לתת משקל גבוה להסכם הסולחה.",train
כיצד השפיעה התכנון המוקדם של המעשה על שיקול הדעת בענישה?,"כן התחשבתי בכך שמדובר במעשה מתוכנן מראש, הנאשם חבר לאמסלם ונסע איתו דרך ארוכה עד לירושלים מחיפה על מנת לבצע את מעשיו, ויכול היה להתחרט ולהימנע מביצוע מעשיו.",train
כיצד השפיעו הנסיבות לקולה ולחומרה על ההחלטה לגבי העונש המוטל על הנאשם?," סופו של דבר, לאחר ששקלתי את הנסיבות לקולה ולחומרה, הגעתי לכלל מסקנה כי יש להשית על הנאשם עונש המצוי בשליש התחתון של מתחם העונש ההולם, אך לא בתחתיתו.",train
כיצד משפיעה הכמות והערך הכלכלי של הסם על קביעת מתחם העונש?,"כך שיש להתחשב בכך שמדובר בכמות סם לא מבוטלת ששווי הכלכלי רב, המחולקת לארבע יחידות.",train
מהו הכלל שעל בית המשפט לבחון כאשר הוא שוקל לחרוג מהרשעה בפלילים?,"בבוא בית המשפט לחרוג מהכלל לפיו יש להרשיע בפלילים על בית המשפט לבחון הצטברותם של שני תנאים כפי שנקבעו ברע\פ 2083/96  כתב נ' מדינת ישראל, פ\""ד נב(3) 337 (1997) (להלן: \""הלכת כתב\"").""",train
מהו השיקול המרכזי שהצדיק את הצורך בהרתעת הנאשם והגנה על הציבור מפניו?,"ריבוי העבירות, העובדה שביצוען היה בתמורה לבצע כסף, בשל מצב כלכלי קשה שלא ישתנה, וכן העובדה שביצע עבירות תוך כדי ניהול ההליכים, מלמדים שיש צורך לתת דגש על הרתעת הנאשם ועל הצורך בהגנה על הציבור מפניו, שכן קיים סיכון לא מבוטל כי הנאשם ישוב לסורו.",train
מהו מתחם העונש ההולם שנקבע בהתחשב בערכים החברתיים שנפגעו?,"בהינתן הערכים החברתיים שנפגעו כתוצאה מביצוע העבירה, וכן בהינתן הנסיבות הקשורות בביצוע העבירה, וחלקו של הנאשם בביצועה ובהתחשב בכך שהוא מסייע, ובהתחשב במדיניות הענישה הנוהגת, אני קובעת כי מתחם העונש ההולם נע בין 6 לבין 18 חודשי מאסר בפועל , לצד ענישה נלווית.",train
מהי המסקנה שהוסקה בעקבות חסכון הזמן השיפוטי וחלוף הזמן הרב?,אני סבורה שנסיבות אלה של חסכון בזמן שיפוטי בהיקף של עשרות שעות וחלוף זמן כה רב מובילות גם הן למסקנה שיש להטיל עונש ברף התחתון של המתחם.,train
על מה יש לשים דגש כאשר אין אופק שיקומי טיפולי ברור בעניינו של הנאשם?,"יש ליתן דגש על שיקולי הרתעת היחיד בהיעדר אופק שיקומי טיפולי ברור, וכן יש לתת גדש לשיקולי הרתעת הרבים, כפי שנפסק מפי בית המשפט העליון, כאמור.",train
מהו העיקרון שעליו יש להתבסס בקביעת מתחם העונש ההולם לעבירות מס?,"בקביעת מתחם העונש ההולם בהתאם לעיקרון ההלימה יש להתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות בביצוע העבירה.",train
מהו העיקרון המנחה בענישה לפי סעיף 40 ב' לחוק?,"על פי סעיף 40 ב' לחוק העיקרון המנחה בענישה הוא הלימה, קרי: יחס הולם בין חומרת מעשה העבירה ונסיבותיו ומידת אשמו של הנאשם, לבין סוג ומידת העונש המוטל עליו.",train
מהו השיקול המשמעותי לענישה במקרה זה הנוגע לעקרון האחידות?,שיקול משמעותי לענישה במקרה דנן נוגע לעקרון האחידות בענישה.,train
מהו השיקול להרתעת היחיד במקרה של נאשם 1?,"עוד יש לתת גדש על הרתעת היחיד, שכן אין מדובר בפעם הראשונה בה הנאשם מורשע בפלילים.",train
מדוע לא ניתן לוותר על ההרשעה במקרה זה לפי חומרת נסיבות ביצוע העבירה?,לדידי חומרת נסיבות ביצוע העבירה אינן מאפשרות לוותר על ההרשעה מבלי לפגוע באופן מהותי בשיקולי הענישה האחרים ובאינטרסים ציבוריים חיוניים הכוללים שיקולי גמול והרתעה.,train
מדוע המקרה הנדון נחשב לחמור יותר מהמקרים הקודמים שנדונו בבתי המשפט?,"נראה שהמקרה שבפני הוא במדרג חומרה גבוה יותר מהמקרים שנדונו על ידי בתי המשפט בישראל, וזאת בהתחשב במעמדו הרם של הדובר, בקהל שומעיו, הנסיבות בהן הדברים נאמרו, חומרת הביטויים ופוטנציאל הנזק האינסופי הטמון בהם.",train
כיצד השפיעה השבת הרכוש על ההחלטה בעניינו של הנאשם?,עוד יש להתחשב בכך שהרכוש הושב.,train
מהו העונש המוצע בעבירות נשק לפי בית המשפט?,בית המשפט ציין כי מדובר בעונש מדוד ומאוזן המשקף את החומרה שבביצוע עבירות נשק ופתרון סכסוכים באמצעות נשק חם תוך ירי באזור מגורים.,train
כיצד השפיעה הודאת הנאשם על ההליך המשפטי והאם הוא הביע חרטה על מעשיו?,כמו כן התחשבתי בכך שהנאשם הודה במעשים המיוחסים לו וחסך זמן שיפוטי יקר והביע צער וחרטה על מעשיו כעולה מתסקיר שירות המבחן.,train
מהי ההמלצה לגבי קביעת מתחם עונש הולם עבור כל העברות בהן הורשע הנאשם?,"על כן כמצוות סעיף 40יג (א) לחוק, סבורה אני כי יש לקבוע מתחם עונש הולם אחד עבור כל העברות בהן הורשה הנאשם ולגזור על הנאשם עונש כולל.",train
