question,answer,split
מהי מדיניות הענישה הנוהגת כלפי נאשמים שהורשעו בריבוי עבירות מין נגד קטינים?,"בחינת מדיניות הענישה הנוהגת מעלה כי במקרים דומים, נאשמים שהורשעו בריבוי עבירות מין נגד קטינים, נדונו לעונשי מאסר ממושכים שהם \n- כך נקבע \n- \הדרך הטובה ביותר להקטין את התמריץ המיני המעוות ועמו את הפיתוי לבצע עבירות מן הסוג שבו עסקינן\"".""",train
מהי ההצדקה לסווג החזקת כלי נשק בלתי חוקיים כעבירה פלילית?,"ההצדקה לסווג מעשה הכנה זה כעבירה פלילית נעוצה, כאמור לעיל, בפוטנציאל הנזק העצום שיכול להיגרם כתוצאה מקיומם של כלי נשק בלתי חוקיים ובלתי מורשים בידי הציבור.",train
כיצד משפיעים נתוניו הכלכליים והבריאותיים של הנאשם על גובה הקנס?,"באשר לגובה הקנס, אתחשב במצבו הכלכלי והבריאותי ובכך שאינו עובד.",train
מהו הפוטנציאל הסיכון הגלום בהחזקת נשק או נשיאתו?,"בצד זאת, בהחזקת נשק או נשיאתו גלום פוטנציאל סיכון רב, זמינותו של הנשק מעלה את הסיכון שיעשה בו שימוש למטרות פסולות.",train
"מהי הפגיעה הציבורית הנובעת מעבירות גידול סמים, כפי שהוזכר בפסק הדין?","בכל הקשור למעשה גידול הסם, יש להדגיש את הפגיעה בבריאות הגוף והנפש של הציבור ובכלל זה של הנאשם עצמו, זאת לצד ההגנה על שלום הציבור והסיכון מפני ביצוע עבירות פליליות, ומפני הנזקים החברתיים הישירים והעקיפים, אשר נגרמים כתוצאה מעבירות המתבצעות על רקע של שימוש בסמים מסוכנים.",train
מהי נקודת המוצא לקביעת העונש ההולם בעבירת שוד מתוכנן?,"נקודת המוצא לבחינת העונש ההולם הוא בקביעת מתחם הענישה הראוי לעבירה בנסיבותיה, ובענייננו, עבירת שוד מתוכנן תוך שימוש בנשק קר מסוג דומה.",train
באילו מקרים נדרשת ענישה חמורה לגנבי רכב?,פסיקה בחומרה למקרים שבהם גנבי רכב מבצעים עבירות תנועה חמורות לרבות פגיעה ברכוש או בגוף.,train
מהו מתחם העונש שנקבע על ידי בית המשפט המחוזי במקרה זה?,"בית המשפט המחוזי קבע מתחם עונש הולם שנע בין 9-26 חודשי מאסר בפועל, בקביעת עונשו התחשב, בין היתר, בעברו בעבירות אלימות, בגינן ריצה מאסרים, ולקולא בהודאתו, והשתלבותו בקבוצה טיפולית ומעקב פסיכיאטרי, וגזר עליו 12 חודשי מאסר לריצוי בפועל.",train
מה נדרש כדי ששיקולי השיקום יגברו על שיקולי ההרתעה והגמול?,"לשון סעיף 40ד' לחוק מלמדת, כי לעיתים כאשר \נאשם השתקם\"" או כי \""יש סיכוי של ממש שישתקם\"", עשויים שיקולי השיקום לגבור על שיקולי ההרתעה והגמול ואולם, אין די בנאשם המראה נכונות כנה להשתלב בהליך שיקום אלא יש להציג הליך משמעותי המגלה פוטנציאל שיקומי ממשי, תוך קביעה כי הסיכוי לביצוע עבירות נוספות בעתיד הוא נמוך ביותר.""",train
מהן תכליות הפיצוי בהליך הפלילי לנפגעי עבירה?,"תכליותיו של הפיצוי בהליך הפלילי הן, בין היתר, לתת ביטוי והכרה חברתית למעמדם ולסבלם של נפגעי העבירה, ובמקביל להעניק סעד מהיר יחסית לנפגעי העבירה, במטרה לסייע להם בשיקום חייהם.",train
מדוע לא ניתן לחרוג ממתחם העונש ההולם במקרה זה?,"לאחר שבחנתי את כלל נסיבות הנאשם והמלצות התסקיר מצאתי כי עניינו אינו נופל בגדר מקרי השיקום, ואין בנתוניו כדי לשמש בסיס לחריגה ממתחם העונש ההולם.",train
כיצד משקף התיקון את רצון המחוקק בהחמרת הענישה בעבירות נשק?,אולם התיקון אמנם אינו חל בענייננו אך משקף את רצון המחוקק בהחמרת הענישה בעבירות ממין דא.,train
מהו העונש הראוי לנאשם בהתחשב בחומרת מעשיו?,ברגיל היה מקום להחמיר עם הנאשם ולגזור עליו עונש  מרתיע המעביר מסר חד וברור ביחס לחומרת מעשיו.,train
מהו השיקול המרכזי המוביל לשליחת הנאשם למאסר במקרה זה?,"בהתחשב בנסיבות אלה ובנוכח רוח הפסיקה המורה כי יש ליתן משקל עודף לאינטרס הציבורי על פני נתוניו האישיים של הנאשם, אין מנוס משליחתו למאסר.",train
מהו מתחם הענישה שנקבע בהתבסס על תיקון 113 והנסיבות הספציפיות של המקרה?,"לפיכך, כמצוות תיקון 113 ובהתאם לנסיבות מעשי הנאשם ומתן משקל לעונשי הנאשמים האחרים (בעיקר נאשמים 4 ו-5), הנני קובעת מתחם ענישה הולם הנע בין 10-24 חודשי מאסר.",train
מהי ההשפעה של השכלתו המשפטית של הנאשם על ההחלטה להשאיר את הרשעתו על כנה?,"דווקא העובדה שאין מדובר בנישום רגיל מן היישוב אלא בנאשם בעל השכלה משפטית שהציפייה ממנו הינה לסטנדרטים גבוהים של הקפדה על טוהר מידות ושמירת החוק, עומדת לו לרועץ ומחייבת להותיר הרשעתו על כנה, גם אם יהיה בה כדי לסכן המשך פועלו כעורך דין.",train
מהו התהליך לקביעת העונש לאחר קביעת מתחם העונש?,"בשאבל הבא, לאחר שנקבע מתחם העונש, ובית המשפט לא מצא מקום לחרוג ממנו לקולא או לחומרא, נקבע העונש הראוי תוך התחשבות בנסיבות העושה.",train
מהי המסקנה שהתקבלה לאחר שקלול כלל השיקולים לקולא ולחומרא?,"לאחר ששקלתי את כלל השיקולים לקולא ולחומרא, מצאתי למקם את עונשו של הנאשם בתחתית מתחם הענישה.",train
מהי הסיבה למיקום עונשו של הנאשם בחלק התחתון של מתחם הענישה?,"על יסוד נסיבותיו, מצאתי למקם את עונשו בחלק התחתון של מתחם הענישה.",train
מדוע החליט בית המשפט להסתפק בענישה שיקומית ולא להטיל מאסר ממש על הנאשם?,"על אף הספקות שנותרו והתחזקו במסגרת התסקיר האחרון, מצאתי להסתפק בענישה שיקומית שאינה כוללת מאסר ממש, ענישת מאסר עלולה לפגוע בהליך שיקומו ולדרדר את מצבו.",train
על מה מתבססת ההמלצה להסתפק בענישת עבודות שירות במקרה זה?,ההמלצה להסתפק בענישת עבודות שירות אינה נובעת מטעמים שיקומיים אלא מבוססת על נתוניו הטובים.,train
מדוע יש לתת ביטוי לערך המוגן של ניהול מלחמה עיקשת נגד השימוש בסמים?,"עוד יש לתת ביטוי לערך המוגן של ניהול מלחמה עיקשת נגד השימוש בסמים, ולנזק שנגרם עקב כך לכל שכבות החברה (ע\פ 1901/19 שמעון אסולין נ' מדינת ישראל), נזקי הסמים כוללים נזקים ישירים למכורים לסמים, אשר פעמים רבות נופלים כנטל על החברה, ונזקים עקיפים שנגרמים כתוצאה מביצוע עבירות על ידי המכורים לסמים כדי לממן את רכישתם.""",train
אילו גורמים יש לשקול בהערכת סיכויי השיקום של הנאשם?,"הפסיקה קבעה, בהקשר זה, כי על מנת להעריך את סיכויי השיקום יש לשקול, בין היתר, את \המוטיבציה שהפגין האדם שהורשע להשתקם; הליך של גמילה מהתמכרות שהוא עובר; השתלבות מוצלחת בהליכים טיפוליים שונים; אינדיקציות לשינוי עמוק בהתנהגות ובדרך החשיבה; הבעת חרטה כנה על המעשים והפגנת אמפתיה כלפי נפגעי העבירה\"".""",train
מהו עקרון ההלימה בענישה ומה משמעותו ביחס לעונש המוטל על הנאשם?,"ע\פ הוראות אלו, העיקרון המנחה בענישה הינו עקרון ההלימה שפירושו קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ובמידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו.""",train
כיצד יש לקבוע יחס בין מעשה העבירה למידת אשמו של הנאשם?,"בית המשפט קובע כי יש לקיים יחס הולם בין מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם, ובין סוג ומידת העונש.",train
מדוע ענישת מאסר בדרך של עבודות שירות נחשבת לחריגה ממתחם הענישה?,ענישת מאסר בדרך של עבודות השירות חורגת ממתחם הענישה ויכולה לבוא רק במקרים חריגים או כענישה שיקומית.,train
מהי מגמת הענישה בעבירות אלימות תוך שימוש בסכין?,"מדיניות הענישה בעבירות אלימות תוך שימוש בסכין מצויה במגמת החמרה: האלימות מכרסמת ביסודות חברתנו, ועלינו להשיב מלחמה כנגד אלו הנוטלים חרות לפעול באלימות כלפי הזולת.",train
כיצד משפיעים שיקולי הרתעה על הענישה בעבירות כלכליות?,"בית משפט זה עמד לא אחת על כך שיש ליתן משקל רב לשיקול ההרתעתי, תוך מתן משקל מופחת לנסיבות אישיות, במסגרת שיקולי הענישה בעבירות \כלכליות\"" אשר מבוצעות עבור בצע כסף ואשר כוללות שליחת יד לכספי המעביד או לכספי הציבור, על מנת ליידע עבריינים פוטנציאליים כי \""הסיכון גובר על הסיכוי\"".""",train
מהי הפגיעה הממשית שנגרמה לערכים המוגנים בעקבות מעשי הנאשמת?,"מעשי הנאשמת פגעו באופן ממשי בערכים המוגנים רבים וביניהם הפגיעה באמון הציבור ושלטון החוק, הצורך בשמירה על הקופה הציבורית והתנהלות חוקית מול רשויות המס.",train
מהי החשיבות של הרקע והנסיבות בביצוע עבירות נשק?,"בעבירות הנשק מיוחסת חשיבות רבה לרקע והנסיבות האופפות ביצוען ואף סיווג חומרת העבירה נעשה בהתאם לחומרת נסיבות ביצועה, במדרג חומרה מהכבד אל הקל.",train
כיצד משפיעה נסיבה זו על קביעת המתחם לעונש?,"נסיבה זו אופפת את ביצוע העבירות, ויש לקחתה בחשבון לצורך קביעת המתחם.",train
כיצד על בית המשפט לקבוע מתחם עונש הולם לפי עקרון ההלימה?,"בדרכו של עיקרון זה, על בית המשפט לקבוע מתחם עונש הולם למעשה העבירה, תוך שהוא מתחשב בערך החברתי המוגן שנפגע ומידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבותיה הקונקרטיות של העבירה.",train
אילו נסיבות אישיות של הנאשם נלקחו בחשבון בהחלטה?,"מצאתי להתחשב בנסיבותיו האישיות של הנאשם, הצלחת ההליך הטיפולי בו שולב, עברו הנקי, והמלצת שירות המבחן.",train
מהו המאפיין המרכזי של נאשמים בעבירות ייבוא סמים שמצדיק ענישה משמעותית?,"מאפייניו דומים למאפייני הבלדר הקלאסי, ומדיניות הפסיקה, גם בעניינם של נאשמים נורמטיביים לכאורה ששימשו כבלדרים, היא לנקוט בענישה משמעותית שיש בה כדי להרתיע עבריינים פוטנציאליים )ע\פ  7044/11  עבד נ' מדינת ישראל  (17.6.12)).""",train
מדוע נקבע בפסיקה שיש להחמיר עם עברייני מס?,נוכח קלות ביצוע העבירה והקושי בחשיפתה נקבע בפסיקה כי יש להחמיר עם עברייני מס.,train
מדוע יש ליתן משקל לשפל המוסרי במעשי הנאשמים?,יש ליתן משקל נכבד גם לשפל המוסרי במעשי הנאשמים.,train
מה יש לקחת בחשבון בעת גזירת עונש על עבריינים כמו הנאשם במקרה זה?,"בבואנו לגזור עונשים על עבריינים כמשיב שלפנינו, שומה עלינו לשוות נגד עינינו לא רק את המשיב ואת צורכי שיקומו; לא רק את הנפגעים ממעשיו של המשיב ואת הנפגעים ממעשים-בכח שייעשו אם לא נגיב בחומרה על מעשים כמעשה המשיב\.""",train
מהו המיקום המומלץ לעונשו של הנאשם במתחם הענישה לאחר בחינת כלל השיקולים?,"אחר שבחנתי כלל השיקולים, מצאתי כי יש למקם עונשו של הנאשם בשליש התחתון של מתחם הענישה.",train
מהי ההלכה שנקבעה לגבי גזירת עונשו של מי שהורשע בעבירות נשק?,"\ההלכה כי בעת גזירת עונשו של מי שהורשע בעבירות נשק, על בית המשפט לבכר את האינטרס הציבורי שבהרתעת הרבים, על פני נסיבותיו האישיות של הנידון\"".""",train
מהי עמדת המאשימה לגבי הצורך להכביד עם הנאשמים נוכח הנסיבות הייחודיות?,"המאשימה הייתה ערה לנתונים אלו, אך סבורה שיש להכביד עם הנאשמים נוכח צירוף הנסיבות הייחודי והצורך בהרתעתם והרתעת המבצעים בכח.",train
מהי מידת פגיעת מעשי הנאשם בערכים המוגנים לפי הערכת בית המשפט?,בחינת מידת פגיעת מעשי הנאשם בערכים המוגנים מובילה למסקנה כי היא ברף הבינוני- גבוה.,train
מהו תפקידם של נתוני הנאשם החיוביים בהמלצה על מיקום בעונש?,"עם זאת, נתוניו הטובים של הנאשם ונסיבותיו החיוביות משמשים טעמים טובים למקמו בתחתית מתחם הענישה.",train
כיצד בית המשפט מאזן בין שיקולי ענישה ושיקום במקרה זה?,"בית המשפט שוקל במשקל הולם את עברו הפלילי והתעבורתי של הנאשם, את השיקום שעבר והטיפול שקיבל וכן את נסיבות המקרה ועומד על הצורך לאזן בין שיקולי ענישה ושיקום.",train
מהו התהליך שנדרש לאחר קביעת מתחם העונש כאשר אין מקום לחרוג ממנו?,"בשלב הבא, לאחר שנקבע מתחם העונש, ובית המשפט לא מצא מקום לחרוג ממנו לקולא או לחומרא, נקבע העונש הראוי תוך התחשבות בנסיבות העושה.",train
מהו השיקול המקל שיש לקחת בחשבון במקרה זה?,בצד זאת אתחשב בכך שלא נגרם נזק ממעשיו לגוף ולרכוש.,train
מה קבע בית המשפט העליון לגבי העונש המוטל על המערער בגיל צעיר?,בית המשפט העליון קבע כי חרף גילו הצעיר של המערער מדובר בעונש ראוי.,train
כיצד משפיעים תכנון המעשים ורקע הביצוע על שיקול הדעת בענישה במקרה זה?,"בהקשר זה אתן משקל לתכנון המקדים של המעשים ולרקע לביצועם, לסוג הנשק ולהשלכתו לבית מגורים לצרכי איום, וכן לעובדה שהושלך ללא שהוצאה הנצרה באופן שמפחית במידת מה את פוטנציאל הנזק.",train
מהו הסיכון הציבורי הנובע מהחזקת נשק בלתי חוקי?,"נפיצות וזמינות הנשק הבלתי חוקי מהוות סכנה משמעותית המערערת את שלום הציבור וביטחונו, חומרתן היתרה של עבירות אלה אינה מתמצה אך בעבירות גופן, אלא בפוטנציאל הנזק הנובע מהן.",train
כיצד משפיעה התלקחות זעם ספונטנית על הערכת חומרת המעשה?,אין מדובר אמנם באירוע מתוכנן אלא בהתלקחות זעם ספונטנית ועוצמתית אך אין בכך כדי להקל מחומרת המעשה.,train
מהו תפקידו של בית המשפט בבחינת מתחם הענישה כאשר יש הסכמה בין הצדדים?,"אף אם יש הסכמה בין הצדדים לטווח ענישה, שהוא תוצאה של כוח מיקוח הצדדים, על בית המשפט לבחון את מתחם הענישה, המהווה קביעה נורמטיבית בדבר האיזון הראוי שנקבע על ידי המחוקק.",train
כיצד מעיד הנאשם על התנהלותו המכוונת כלפי רשויות המס בשנת 2007?,"התנהלותו ביחס לדו\ח שנת המס לשנת 2007, כשהודה בכך שהגיש דוח שנחזה להיות דוח שנת מס לשנה זו בו דווח על \""אפס\"" הכנסות, על אף שבפועל גרפו הנאשמים הכנסות בשווי כ-667,000 ₪ מלמדת כי פעל גם אקטיבית בדרכי ערמה ומרמה כלפי רשויות המס.""",train
מהי מדיניות הענישה בעבירות ייבוא סם וכיצד היא משפיעה על המעורבים?,מדיניות הענישה בעבירות ייבוא סם מחמירה ובית המשפט העליון קבע כי יש לנקוט ביד קשה כלפי כלל המעורבים בשרשרת הפצת הסמים:,train
מהי ההמלצה בפסיקה לגבי הענישה לנהגים בלתי מורשים המבצעים עבירות תנועה חמורות?,"באשר לתיק התעבורה, הפסיקה מורה להחמיר ולהטיל על נהגים בלתי מורשים המבצעים עבירות תנועה חמורות, עונשים הולמים.",train
כיצד השפיע תיקון 140 לחוק על הענישה בעבירות נשק?,"מגמה זו קיבלה ביטוי גם בחקיקה, במסגרת תיקון 140 לחוק, בו נקבעו עונשי מינימום לעבירות נשק באשר הן, באופן שככלל, העונש שיושת בגין עבירות אלו, לא יפחת מרבע העונש המרבי שנקבע לעבירה.",train
מה מעלה בחינת מדיניות הענישה במקרי שוד דומים לפי סעיף 402(א)?,"בחינת מדיניות הענישה הנוהגת במקרי שוד דומים לפי סעיף 402(א) לחוק ואף קלים ממנו, מעלה, כי מדובר בעתירה עונשית מתונה ביותר.",train
מדוע יש לשאוף לספק הגנה הולמת ללווה בשוק האשראי?,"מן העבר השני עומדת השאיפה לספק הגנה הולמת ללווה, ולמנוע מן המלווה לנצל לרעה את הבדלי הכוחות  והפער ביכולת המיקוח\ (שם, פסקה 15).""",train
כיצד משקפת הרפורמה בעבירות ההמתה החמרה מהותית בענישה במקרה של רצח באדישות?,הרפורמה בעבירות ההמתה משקפת החמרה מהותית ערכית ועונשית בענישה במקרה של רצח באדישות.,train
מהי השאלה המרכזית בקביעת העונש המתאים לנאשם בהקשר של שיקום?,קביעת העונש המתאים לנאשם - האם יש מקום לחרוג ממתחם הענישה לצרכי שיקום ולאמץ את המלצת שירות המבחן?,train
אילו שיקולים נלקחים בחשבון בנוגע לשיקומו של הנאשם?,"בין השיקולים שמנה, המתייחסין לשיקומו של הנאשם, עומדים השיקולים הבאים: האם מדובר בעבירה ראשונה או יחידה של הנאשם, מידת הפגיעה של העבירה באחרים, הסיכון בהישנות דפוס ההתנהגות מצד הנאשם, יחסו של הנאשם לעבירה, נטילת אחריות והבעת חרטה וכן השפעת ההרשעה על תחומי פעילות הנאשם.",train
מהו השינוי שציפו לו מהנאשם לאחר הליך הגמילה הארוך?,"גם לאחר שהשלים הליך גמילה ארוך טווח וקיבל הזדמנות נדירה מבית המשפט, השיב לו רעה תחת טובה, והתחוור כי לא חל כל שינוי משמעותי באורחות חייו ובתפיסותיו.",train
"מדוע הסתפקות בצו של\צ נחשבת למידתית מדי במקרה של נאשמים משוקמים?""","הסתפקות בצו של\צ אינה מידתית, מעניקה משקל בלעדי לשיקולי השיקום ויש בה כדי להעביר מסר סלחני ומקל יתר על המידה כלפי הציבור, גם במקרים שמדובר בנאשמים משוקמים.""",train
כיצד משתקפת החומרה של העבירות שבהן הורשע הנאשם בעונש המקסימלי?,"החומרה שמייחס המחוקק למעשים שבהם הורשע הנאשם משתקפת בקביעתו, כי דין ניסיון לפגוע פגיעה חמורה באחר, ללא שתיגרם בפועל תוצאה של חבלה חמורה כדין העבירה המושלמת, כשלצדה עונש חמור של 20 שנות מאסר.",train
מה היה הנימוק להקל בעונשו של הנאשם בערעור?,"בית המשפט קיבל ערעורו והקל בעונשו, משסבר כי לא ניתן משקל נאות לשיהוי הממושך בהגשת כתב האישום נגדו.",train
מדוע יש לתת משקל רב יותר לאינטרס הציבורי על פני נסיבותיו האישיות של הנאשם בעבירות נשק?,"נוכח הסיכון הממשי הנשקף לביטחון הציבור מעבירות נשק, מורה הפסיקה כי במסגרת שיקולי הענישה יינתן על דרך הכלל משקל רב יותר לאינטרס הציבורי על פני נסיבותיו האישיות של הנאשם (ראו: רע\פ 6583/06 אגא אדהאם נ' מדינת ישראל, 5.12.06).""",train
מה מעיד סוג הנשק והחזקת תחמושת תואמת על מידת הפגיעה בערכים המוגנים?,סוג הנשק והחזקת תחמושת תואמת מצביעים על מידת פגיעה ממשית בערכים המוגנים ופוטנציאל הסיכון הרב שטמון במעשיו.,train
מהו השיקול המרכזי שהוביל לעונש שאינו כולל מאסר לנאשמים בגידול סם שעברו שיקום?,"ומבלי לגרוע מתוקפם של שיקולים אלה, מצאו בתי המשפט, לרבות בית המשפט העליון, במספר לא מבוטל של נאשמים בגידול סם שעברו הליך שיקום עמוק ומובהק, ליתן משקל בכורה לשיקולי השיקום ולגזור עליהם ענישה שאינה כוללת מאסר ממש.",train
אילו שיקולים יש לקחת בחשבון בקביעת מתחם העונש ההולם לפי סעיפי החוק?,"על פי סעיפי החוק, במסגרת הנסיבות הקשורות בביצוע העבירה, יש להתחשב בקביעת מתחם העונש ההולם, בין השאר, ב\קרבה לסייג לאחריות פלילית כאמור בסימן ב' לפרק ה'1\"" (ס\""ק 9).""",train
מהו הראיה לכך שהנאשם התכוון להמשיך בפעילותו לפני פרוץ השריפה?,תשלום דמי שכירות מראש לתקופה ארוכה מלמד שהתכוון להמשיך במעשיו אלמלא פרצה השריפה וקטעה את תכניותיו.,train
מהי הפגיעה שהמעשים של הנאשם גרמו לשלטון החוק ולביטחון הציבור?,"מעשיו של הנאשם קשים וחמורים, ופגעו פגיעה מוחשית בשלטון החוק והסדר הציבורי, בביטחונו ושלומו של ציבור המשתמשים בדרך ובעבודת השוטרים הממלאים תפקידם לצורך הגנה על ביטחון הציבור ואכיפת שלטון החוק.",train
מהו העונש המינימלי שנקבע בפסיקה עבור נאשמים בעבירות שיבוש הליכי משפט והשמדת ראיה בנסיבות חמורות?,"באשר לעבירות שיבוש הליכי משפט והשמדת ראיה- בהנתן נסיבותיו החמורות של מעשה הנאשנים, קובעת הפסיקה, על דרך הכלל, כי דינם של נאשמים בעבירות אלו לריצוי מאסר ממש.",train
"מהי הגישה המומלצת בענישה במקרה זה, בהתחשב במטרות הענישה ובמגרעות של מאסר ממש?","אני סבורה שבעניינו יש מקום לאמץ את הגישה הדוגלת בענישה החמורה דיה להשגת מטרותיה ואינה לוקה במגרעותיו ההרסניות של מאסר ממש (עמדה המתחזקת בשים לב להמלצות שפורטו בדו\ח הועדה הציבורית לבחינת מדיניות הענישה והטיפול בעבריינים (ועדת דורנר , פורסם בנובמבר 2015 ) והצעת חוק העונשין (נשיאת מאסר בעבודות שירות-הוראת שעה התשע\""ז- 2016).""",train
מהו הערך החברתי שנפגע ממעשי הנאשם?,"מעשי  הנאשם חמורים ופגעו בערכים החברתיים של כבוד האדם, שלומו וביטחונו.",train
מדוע לא נערכה לנאשם הערכת מסוכנות מינית וכיצד זה משפיע על רמת הסיכון הנשקף ממנו?,"הנאשם כאמור לא אובחן ולא נערכה לו הערכת מסוכנות מינית, נראה כי השילוב בין סטייתו המינית ומצבו הנפשי, בעיקר שאינו מטופל, יש בה כדי להגביר את רמת הסיכון הנשקף ממנו.",train
מהו הנזק הצפוי מהעבירה בהתחשב בסוג וכמות הסם?,"הנזק שצפוי היה להיגרם מהעבירה הוא רב, נוכח סוג הסם (MDMA) וכמותו (1972.45 גרם נטו).",train
מהן הנסיבות החיוביות שנמצאו בהערכת שירות המבחן לגבי הנאשם?,"לעד זאת, מצאתי בנסיבותיו החיוביות, הערכת שירות המבחן כי מסוכנותו נמוכה, והפגיעה שעתיד עונש המאסר להסב לו ולמשפחתו, בעיקר לאביו, טעמים טובים למיקום עונשו בתחתית המתחם.",train
מהי הסיבה לכך שעבירת השוד נחשבת לעבירת אלימות קשה?,"בית המשפט העליון עמד פעמים רבות על חומרתה של עבירת השוד בהיותה עבירת אלימות קשה, הטומנת בחובה פוטנציאל פגיעה קשה בשלומו, ביטחונו וקניינו של הקורבן.",train
כיצד משפיע סכום הכסף שנגנב על חומרת העבירה?,סכום הכסף שנגנב אמנם אינו גבוה אך אין בכך כדי לשמש נסיבה מקלה.,train
מהי הסיבה לכך שלא התקבלה המלצת שירות המבחן בענישה חינוכית?,אין בידי לקבל את המלצת שירות המבחן להסתפק בענישה חינוכית והתחשבות בלעדית באינטרס האישי של הנאשם.,train
מהו פוטנציאל הנזק שנגרם ממעשיו של הנאשם?,פוטנציאל הנזק ממעשיו רב וחמור.,train
"מה מלמדים מעשיו של הנאשם על כוונת הפורעים במהלך מבצע \שומר חומות\""?""","מעשיו של הנאשם וחבריו בוצעו בעיצומם של ימי מבצע \שומר חומות\"", כל כולם מלמדים על כוונת הפורעים לזרוע פחד ואימה, להשליט אי סדר ולפגוע ביהודים על בסיס מוצאם.""",train
