question,answer,split
מהו השיקול שיש לקחת בחשבון בעת קביעת עונש מאסר בפועל במקרה קונקרטי?,"בעת קביעת העונש המתאים, בתוך מתחם הענישה, בהתאם לתיקון 113 לחוק העונשין אשר ביקש להבנות את שיקול הדעת השיפוטי, יש לקחת בחשבון ולבדוק האם במקרה הקונקרטי הטלת מאסר בפועל מאחורי סורג ובריח, גם אם מדובר בתקופה קצרה, יהיה בה כדי לקבוע שהנזק עולה על התועלת.",train
מהי הסיבה שלא יופעלו עונשי המאסר המותנים במצטבר במקרה זה?,"לנסיבות אלו ובשל מצבו המשפחתי והכלכלי של הנאשם, כמו גם לשם סיוע בשיקומו הכלכלי, לא אפעיל את עונשי המאסר המותנים ברי ההפעלה במצטבר.",train
"מהו הקשר שנקבע בע\פ 4910/13 ג'אבר נגד מדינת ישראל בנוגע לאירועים דומים?""","אולם במקרה זה, לאור מבחן הקשר ההדוק שנקבע בע\פ 4910/13 ג'אבר נגד מדינת ישראל (29/10/14) ובע\""פ 2375/15 מדינת ישראל נגד נס (22/02/18), שוכנעתי כי ניתן לקבוע שקיים קשר הדוק בין האירועים, ומשכך ניתן להתייחס למעשים האמורים כאירוע אחד אשר בגינו יש לקבוע מתחם עונש הולם אחד.""",train
מהו הצורך בביטחון ושלווה של אחיותיו של הנאשם בביתן?,דברים אלה יפים גם לענייננו שכן אחיותיו של הנאשם זכאיות לביטחון ושלווה בביתן שהוא כאמור מקום מבצרן.,train
מהו מתחם העונש ההולם שנקבע למעשי העבירות של הנאשם?,"משכך, בנסיבות ענייננו, אני מוצא לנכון לקבוע כי מתחם העונש ההולם למעשי העבירות בהן הורשע הנאשם בכתב האישום המתוקן, נע בין 12-28 חודשי מאסר, מאסר על תנאי, פיצוי והתחייבות.",train
מהו הצורך במדיניות ענישה מחמירה בהקשר לשימוש בנשק בלתי חוקי?,"הצורך במדיניות ענישה מחמירה נחוץ במיוחד כאשר השימוש בנשק גורר פגיעה בגוף ובנפש, וכאשר מבצעי העבירות אינם מוסרים את כלי הנשק לידי רשויות החוק – ובכך מוסיפים לפגוע בביטחון הציבור וקיים חשש תמידי לשימוש עברייני חוזר בנשק זה, כמו גם להגעתו של נשק זה לגורמים עוינים ובכללם גורמי טרור.",train
מהי עמדת המתלוננת לגבי האפשרות שהנאשם ישנה את דרכיו לאחר סיום ההליכים?,"על האימה אותה הטיל הנאשם לימדה גם עמדת המתלוננת אשר שוחחה עם שירות המבחן וטענה שחוששת לפגוש את הנאשם בכפרם מאחר שלאור עברם, היא לא מאמינה שהוא יכול להשתנות וסבורה שיפגע בה לאחר סיום ההליכים.",train
כיצד הוגדרה עבירה של נהיגה ללא רישיון תקף בפסיקה?,"עבירה של נהיגה ללא רישיון תקף הוגדרה בפסיקה כעבירה מסוכנת, \פצצה מתקתקת\"", אשר גלום בה פוטנציאל רב של סיכון ואף פגיעה ממשית במשתמשי הדרך, בהולכי הרגל ובביטחון הציבור במיוחד אם יפגע אחד מהמשתמשים בדרך ולא יהיה לו כיצד להיפרע לאור היות הנאשם נוהג ללא פוליסת ביטוח ברת תוקף.""",train
מהי הסיבה לחומרת העבירה של נהיגה בזמן פסילה לפי פסיקות קודמות?,"חומרתה נעוצה בסיכון הכבד לשלום הציבור, שכן מעצם הטלת הפסילה, אנו למדים כי רשות מוסמכת, מצאה כי עניין לנו במי שנהיגתו עלולה לסכן את ביטחון המשתמשים בדרך.",train
"מהי התכלית העיקרית של הענישה במקרה זה, והאם מאסר בפועל משיג אותה?","שליחת הנאשם אל מאחורי סורג ובריח לא יענו על תכלית הענישה ואינטרס הציבור וודאי שלא ישיבו את המנוח לחייו ולמשפחתו, ודווקא שלילת רישיונו של הנאשם לתקופה ממושכת היא זו אשר תיתן מענה לשיקול הרתעת הרבים וכן להגנה על הציבור מפני הסיכון הנשקף מנהיגת הנאשי.",train
מהו המצב המשפטי של הנאשם כאשר הוא מבצע עבירות נוספות למרות עונש מאסר על תנאי המרחף מעליו?,"ולא זו אף זו, אלא שביצען פעם נוספת בעוד שעונש מאסר על תנאי מרחף מעל לראשו אך לא מרתיעו.",train
כיצד משפיע גניבת רכוש על ביטחונו האישי של הקורבן?,"אדם הנוטל רכושו של אחר פוגע בביטחונו האישי של הקורבן בסביבתו, פוגע בשלוותו, מחייבו לא אחת לנקוט פעולות לתיקון המצב כשלא פעם יש קושי אפילו לכמת את הערך שיש לאותו חפץ אשר נגנב לקורבן העבירה.",train
מדוע החזקת נשק חם בידי מי שאינו מורשה נחשבת מסוכנת במיוחד?,"החזקת נשק חם בידי מי שאינו מורשה לכך עלול להוביל לתוצאות הרות אסון, אשר יגבו מחירים כבדים בנפש ולפיכך הסיכון הפוטנציאלי הגלום בעבירת החזקת נשק הוא רב.",train
מהי הסנקציה המינימלית הקבועה בסעיף 38(3) לפקודת התעבורה למי שגרם חבלה של ממש?,"הענישה הקבועה בסעיף 38(3) לפקודת התעבורה קובעת סנקציה של פסילת מינימום של 3 חודשים למי שגרם בנהיגתו חבלה של ממש לאחר ולכן יש לקבוע את הרף התחתון של המתחם מנתון זה (עפ\ת (חי') 4955-04-20 קולר נ' מדינת ישראל, [ניתן ביום 08.06.20, פורסם בנבו] הדומה בנסיבותיו לענייננו וכן לאסמכתאות שהובאו שם).""",train
מדוע החזקת נשק שלא כדין פוגעת בערכים חברתיים של שלום הציבור וביטחונו?,"הנאשם במעשיו פגע בערכים חברתיים של שלום הציבור ובטחונו, הגנה על חיי אדם ועל הסדר הציבורי הואיל ונשק המוחזק שלא כדין עלול להביא לפגיעה בשלטון החוק ובנושאי שלטון החוק המבצעים את תפקידם.",train
מהן הנסיבות שיתחשב בהן בית המשפט בעת קביעת הענישה בעבירה?,"לשם כך יתחשב בית המשפט בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה המפורטות בסעיף 40ט' לחוק העונשין.",train
מהן הערכים המוגנים שנפגעים בעבירות המיוחסות לנאשם במקרה זה?,"בענייננו, הערכים המוגנים בבסיס העבירות בהן הורשע הנאשם מופנות כלפי התא המשפחתי, פוגעות בכבודה ובזכותה של המתלוננת, במקרה זה אמו של הנאשם, לביטחונה, להגנתה וכן בשלמות גופה.",train
"כיצד מתייחס בית המשפט לחומרה ולמסוכנות של פעילות בקשר עם ארגון דאע\ש?""","בית משפט זה עמד לא פעם על החומרה והמסוכנות של פעילות בקשר עם ארגון דאע\ש.""",train
מהי החשיבות של בחינת השלכות העונש על בני משפחתה של הנאשמת?,"סבורני שבמקרה זה, יש לבחון אף את השלכות העונש על בני משפחתה של הנאשמת.",train
כיצד משפיעה שליחת הנאשם למאסר על משפחתו?,"שליחת הנאשם למאסר, אפילו בעבודות שירות, באופן בו יאבד את פרנסתו מובן שישפיע לא רק על הנאשם עצמו אלא גם על משפחתו בכללותה.",train
מהו השיקול המרכזי שיש לקחת בחשבון בעת קביעת העונש המתאים לפי תיקון 113 לחוק העונשין?,"בעת קביעת העונש המתאים, בתוך מתחם הענישה, בהתאם לתיקון 113 לחוק העונשין אשר ביקש להבנות את שיקול הדעת השיפוטי, יש לקחת בחבון ולבדוק האם במקרה הקונקרטי הטלת מאסר בפועל מאחורי סורג ובריח, גם אם מדובר בתקופה קצרה, יהיה בה כדי לקבוע שהנזק עולה על התועלת.",train
מהי המסקנה שהגעת אליה לגבי גזירת העונש של הנאשם?,"לאחר שנתתי את דעתי לנסיבות התאונה, לרף הרשלנות הנמוך שנטען על ידי הצדדים ולנתוניו האישיים של הנאשם, באתי לכלל מסקנה כי יש לגזור את עונשו של הנאשם ברף התחתון של מתחם העונש ההולם.",train
מדוע יש לייחס לעבירות אלימות במשפחה חומרה יתירה?,"יש לייחס לעבירות אלו חומרה יתירה, באשר ככלל הן מתרחשות בין כתלי הבית באופן הסמוי מן העין, תוך ניצול פערי כוחות פיזיים בין בני הזוג, ולעיתים תוך ניצול תלות כלכלית ורגשית של בן או בת הזוג.",train
מה מצדיק הקלה משמעותית בעונשו של הנאשם למרות חומרת מעשיו?,השיקולים הפרטניים במקרה דנא מצדיקים הקלה משמעותית בעונשו של הנאשם ביחס לרכיב המאסר וזאת על אף החומרה הרבה שבמעשיו.,train
מדוע לא נמצאו נסיבות מקלות בעונשו של הנאשם לאחר שמיעת הראיות?,"הנאשם בחר לנהל את שמיעת הראיות, זו אומנם זכותו, והורשע בעבירות המיוחסות לו בכתב האישום לאחר הליך שמיעת הראיות לרבות חקירת המתלוננת, לנאשם הרשעות קודמות כך שבנסיבות העניין לא מצאתי נסיבות כלשהן המקלות בעונשו של הנאשם ולכן אני סבור שבמקרה זה, שחוזר על עצמו פעם נוספת יש להורות על הפעלת עונש המאסר המותנה במצטבר על כל ענישה אשר תוטל על הנאשם בגין הליך זה.",train
מהי ההבחנה בין סמכות החילוט לפי סעיף 12א(ד2)(1) לחוק הכניסה לישראל לבין סמכות החילוט לפי סעיף 39 לפקודת סדר הדין הפלילי?,"בעת שמדובר בסמכות לפי סעיף 12א(ד2)(1) לחוק הכניסה לישראל, מדובר בחילוט חובה אלא אם כן קיימות נסיבות חריגות שלא לחלט את הרכב, ובעוד שסמכות החילוט לפי סעיף 39 לפקודת סדר הדין הפלילי היא סמכות שבשיקול דעת.",train
מהו השיקול שהנחה את בית המשפט למקם את הנאשם בחלקו התחתון של המתחם?,"מבלי להקל ראש בנסיבות ביצוע העבירות ובתוצאותיהן, בשים לב לנתונים שפורטו, מצאתי לנכון למקם את הנאשם בחלקו התחתון של המתחם.",train
מהו השיקול שנלקח בחשבון בעת קביעת העונש לנאשם?,עוד נלקחו בחשבון שיקולי הרתעה.,train
מהו המצב הרפואי של הנאשם וכיצד הוא משפיע על קביעת העונש?,"למען הסר ספק יובהר כי לא נעלם מעיני מצבו הרפואי הנטען של הנאשם כפי שזה נתמך באסמכתאות שהוגשו וסומנו (נ/1), אולם אני סבור שאין בו כדי להצדיק סטייה כלשהי ממתחם הענישה וככל שהנאשם יזדקק לטיפול רפואי או תרופתי, הרי ששב\ס ידאג למתן הטיפול המתאים.""",train
כיצד משקף העונש את הנסיבות הייחודיות והחריגות של המעשה במקרה זה?,"בדרך זו יינתן הביטוי העונשי ההולם למקרה זה, על פי נסיבותיו הייחודיות והחריגות של המעשה עצמו.",train
מדוע יש להטיל רף ענישה גבוה על הנאשם בעקבות המעשים החמורים שביצע?,"חרף זאת ישנה חשיבות להטלת רף ענישה גבוה וזאת לצורך הרתעת המוני המשתתפים הפוטנציאלים באופן שהענישה שתוטל על אלה שהובאו לדין, תהיה ענישה משמעותית אשר תבטא הלימה בין העונש שראוי שיוטל על הנאשם לבין המעשים החמורים שעליהם ייתן את הדין.",train
מהו השיקול המרכזי שצוין על ידי בתי המשפט בענישה בעבירות סמים?,"בתי המשפט עמדו על הצורך בענישה משמעותית בעבירות אלו, המביאה בחשבון בין היתר את כמות הסם ואת חלקו של הנאשם בביצוע העבירות.",train
כיצד משפיעים גילו של הנאשם והיעדר עבר פלילי על ההחלטה לגבי עונש מאסר?,"עם זאת, לאור גילו של הנאשם, והיעדר עבר פלילי, כמו גם עתירת המאשימה, אינני סבור שיש אינטרס בחשיפת הנאשם לתרבות עבריינית ומשכך, איני מוצא לנכון להטיל עליו עונש מאסר מאחורי סורג ובריח.",train
מהי התוצאה של השיקולים השונים המובאים בחשבון בעת קביעת העונש?,"מכאן, שהעונש אשר מוטל בסופו של דבר על הנאשם, אינו אלא תוצאה \משוקללת\"" – אם תרצה פשרה – של השיקולים השונים שיש להביאם בחשבון.""",train
מהו השיקול המרכזי שעל בית המשפט להתחשב בו בעת קביעת העונש?,"לשם כך יתחשב בית המשפט בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה המפורטות בסעיף 40ט' לחוק העונשין.",train
מדוע לא ניתן להטיל ענישה שיקומית במקרה זה?,"בענייננו, לאחר שניתנה לנאשם בעבר הזדמנות לתקן את דרכיו והוא לא עשה כן, איני סבור שהטלת ענישה בהליך שיקומי דומה יוביל למיצוי הענישה.",train
מהו העיקרון המרכזי שהוקנה על ידי תיקון 113 לחוק העונשין בנוגע לשיקול הדעת השיפוטי?,"תיקון 113 לחוק העונשין, עיגן את הבניית שיקול הדעת השיפוטי והעניק מעמד בכורה לעיקרון ההלימה, היינו קיומו של יחס הולם בין חומרת מעשי העבירה, בנסיבותיו ומידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו.",train
מה ניתן להסיק מהתנהגותו של הנאשם ביחס לחוק ולהחלטות בית המשפט?,לא ניתן להתעלם מהתנהגותו של הנאשם אשר מצביעה על זלזול בחוק ובהחלטות בית המשפט.,train
מהו העיקרון המנחה המאפשר סטייה מעונש המינימום בחוק?,"כך גם אפשר המחוקק לבית המשפט להטיל ענישה פחותה מענישת המינימום הקבועה בחוק, לחרוג לקולא מעונש המינימום, וזאת בקיומם של טעמים מיוחדים שיירשמו וכבר נאמר כי הרתעת הציבור אינה חזות הכול ו\יש לשקול כל מקרה על פי נסיבותיו המיוחדות ונסיבותיו האישיות של הנאשם כאינדיבידואל ולאזן בצורה ראויה ביניהן לבין מדיניות הענישה האמורה\"" (עפ\""ת 1267-05-16 חיזגילוב נ' מ\""י).""",train
"מהו המצב המשפטי של המתלוננת ובתה בביתן, לפי דברי בית המשפט?","דברים אלה יפים גם לענייננו שכן המתלוננת, אשתו של הנאשם בזמן האירועים, ובתה זכאיות לביטחון ושלווה בביתן שהוא כאמור מקום מבצרן, כך גם זכאיות לשמירה על רכושן.",train
מהו הדגש שניתן לגבי עבירות הגניבה והשפעתן על זכות הקניין האישית?,"באשר לעבירות הגניבה, הדגשנו כבר כי מדובר בעבירות כעורות הפוגעות בבסיס זכותו הקניינית האישית של האדם על רכושו.",train
מהי ההוראה של המחוקק בנוגע לסטייה מעונש המינימום?,"רק בהתקיימות אותן נסיבות ניתן לסטות, כך הורה לנו המחוקק - ומהוראה זו לא ניתן להתעלם.",train
מהו האינטרס הציבורי המונע את חשיפת הנאשם למאסרים קצרים?,"על רקע מכלול הנסיבות, המחקר הענף והפסיקה המצביעים על הנזק שבמאסרים קצרים, העולה על התועלת ההרתעתית שבבסיס תורת הענישה (עפ\ג (מחוזי חי') שייקובסקי נ' מדינת ישראל (13.07.23)), זהו אינטרס הציבור שלא לחשוף את הנאשם לתרבות עבריינית מאחורי סורג ובריח, אפילו אם לתקופה קצרה.""",train
כיצד פוגע הנאשם בערכים חברתיים בעקבות החזקת הנשק שלא כדין?,"הנאשם במעשיו פגע בערכים חברתיים של שלום הציבור ובטחונו, הגנה על חיי אדם ועל הסדר הציבורי הואיל ונשק המוחזק שלא כדין עלול להביא לפגיעה בשלטון החוק ובנושאי שלטון החוק המבצעים את תפקידם.",train
כיצד מחויב הנאשם לנהוג בתקופת העונש המותנה כדי להימנע מהמרת העונש?,"באופן זה, יחויב הנאשם אשר נדון לעונש מאסר מותנה, לנהוג בזהירות יתרה בתקופת התנאי וככל שאכן לא יפר את תקופת התנאי, כך ההנחה היא שיקפיד ביתר שאת בהמשך דרכו גם לאחר תום תקופת העונש המותנה.",train
"מהו העונש המינימלי שנקבע בחוק לעבירות נשק, ומהם החריגים לכך?","בית המשפט העליון חזר והזכיר רק לאחרונה: לא למותר להזכיר כי המחוקק מצא לעגן בהוראת שעה עונשי מינימום לעבירות נשק, כך שהעונש שיושת על מבצעיהן יתחיל מרבע העונש המרבי שנקבע לעבירה, אלא אם החליט בית המשפט מטעמים מיוחדים להקל בעונש (סעיף 144(ז) לחוק העונשין, וראו חוק העונשין (תיקון מס' 140 - הוראת שעה), התשפ\ב-2021, ס\""ח 472;\"" (ע\""פ 2482/22 מדינת ישראל נ' אחמד קדורה (14.04.22)).""",train
כיצד השפיעה בחירתו של המשיב לנהוג על התייחסות בית המשפט לעבירותיו?,"המשיב בחר לנהוג ברכב תוך התעלמות בוטה מהוראות החוק ומהוראות בתי המשפט, כאשר יכל לבחור בחלופות אחרות.",train
מדוע עבירות נגד ביטחון המדינה מצדיקות בדרך כלל את מעצר הנאשם עד תום ההליכים?,"עבירות נגד בטחון המדינה, אף שאינן שוללות, מניה וביה, כל שיקול וכל בדיקה של חלופת מעצר אפשרית, הרי שהן מצדיקות בדרך כלל את מעצרו של הנאשם עד תום ההליכים, נוכח החשש שמי שמואשם בהן עלול להמשיך לסכן את בטחון המדינה, אף אם לא הובאה ראיה קונקרטית הצופה את המשך פעילותו המזיקה בעתיד.",train
מהו העיקרון המנחה בענישה בעבירות תעבורה לאור הקטל בדרכים?,"בפסיקה נקבע לא אחת כי נוכח הקטל המשתולל בדרכים, אין מנוס מלהעדיף את גורם ההרתעה בענישה והגנה על האינטרס הציבורי על שלום הציבור, על פני נסיבותיו האישיות של הנאשם וגם אם מדובר בנאשם שעד למועד ביצוע העבירה והרשעתו בה ניהל אורח חיים נורמטיבי לחלוטין (ר' עניין זובידאת) וכל זאת באין גורם מניעה אחר.",train
מהי הסיבה שהובילה את בית המשפט העליון לקבל את ערעור המדינה על קולת העונש?,"בית המשפט העליון קיבל את ערעור המדינה על קולת העונש באופן חלקי, תוך שציין שמדובר במקרה חריג המחייב החמרת הענישה.",train
מהו מתחם העונש ההולם שנקבע למעשי העבירות בהן הורשע הנאשם?,"אני סבור שמתחם העונש ההולם למעשי כלל העבירות בהן הורשע הנאשם תואם את העמדה העונשית של המאשימה דהיינו, 18-30 חודשי מאסר בפועל, לצד ענישה הצופה פני עתיד.",train
"מהו טווח הענישה בעבירות \מעבדות סמים\"" וכיצד הוא מושפע מנסיבות המקרה?""","סקירת מדיניות הענישה הנוהגת בתיקי \מעבדות סמים\"" מלמדת על טווח ענישה רחב התלוי לרוב בנסיבותיו של כל מקרה ומקרה, זאת בהתחשב בכמות השתילים במשתלה, כמות הסם שנתפסה, סוג הסם, משך פעולתה וכן מידת מעורבותו של הנאשם בגידול או עבירות קשורות נוספות בהן הואשם.""",train
מהי הסיבה לכך שעונש המאסר בפועל לא חופף עם העונש המותנה במקרה זה?,"מעשים אלו של המבקש מצדיקים בנסיבות העניין ענישה מרתיעה הכוללת מאסר בפועל מאחורי סורג ובריח, ואף ספק אם נכון היה לחפוף את עונש המאסר בפועל שנגזר עליו בהליך דנן יחד עם עונש מאסר מותנה אשר היה תלוי ועומד נגדו בהליך קודם.",train
מהי הסיבה לכך שבית המשפט לא מצא לנכון לסטות מעונש פסילת המינימום במקרה זה?,"עם כל הצער שבדבר, ומבלי שנעלמו מעיני נסיבותיו האישיות של הנאשם, לא מצאתי לנכון לסטות בעניינו מעונש פסילת המינימום הקבוע בחוק.",train
מה מעיד נוהגו של המבקש בזמן פסילה על יחסו לחיי אדם?,"נראה אם כן, כי בנוהגו בזמן פסילה וללא תעודת ביטוח בת-תוקף, ביטא המבקש כי אינו נרתע מסיכון חיי אדם ואף לא ממורא הדין.",train
כיצד משפיע רף הרשלנות על גזר הדין במקרה של המערער?,"\אומנם למערער אין עבר פלילי ואף לא עבר תעבורתי משמעותי; ואומנם עונש של מאסר בפועל אינו קל מבחינתו, אך רף הרשלנות הוא אכן בינוני-גבוה, כפי שקבע בית המשפט קמא, והמדובר בעונש שמשקף את הצורך להגן על האינטרסים שנפגעו ולהרתיע לעתיד.""",train
מהו האינטרס הציבורי המועדף במקרה זה בנוגע לעונש המוטל על הנאשם?,"אני סבור כי האינטרס הציבורי ייתרם יותר מעבודות של\צ מאשר מיצוי הדין עם הנאשם.""",train
מהי הסיבה לצבירת מלוא המאסר המותנה במקרה של הנאשם?,"העובדה כי העבירות הנוכחיות בוצעו בחלוף 3 חודשים בלבד לאחר שהנאשם שוחרר ממאסר בגין ביצוע עבירות רכוש, כשהפעם גם הוסיף הנאשם וגנב מקטינים, לאחר מכן גנב מאימו ותקף את אחותו בשל סירובה לתת לו כסף, מצדיקה עקרונית צבירת מלוא המאסר המותנה.",train
"מהו העונש ההולם שנקבע למחזיקי סמים שלא לשימוש עצמי, וכיצד הוא נועד להרתיע עבריינים?","עונש הולם למחזיקי סמים שלא לשימוש עצמי – קרי: למשולבים במערך ההפצה – מכוון לקבוע בהכרת הכל את החומרה היתירה שאנו מייחסים להפצת הסמים, ולהרתיע עבריינים בכוח מלשלוח ידם בפעילות ההפצה.",train
מהי המלחמה הנדרשת כנגד נגע הסמים בחברה?,נגע הסמים הפוגע קשות בחברתנו מחייב מלחמת חורמה והעונשים שיגזרו על ידי בתי המשפט בשל עבירות סמים צריכים להשתלב במאבק הכולל להדברת הנגע.,train
כיצד משקפת מגמת החמרה ברמת הענישה את פוטנציאל ההרס בעבירות נשק?,"לאור כך, ננקטת מגמת החמרה ברמת הענישה של המורשעים בעבירות נשק, כך שזו תבטא באופן הולם את פוטנציאל ההרס הרב הגלום בהן\.""",train
מהו רכיב הענישה הנוסף שצריך לכלול מתחם העונש ההולם?,"לצד רכיב זה, סבורני שעל מתחם העונש ההולם לכלול גם ענישה הצופה פני עתיד וקנס.",train
מהו השיקול המרכזי המוביל להקל בעונש במקרה של הנאשם?,בשיקולים האישיים והנסיבות של הנאשם יש להקל בעונש.,train
מדוע יש לנקוט ביד מחמירה כלפי מעורבים בעבירות נשק?,"מציאות קשה זו מחייבת לנקוט ביד מחמירה כלפי מעורבים בעבירות נשק, אף אם הם נעדרי עבר פלילי ... ענייננו ב\מכת מדינה\"" שהצורך להילחם בה על מנת להגן על הציבור, מצריך מענה הולם והטלת עונשי מאסר משמעותיים ..ידע כל מי שמחזיק בנשק בלתי חוקי כי צפוי הוא להיענש בחומרה, בבחינת \""אם מחזיקים – למאסר נשלחים.""",train
כיצד הנאשם תרם לחיסכון בזמן בית המשפט ובתהליך המשפטי?,"הנאשם חסך מזמנם של בית המשפט והעדים, חסך מהנפגע להעיד בבית המשפט, לקח אחריות על מעשיו והודה בעבירות המיוחסות לו בכתב האישום בהזדמנות הראשונה.",train
כיצד משפיעה העובדה שלא נעשה שימוש בנשק על הערכת חומרת המעשים?,"אמנם, בסופו של יום לא נעשה שימוש בנשק, עם זאת אין בכך כדי להפחית מחומרת הנסיבות הקשורות בביצוע המעשים ולהתעלם מהפגיעות הפוטנציאליות שהיו עלולות להתרחש.",train
מדוע הענישה המקל בעבירות נשק נחשבת לבעייתית מבחינת החברה?,בהקשר זה אוסיף ואציין את המובן מאליו: בית משפט שמקל בעונשו של עבריין נשק מכביד על החברה שנאלצת להגן על עצמה –על כל בניה ובנותיה – מעברייני נשק.,train
מהן הנסיבות שהובילו לגזירת עונש ברף האמצעי של מתחם העונש ההולם?,"לאחר שבחנתי את נסיבות התאונה, רמת הרשלנות, עמדת שירות המבחן, קרבתם של הנפגעים לנאשם והמחירים אותם משלם בשל הפגיעה בהם, הפגיעות מהן סבל הנאשם עצמו, הודאתו בהזדמנות הראשונה והיעדר ראיות אודות מצבם העדכני של הנפגעים, הגעתי למסקנה כי יש לגזור את עונשו ברף האמצעי של מתחם העונש ההולם.",train
מהו המאפיין של שיקול הדעת בענישה לפי המדיניות העונשית הכללית?,"היא ענין שבשיקול דעת, הנעשה על הרקע הכללי והאינדיבידואלי, במסגרת המדיניות העונשית הכללית כפי שהיא מתבצעת על-ידי בתי-המשפט.\""	train""",
מה יקרה אם הנאשם לא ינצל את ההזדמנות שניתנה לו לשיקום?,"יתר על כן, מובן כי ככל שלא ישכיל הנאשם לנצל את ההזדמנות שניתנה לו, לתקן את דרכיו ולשנות באמת מעמדותיו ותפיסותיו המוטעות, הרי שלא יינתנו הזדמנויות נוספות, צו המבחן יופקע ועניינו יוחזר למתן גזר דין מחדש בפני לרבות האפשרות של הטלת מאסר בפועל בהתאם לעמדתה העונשית של המאשימה.",train
מהו המסר שעל בית המשפט להעביר לנאשם לאחר מתן הזדמנויות רבות?,"לאחר מתן הזדמנויות רבות ושונות, על בית המשפט לשלוח מסר לנאשם שעליו להפנים שאסור לו לנהוג ושאת הוראות החוק יש לכבד!",train
מהו העיקרון המנחה את השיקול הדעת של בית המשפט בקביעת העונש?,"היא ענין שבשיקול דעת, הנעשה על הרקע הכללי והאינדיבידואלי, במסגרת המדיניות העונשית הכללית כפי שהיא מתבצעת על-ידי בתי-המשפט.",train
מהו השיקול המרכזי שעל בית המשפט לקחת בחשבון בעת קביעת מתחם הענישה?,"שבית המשפט יקבע את מתחם הענישה בהתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה המפורטות בסעיף 40ט' לחוק העונשין.",train
