question,answer,split
מהו מתחם הענישה שנקבע במקרה זה בהתאם לנסיבות ולעיקרון ההלימה?,"בהתאם לנסיבות ולעיקרון ההלימה, מתחם הענישה במקרה זה נע בין 9 חודשי מאסר לשנתיים מאסר בפועל, בתוספת עונשים נלווים כגון מאסר על תנאי וקנס.",train
מדוע הפרשנות המציעה לגזור עונש חופף לכל עבירה נוספת לרצח אינה מתיישבת עם תכליתו של חוק העונשין?,"הפרשנות הנטענת, כאילו יש לראות באירוע מעשה אחד ועל כן לגזור עונש חופף לכל עבירה המתווספת לרצח הנורא, היא פרשנות שאינה מתיישבת עם תכליתו של חוק העונשין.",train
מהו הרקע הפסיכיאטרי והבעיות החברתיות שהובאו בחשבון לגבי הנאשם?,כן הובא בחשבון הרקע הפסיכיאטרי של הנאשם והבעיות החברתיות והכלכליות עמן הוא מתמודד בשל תחלואה כפולה ממנה הוא סובל כאשר הוא נלחם בהתמכרות לאלכוהול וסובל מתחלואה נפשית בו בעת.,train
מהי ההמלצה לגבי מתחם הענישה בהתבסס על נתוני המקרה?,"בהביאי בחשבון את נתוני המקרה כפי שפורטו, סבורני כי יש לאמץ מתחם ענישה התואם את דרגת החומרה של המעשים, אשר אינם ברף הגבוה של העבירות בהן הורשעו הנאשמים.",train
מהו השיקול המרכזי שעל בית המשפט להביא בחשבון בעת קביעת מתחם העונש ההולם?,"בבואו של בית המשפט לקבוע את מתחם העונש ההולם, עליו להביא בחשבון את העונש הקבוע בחוק למעשים שבגינם הורשע הנאשם, חומרת נסיבות המקרה ומכלול הנתונים הקשורים למעשה ולמבצע העבירה.",train
כיצד העמדתו של הנאשם לפיקוח ממושך משפיעה על הגישה העונשית?,"נזכיר לעניין זה כי העמדתו של הנאשם לפיקוח ממושך והמשך ההליך הטיפולי אינה חוסמת את הדרך בפני מימוש הגישה העונשית, זאת אם יפר הנאשם את האמון שניתן בו וההזדמנות שנפתחת בפניו.",train
מדוע לא ניתן לקבוע שהנאשמים פעלו מתוך הגנה עצמית במקרה זה?,"על אף שבשים לב למעשי הנאשמים אין מדובר במקרה העונה על התנאים בחוק לקיומה של הגנה עצמית, אין להתעלם מכך שמעשיהם של הנאשמים נבעו מתוך רצון להגן על עצמם ועל בני ביתם.",train
מהי הגישה העונשית הכללית לעבירות מין לפי פסיקות בתי המשפט?,"ככלל, פסיקתם של בתי המשפט מלמדת כי הגישה העונשית לעבירות מין צריכה להיות מחמירה.",train
מהי החשיבות של הודאת הנאשם המיידית ושיתוף הפעולה בהליך המשפטי?,יש להביא בחשבון גם את הודאתו המיידית ושיתוף הפעולה של הנאשם.,train
מדוע החומרה במקרה זה נובעת מהפחד וחוסר האונים של הקורבנות ולא מהפגיעה ברכוש?,במקרה זה לא בפגיעה ברכוש נעוץ עיקר החומרה אלא בערעור תחושת הביטחון הבסיסית ובפחד וחוסר האונים שהמעשים של הנאשם נוטעים בלב הקורבנות – בני משפחתו שכבר סלחו לו בעבר על מעשים דומים ועמדו לצידו בהליך קודם.,train
מהו הבסיס לענישה במקרה שבו יש צורך לשלול מהנאשם את היכולת לפגוע באחרים?,"האירוע נמנה עם מקרים בהם בסיס הענישה צריך להיות ברכיב שלילת היכולת לפגוע באחרים, וזאת בדרך של הרחקה מהחברה.",train
מהי הפגיעה שעלולה להיגרם לנאשם ולמשפחתו בעקבות ההרשעה והעונש?,"במסגרת הנסיבות שאינן קשורות בביצוע העבירה יש להביא בחשבון את הפגיעה של ההרשעה והעונש בנאשם ובמשפחתו, זאת לאור המסמכים שהוגשו, אשר מהם עולה כי הנאשם מטפל בארבעת ילדיו, אשר תלויים בו לפרנסתם.",train
מהי עמדתך לגבי הצורך לסטות ממתחם הענישה במקרה זה?,אינני סבור כי יש מקום במקרה זה לסטות ממתחם הענישה ומהעונש ההולם.,train
מהו תפקיד הפיקוח הארוך טווח של שירות המבחן בתהליך הענישה?,פיקוח ארוך טווח של שירות המבחן ביחד עם תכנית טיפולית הוא אמצעי המשרת את תכלית הענישה.,train
כיצד השפיעה הסיטואציה שבה היה הנאשם מוקף באיומים על פעולתו?,"הפעולה האינסטינקטיבית שביצע בעת שדקר את המנוח הייתה בגבולות הקרובים להגנה עצמית, כאשר הוא מוקף ע\י אדם המניף לכיוונו קרש ואחר המשליך אליו בקבוק, והכל לאחר שמעד ונפל.""",train
כיצד משפיעים גילו הצעיר של הנאשם והודאתו על ההחלטה לגבי סטייה ממתחם הענישה?,"לאור גילו הצעיר של הנאשם והודאתו במעשים מחד ולאור העובדה שמדובר בעבירות חמורות, הפוגעות בביטחון בני משפחתו של הנאשם, והעובדה שתסקיר המבחן מעיד על מסוכנות גבוהה להישנות התנהגות עבריינית מצד הנאשם, מאידך, אינני סבור כי יש מקום במקרה זה לסטות ממתחם הענישה ומהעונש ההולם.",train
מהי הנסיבה שאינה קשורה בביצוע העבירה שיש להתחשב בה בעת קביעת העונש?,לעניין הנסיבות שאינן קשורות בביצוע העבירה יש להתחשב בהודאתו המלאה והכנה של הנאשם.,train
"מהו הנזק שנגרם כתוצאה ממעשי הנאשם, כפי שפורט על ידי ב\כ המאשימה?""","מאידך, יש להביא בחשבון את חלקו של הנאשם בביצוע העבירה, כאשר הנאשם הוא האחראי לאירוע, ואת הנזק שנגרם ממעשיו – התוצאה הטראגית של גדיעת חיי אדם והנזק למשפחתו של המנוח, כפי שפורט על ידי ב\כ המאשימה ובנו של המנוח.""",train
"מהו המתחם ההולם שהוסכם עליו על ידי ב\כ הצדדים?""","כאמור, סבורני כי מתחם הענישה שהוסכם על ידי ב\כ הצדדים הינו מתחם הולם בנסיבות העניין.""",train
כיצד משפיעה הבגרות של הנאשם על הבנתו את חומרת מעשיו?,הנאשם הינו אדם בוגר אשר מבין את חומרת מעשיו והייתה לו האפשרות להימנע מביצוע העבירות.,train
מדוע יש להעביר מסר של הרתעה במקרה זה?,סכנה זו בולטת דווקא במקרה זה ובתוצאתו הטראגית ויש להעביר בענישה מסר של הרתעת הרבים מפני נשיאת נשק או שימוש בנשק כפתרון לסכסוכים.,train
מהו מתחם הענישה המומלץ בהתחשב בנתוני המקרה?,"בהביאי בחשבון את נתוני המקרה כפי שפורטו, סבורני כי יש לאמץ מתחם ענישה התואם את דרגת החומרה של המעשים.",train
מדוע יש להרתיע עברייני מין בענישה מחמירה כאשר הקורבנות הם קטינים?,"החובה להגן על קטינים מפני עברייני מין, גם כאשר מדובר בקטינים המשתמשים ברשת האינטרנט ובאמצעי התקשורת והנחשפים לעברייני מין הפועלים באינטרנט, מחייבת את בית המשפט להרתיע את הנאשמים בעבירות אלה בענישה מחמירה.",train
מהו הדגש שהמחוקק שם על בחינת עניינו של הפרט העומד לדין?,"מנגד שם המחוקק את הדגש על בחינת עניינו של הפרט העומד לדין, ובין היתר קבע כי סיכוי של ממש לשיקום מהווה עילה לחריגה מהענישה ההולמת בנסיבות המקרה.",train
מדוע יש צורך בהגברת אמצעי האכיפה בעקבות עבירה המשחיתה את השירות הציבורי?,מדובר בעבירה המשחיתה את השירות הציבורי ומחייבת הגברת אמצעי אכיפה.,train
מהו מתחם הענישה ההולם במקרה זה בהתחשב בנזק למתלונן ובמצב הנאשם?,"בנסיבות העניין, לאור המפורט לעיל, לאור העובדה שלמתלונן לא נגרם נזק רב ולאור מצבו האישי והמשפחתי של הנאשם, סבורני כי יש לקבוע את מתחם הענישה ההולם במקרה זה בין 8 ל-24 חודשי מאסר, בלוויית עונשים נלווים כגון מאסר על תנאי ופיצוי למתלונן.",train
מהן שלושת הערכים המוגנים שנפגעים בעבירת המרמה והפרת האמונים?,עבירת המרמה והפרת האמונים טומנת בחובה פגיעה בשלושה ערכים מוגנים: פגיעה באמון הציבור בעובדי הציבור; פגיעה בטוהר המידות של עובדי הציבור; ופגיעה בתקינות פעולת המינהל.,train
מהו השיקול המרכזי שהנחה את בית המשפט בקביעת רמת הענישה במקרה של הנאשם?,"בהביאי בחשבון את השיקולים הכוללים את נסיבותיו האישיות של הנאשם, השלכות התיוג החברתי על עתידו בקהילה, את העדר עבר פלילי והודאתו, את תקופת מעצרו ושהייתו במעצר בית מלא בפיקוח אלקטרוני, אך מאידך את המעשים החמורים והפגיעה במתלוננת באישום השני לכתב האישום, סבורני כי יש להטיל במקרה זה ענישה שאינה ברף העליון של המתחם שנקבע, אך עם זאת יש להטיל ענישה משמעותית שתשקף את חומרת המעשים שנעשו בעת היותו של הנאשם שוטר במשטרת ישראל ואדם בוגר שביצע את העבירות כלפי מתלוננים קטינים ופגיעים.",train
מה ניתן להסיק על מצבו הנפשי של הנאשם במהלך הדיונים?,"עם זאת, ניתן היה להתרשם במהלך הדיונים – בקשיים תקשורתיים מסוימים מצד הנאשם, אשר עשויים ללמד על בעיות בתחום הנפשי, אשר ישקלו לקולא, אם כי במידה מתונה.",train
כיצד משפיע עיקרון אחידות הענישה על העונש שנגזר על הנאשם בפרשה זו?,הבאתי בחשבון את עיקרון אחידות הענישה ואת העונש שנגזר על הנאשם רפאלוב באותו פרשה.,train
מהו הסיכון הציבורי הנובע מעבירות תעבורה של נהיגה ללא רישיון?,"לטעמי עבירות התעבורה, ובמיוחד נהיגה של מי שאינו מורשה לנהוג, הן עבירות המסכנות את שלום הציבור סיכון ממשי.",train
מהו העונש המומלץ לנאשם בהתחשב בכך שלא הורשע בביצוע העבירה?,"בנסיבות אלו יש להטיל על הנאשם עונש צופה פני עתיד המביא בחשבון כי החלטתי שלא להרשיעו בביצוע העבירה ותוך שבית המשפט מביא בחשבון כי ביצע את העבירה באמצעות אחר, הכל כפי שפורט לעיל.",train
מהו הגורם לחומרת המעשים במקרה זה ביחס ליחסי הנאשם עם בני משפחתו?,"במקרה זה חומרת המעשים נובעת מכך שהנאשם ניצל לרעה את קרבתו ויחסיו עם אמו, אחיו ואחיותיו.",train
כיצד יש לקבוע את גובה הפיצוי עבור נאשם 1 בהשוואה לנאשם 2?,"הפיצוי כולל היבטיים אזרחיים ועונשיים, לו היה עומד לפנינו בעת גזירת הדין רק נאשם 1 שסייע לרצח של המנוח, הייתי סבור כי גובה הפיצוי בו עליו לשאת כלפי שני נפגעי העבירה, אלמנתו ובנו של המנוח הוא גבוה בצורה משמעותית מהסכום המקסימלי הקבוע בחוק 258,000 ש\ח ולכן למרות שנאשם 1 הורשע בסיוע לרצח המנוח ונאשם 2 ברצח איני סבור כי יש לאבחן ביניהם באשר לגובה הפיצוי שיוטל על כל אחד מהם.""",train
מהי ההשפעה של מצוקת המתלוננת על עדותה במהלך ההליך המשפטי?,"אמנם, עצם מיצוי ההליך המשפטי אינו יכול להיזקף לחובת הנאשם וזכותו לנהל את משפטו עד תום, אלא שלא ניתן היה שלא להתרשם מהמצוקה בה נמצאה המתלוננת, אשר החריפה עת מסרה את עדותה למולו.",train
מהו ההבדל בין מתחם העונש ההולם לבין הענישה המקובלת בפסיקה קודמת?,"מתחם העונש ההולם משקף קביעה ערכית לעונש ראוי, ואינו משקף, בהכרח, את הענישה המקובלת והרווחת בפסיקה קודמת, ובמיוחד בפסיקה שקדמה לכניסתו לתוקף של תיקון 113 לחוק העונשין.",train
מדוע יש להתחשב בנזק הרכושי והפיסי שנגרם למתלוננת בהקשר לעבירת השוד?,"מנגד יש להתחשב גם בכך שהנזק הרכושי והפיסי שנגרם בסופו של יום אינו ברף העליון של עבירת השוד וגם רף האלימות שננקטה הינו נמוך יחסית ומדובר באירוע אחד קצר, ככל הנראה ללא תכנון קודם.",train
מדוע יש להביא בחשבון את נסיבותיו הספציפיות של הנאשם בעת קביעת העונש ההולם?,הפסיקה אליה הפנתה המאשימה ברובה אינה משקפת מקרים בעלי נסיבות דומות ויש להביא בחשבון נסיבותיו הספציות של הנאשם והמקרה בעת קביעת העונש ההולם לנאשם.,train
אילו נסיבות אישיות יש לקחת בחשבון בקביעת העונש בתוך מתחם הענישה?,בקביעת העונש בתוך מתחם הענישה או בסטייה מהמתחם יש להתחשב בנסיבות האישיות של הנאשם.,train
כיצד מדרג החומרה של המעשים משפיע על הענישה במקרה זה?,"כאמור, במקרה שלפני מדרג החומרה של המעשים הינו גבוה, למרות שהאלימות שהופעלה נגד בני המשפחה אינה במדרג הגבוה ביותר.",train
מהי הסיבה לקביעת מתחם עונש הולם לאירוע הכולל מספר עבירות דומות שבוצעו בתקופה קצרה?,"כפי שהוסכם על ב\כ הצדדים, סבור גם אני כי מדובר בעניין זה במספר עבירות המהוות אירוע אחד שכן מדובר בפרשה אחת ובעבירות דומות שבוצעו במהלך תקופה קצרה ולכן יש לקבוע במקרה זה מתחם עונש הולם לאירוע כולו ולגזור עונש כולל לכל העבירות בשל אותו אירוע (סעיף 40י\""ג(א) לחוק העונשין).""",train
אילו עונשים היו נחשבים מתאימים לו היה הנאשם מורשע בנסיבות המעשה?,"לו היה הנאשם מורשע הרי שבנסיבות המעשה היה מקום לגזור עליו עונשים שעיקרם צופה פני עתיד, ללא רכיב של מאסר לצורותיו השונות.",train
מהי החשיבות של הודאת הנאשם המיידית ושיתוף הפעולה שלו?,יש להביא בחשבון גם את הודאתו המיידית ושיתוף הפעולה של הנאשם.,train
מהו סכום הפיצוי הכספי שהוטל על הנאשם לנפגעת העבירה?,"בשמים לב לכל האמור לעיל, בהתחשב בחומרת הפגיעה בנפגעת העבירה ובמשפחתה, אני מחייב את הנאשם לפצות את נפגעת העבירה, ולשלם לה פיצוי כספי בסכום של 60,000 ₪.",train
מהי מדיניות הענישה במקרים של עבירת הריגה הנמצאת על סיפה של עבירת הרצח?,"באשר למדיניות הענישה הנהוגה במקרים כגון זה שבהם מדובר בעבירת הריגה הנמצאת על סיפה של עבירת הרצח והיחס בין העונש המתאים לעונש המירבי אפנה לפסק דינו של כב' השופט יורם דנציגר שאישר באותו מקרה עונש של 20 שנה שהוטל על הנאשמים בגין עבירת הריגה: \אכן, ככלל, העונשים הקבועים בצד העבירות בחוק העונשין הם עונשים מרביים (\""עונשי מקסימום\""). בתי המשפט אינם מטילים בדרך כלל עונשים מרביים על הנאשמים הבאים לפניהם...הטעם לכך, הוא שמלאכת גזירת עונשו של נאשם מבוססת על יישומם של עקרונות שונים מתחום דיני הענישה, והחשוב שבהם הוא עקרון הענישה האינדיבידואלית, המביא בחשבון גם את נסיבותיו האישיות של הנאשם, ובכלל זאת: גילו, עברו הפלילי, אירועים קשים שהשפיעו על מהלך חיו ושעיצבו את דמותו ועוד נתונים שונים...כך למשל, אישר בית משפט זה בע\""פ 1456/01 חדד נ' מדינת ישראל, פ\""ד נו(1) 609 (2001) (להלן: עניין חדד) עונש מרבי של 20 שנות מאסר בגין הריגה, בין היתר לאור הנימוק כי רק כפסע היה בין הנאשם לבין הרשעה בעבירת רצח...גם בע\""פ 7147/96 אזואלוס נ' מדינת ישראל, פ\""ד נב(2) 412 (1998) (להלן: עניין אזואלס) הודגש כי מקום בו המרחק בין הרשעה בהריגה לבין הרשעה ברצח הוא כפסע \""מן הראוי שעונשו של המערער יתקרב לעונש המרבי\"", ע\""פ 6294/11, ע\""פ 6295/11 וע\""פ 6367/11 פלוני נגד מדינת ישראל (20.2.2014).""",train
מהי ההמלצה לגבי החמרת העונש ופיצוי המתלונן?,עם זאת סבור אני כי יש מקום להחמיר בעונשים מרתיעים צופי פני עתיד וכן להורות על פיצוי המתלונן.,train
כיצד משפיע ניהול ההליך הנוכחי על הנאשם מבחינת הרתעה ועונש?,עוד ניתן להביא בחשבון את העובדה שעצם ניהול ההליך הנוכחי מהווה עבור הנאשם הרתעה וגם עונש כלשהו.,train
כיצד השפיע מעצרו הראשון של הנאשם על ההליך המשפטי?,"יש להביא בחשבון שהנאשם שהה במעצר כחודשיים וזהו מעצרו הראשון, אשר ככל הנראה היווה הרתעה.",train
מהי הסיבה לכך שבית המשפט סבר כי הטלת העונשים במצטבר הייתה יוצרת כפל ענישה?,"הטלתם במצטבר הייתה יוצרת, לטעמי, מעין כפל ענישה.",train
מהי ההמלצה שניתנה לגבי גזירת העונש במקרה זה בהתאם לסעיף 40יג(ב) לחוק?,מקובלת עליי עמדת הסנגור ואמליץ לחבריי כי בנסיבותיו של תיק זה נפעל בהתאם לסעיף 40יג(ב) לחוק ונגזור עונש כולל לכל האירועים.,train
מהי החשיבות של הודאת הנאשם במעשיו?,יש להביא בחשבון את הודאתו של הנאשם במעשיו וכן את חרטתו על מעשיו.,train
מהו השיקול הנוסף שיש לקחת בחשבון לקביעת מתחם הענישה מעבר לסקירת הענישה הנוהגת?,"נפנה בקצרה לכמה דוגמאות בנות השוואה, תוך שנזכור כי סקירת הענישה הנוהגת הינה אך שיקול אחד מיני מספר שיקולים שיש לשקול לשם קביעת המתחם (ע\פ 4815/13 מדינת ישראל נ' אלעוקבי (1.1.2014), פסקה 12 לפסק הדין).""",train
מדוע יש מקום להרחיב את האפשרות לפיצוי נפגעי עבירה גם לנפגעים שאינם ישירים?,"יש מקום להרחיב את האפשרות לפצות נפגעי עבירה במסגרת ההליך הפלילי גם לנפגעים שאולי אינם בגדר של נפגעים ישירים ואולם פגיעת המעשה הפלילי בהם ברורה, מעצם נסיבות ביצוע העבירה, כדוגמת אירוע מסוג זה שבפנינו.",train
מהו עיקרון ההלימה וכיצד הוא מתייחס להסדר טיעון במקרה זה?,"אמנם, קיומו של הסדר טיעון אינו פוטר את בית המשפט מיישום עיקרון ההלימה לפי תיקון 113 לחוק (ע\פ 2021/17 מצגר נ' מדינת ישראל (30.4.2017)), אך היות והמדובר בעונש מוסכם, אותו אנו מוצאים כהולם את נסיבות ביצוע העבירות ושאר הנתונים - אין מקום לקבוע מתחם עונש הולם (וראו לעניין הדעות השונות בנושא את ע\""פ 2454/18 שיינברג נ' מדינת ישראל (6.12.2018)).""",train
כיצד משפיעה העובדה שהנאשם צעיר וללא עבר פלילי על ההחלטה בעניינו?,"מדובר בנאשם צעיר ללא עבר פלילי, אך במעשים חמורים המצדיקים מאסר בפועל גם כאשר מדובר בנאשם ללא עבר פלילי.",train
כיצד מתחם העונש ההולם משקף קביעה ערכית לעונש ראוי?,"מתחם העונש ההולם משקף קביעה ערכית לעונש ראוי, ואינו משקף, בהכרח, את הענישה המקובלת והרווחת בפסיקה קודמת, ובמיוחד בפסיקה שקדמה לכניסתו לתוקף של תיקון 113 לחוק העונשין.",train
כיצד קובע בית המשפט מתחם עונש הולם לשני האישומים?,"אך איני מוצא הבדל בין השניים לצורך קביעת מתחם עונש הולם בהתחשב בנסיבות ביצוע העבירות כמתואר באישומים אלו ולכן אקבע מתחם זהה ונפרד לכל אחד משני אישומים אלו, מנימוקים זהים.",train
