question,answer,split
מהו האיזון הכולל שהוביל להחלטה שלא למצות את הדין עם הנאשם?,"אמנם מרכיב זה של ההמלצה אינו יכול להתקבל, לנוכח חומרת מעשיו של הנאשם ושיקולי ההלימה המתחייבים, אך באיזון הכולל אני סבור כי אין למצות את הדין עם הנאשם וניתן במקרה זה להסתפק בתקופת מאסר המצויה בגדר המתחם, אך פחותה במעט מזו שבאה לידי ביטוי בעתירת התביעה, וזאת לצד מאסר מותנה מרתיע.",train
מהו הצורך בענישה מחמירה בעבירות נשק בחברה הישראלית?,"המאבק בתופעות האלימות החמורות בחברה הישראלית בהן נעשה שימוש בנשק מחייב, מעבר למאמץ \לשים יד\"" על כלי הנשק הבלתי חוקיים הרבים שבידי הציבור, גם ענישה מחמירה ומרתיעה בעבירות נשק, לרבות על עצם החזקה או רכישה שלא כדין של נשק.""",train
מהו ההכרח הקיים לגבי אנשי מקצוע בתחום הטיפול הנפשי?,"כפי שציינה ב\כ המאשימה בצדק, בשל הרגישות הכרוכה בקבלת טיפול נפשי ובשל הנזקים הקשים אשר עלולים להתלוות לטיפול בלתי מקצועי בהיבטים אלה, קיים הכרח כי טיפול מעין זה יינתן אך ורק על ידי אנשי מקצוע אשר עברו את מסלולי ההשכלה וההכשרה הדרושים, סיגלו לעצמם את המיומנות הנדרשת והוסמכו על פי חוק לספק שירות זה.""",train
מהו מתחם העונש ההולם שנקבע במקרה זה לנאשם?,"דומה כי הכלל נותר גם היום, ובאופן מובהק, כזה הכולל עונש מאסר ממשי גם בגדר הרף התחתון של מתחם העונש ההולם, ובשים לב למכלול הנתונים שפורטו לעיל, אני סבור כי יש לקבוע במקרה זה מתחם עונש הולם אשר ינוע בטווח שבין 10 ל-24 חודשי מאסר בפועל, לצד מאסר על תנאי וקנס.",train
מהו השיקול לקולא הנוגע להודאת הנאשם בכתב האישום?,"שיקול משמעותי נוסף לקולא, נוגע להודאה המלאה בכתב האישום, ללא כל הסתייגות וללא כל הסדר עונשי, הבעת החרטה, נטילת האחריות והחיסכון המשמעותי בזמן ציבורי הנובע ממניעת הצורך בשמיעת מכלול הראיות.",train
מהי הסיבה לכך שהנאשם לא שוחרר לחלופת מעצר טיפולית?,"מנגד, אין מנוס מלהזכיר כי לנאשם ניתנה ההזדמנות, במסגרת הסדר הטיעון שגובש בהליך הגישור, להשתחרר לחלופת מעצר טיפולית, ככל שימליץ על כך שירות המבחן, אך למרבה הצער שלל הנאשם נזקקות לטיפול אינטנסיבי ושירות המבחן התרשם מחוסר מוטיבציה ממשית ומחוסר בשלות לטיפול.",train
מהו המתחם העונשי ההולם שנקבע בהתאם לנסיבות ביצוע העבירה?,"בהתאם לנסיבות ביצוע העבירה, למדיניות הענישה הנוהגת ולטיבה ועצמתה של הפגיעה בערכים חברתיים, יש לקבוע מתחם עונש הולם הנע בין 18 ל-40 חודשי מאסר בפועל, לצד מאסר על תנאי וקנס.",train
כיצד השפיעה עוצמת הפגיעות שנגרמו למתלונן על מידת הפגיעה בערכים המוגנים במקרה זה?,"כפי שציינתי בגזר הדין בעניינו של הנאשם 2 מידת הפגיעה בערכים מוגנים אלה במקרה שלפני הייתה משמעותית ביותר, בהתחשב בעוצמת הפגיעות שנגרמו למתלונן.",train
מהו ההבדל בין מעשי הכנה לעבירה פלילית לבין מעשי הכנה המהווים סיכון ממשי לחברה?,"בדרך כלל, מעשי הכנה שאינם מגיעים כדי ניסיון לעבור עבירה פלילית אינם בני עונשין; ואולם, לא כך הוא כאשר מדובר במעשי הכנה שחומרתם מגיעה כדי סיכון ממשי וחמור לפרט ולחברה כאחד (ראו: ש\ז פלר יסודות בדיני עונשין 52-48 (כרך ב', תשמ\""ז)).""",train
מהי הסיבה לכך שאין מקום להחזיק את הנאשם במעצר?,אני סבור כי אין מקום לשוב ולהורות על החזקתו של הנאשם מאחורי סורג ובריח וכי יש לגזור את דינו בליבו של מתחם העונש ההולם.,train
כיצד משפיעה השילוב של העבירות והנסיבות על רף הפגיעה בערכים המוגנים?,"שילובן של כלל העבירות יחדיו ושל הנסיבות הקשורות בביצוען, כפי שיפורטו להלן, מובילים אל המסקנה כי רף הפגיעה בערכים אלו הינו בטווח הבינוני-גבוה.",train
מהי המסקנה לגבי הענישה במקרה זה שנוגעת להזדמנות לשיקום הנאשם?,"יישום עמדות אלה בעניינו של הנאשם מוביל, ולא בלי התלבטות, אל המסקנה כי מדובר באחד מאותם מקרים חריגים בהם ראוי לסטות לקולה ממתחם העונש ההולם שנקבע, להעניק לנאשם הזדמנות לשקם את חייו מבלי לשוב ולטעום את טעמה המר של הכליאה, ולהסתפק בענישה מרתיעה בדמות מאסר בעבודות שירות, אך כזו אשר תאפשר לנאשם להמשיך ולהשתלב בהליכי הטיפול המשמעותיים בהם החל.",train
מהו העיקרון המנחה בענישה לפי תיקון 113 לחוק העונשין?,"על ההליך שבפניי חלות הוראות תיקון 113 לחוק העונשין לפיהן העיקרון המנחה בענישה הנו עקרון ההלימה, שבבסיסו קיום יחס הולם בין חומרת המעשה בנסיבותיו ומידת האשם לבין סוג ומידת העונש.",train
מהן הסיבות לכך שלא מתקיימים התנאים לסטייה לקולא ממתחם העונש ההולם?,"בנסיבות אלה לא מתקיימים התנאים הדרושים לשקילת האפשרות החריגה לסטות לקולא ממתחם העונש ההולם מטעמי שיקום, ואת דינו של הנאשם יש לגזור ברף התחתון של המתחם, לצד הענישה המשלימה שהתבקשה בדמות מאסר על תנאי ופיצוי.",train
מהו תפקיד שיקולי הטיפול והשיקום בשלב גזירת הדין לעומת שיקולי הגמול וההרתעה?,"שיקולי הטיפול והשיקום אינם חזות הכול וכי אין בכוחם לאיין את יתר השיקולים העומדים בפני בית המשפט בשלב גזירת הדין, ובראשם שיקולי הגמול וההרתעה.",train
מהי החשיבות של הפגיעה בנפגע העבירה בהליך הענישה?,"הפגיעה בנפגע העבירה חמורה ומתמשכת, ולכך יש לתת ביטוי בענישה.",train
מהו השיקול שהביא להקל בעונש בשל הודאת הנאשם בעובדות כתב האישום המתוקן?,"יש לציין לקולא את החיסכון המשמעותי בזמנו של בית המשפט ובזמנם של הצדדים והעדים, אשר היה כרוך בהודאתו של הנאשם בעובדות כתב האישום המתוקן בשנית.",train
מהו התהליך שעל בית המשפט לבצע בשלב הראשון בקביעת מתחם העונש לעבירה שביצע הנאשם?,"בהתאם להוראות תיקון 113 לחוק העונשין על ביהמ\ש בשלב הראשון לקבוע את מתחם העונש ההולם למעשה העבירה שביצע הנאשם וזאת בהתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.""",train
מהו המתחם שנקבע לעונש במקרה זה וכיצד הוא מצדיק את התוצאה שהושגה?,"תוצאה זו מצויה בגדר המתחם שנקבע, גם אם בחלקו התחתון, ודומני כי הייתה מוצדקת לאור מכלול הנסיבות, אפילו היה נקבע מתחם מחמיר יותר, ממנו הייתה נדרשת סטייה קלה לקולא.",train
מהי החשיבות של נכונות הנאשם לעסקת סמים בהקשר לחומרת העבירה?,"אין צורך להכביר במילים לגבי חומרתן של עבירות הסמים והפגיעה הכרוכה בהן בשלום הציבור, וגם אם אין מדובר בסם שפגיעתו בציבור מצויה במדרג החומרה העליון, הרי שעצם נכונותו של הנאשם להתקשר בעסקת סמים מעין זו, ולנסות ולהחזיק בסם במטרה להפיק ממנו רווח כספי, מחייבת מענה עונשי הולם ומרתיע.",train
מהי עמדת בית המשפט העליון לגבי הצורך בענישה בעבירות נשק במקרה זה?,"בית המשפט העליון עמד על הצורך בענישה מרתיעה בעבירות נשק וקבע כי העונש שהוטל על הנאשם הוא מקל, אך דחה את ערעור המדינה שכן לא סבר כי מידת החריגה מרף הענישה הראוי מצדיקה התערבות במקרה זה.",train
כיצד יש לאתר את העונש הראוי בגדר המתחם שנקבע?,"משנקבע מתחם העונש ההולם יש לאתר את העונש הראוי בגדר המתחם, תוך מתן משקל למכלול הנסיבות שאינן קשורות לביצוע העבירה, אלא נוגעות יותר לנתוניו של הנאשם עצמו, לעברו ולדפוסיו.",train
כיצד משפיעים אירועי האישום השלישי על המתחם שנקבע?,"המתחם שייקבע יבטא אפוא בעיקר את המעשים המפורטים באישום הראשון, אך אירועי האישום השלישי ישפיעו עליו לחומרה, אם כי באופן מתון בלבד.",train
מדוע יש צורך במתן הגנה לנהגי מוניות ולבעלי תפקידים המעניקים שירותים חיוניים לציבור?,"במעבר להכרח לשמור על בטחונו של כל אדם ועל שלמות גופו מפני תקיפה אלימה בכלי משחית, מתעורר במקרה זה מימד נוסף שעניינו הצורך במתן הגנה לנהגי מוניות ולשאר בעלי התפקידים המעניקים שירותים חיוניים לציבור, לרבות בשעות הקטנות של הלילה.",train
מהי התופעה החברתית שהדגיש בית המשפט העליון בהקשר לעבירות בנשק?,"ערעור לבית המשפט המחוזי נדחה, וכך גם הבקשה לרשות ערעור, תוך הדגשת הצורך בהחמרת הענישה: \עבירות בנשק הפכו בשנים האחרונות, למרבה הצער, לתופעה נפוצה בקרב אוכלוסיות שונות בחברה הישראלית, המביאה לעתים מזומנות לפגיעה בחפים מפשע ולאובדן חיי אדם.""",train
מהו העונש הראוי לנאשמת בהתחשב בכל השיקולים?,"בהתחשב בכל אלה, אני סבור כי העונש הראוי לנאשמת מצוי בחלקו התחתון של המתחם שנקבע, אם כי היקף עבודות השל\צ שהוצע על ידי שירות המבחן נדמה מקל יתר על המידה וראוי להרחיבו.""",train
מדוע היה ראוי להטיל על הנאשם עונש מכביד יותר בהשוואה לשותפיו?,"לפיכך, בהיבט משמעותי זה, ראוי היה הנאשם לעונש מכביד בהרבה, בגדר המתחם, משני שותפיו האחרים.",train
"כיצד יש למקם את עונשו של הנאשם במתחם, ומהו הביטוי לפערים בינו לבין ימטה?","ניתן כמובן לדוש ולדקדק בנוגע למשקלו היחסי של כל נתון ונתון, אך דומני כי בקווים כלליים, ומבלי שיהיה בכך משום מיצוי הדין עם הנאשם, נכון יהיה למקם את עונשו באמצע המתחם, בדומה לימטה, לצד הפעלת המאסר המותנה, ובכך יינתן ביטוי ראוי לפערים המסוימים ביניהם, אשר בהעדרם עשוי היה עונשו של הנאשם להיות חמור אפילו יותר.",train
מדוע נחשבת הבחירה של הנאשם להשתמש בסכין לחומרה יתרה?,"חומרה יתרה נעוצה גם בבחירתו של הנאשם לכלות זעמו במתלוננת, תוך שימוש בסכין, שפוטנציאל הסיכון הכרוך בו ידוע לכל ואינו דורש הסבר.",train
מדוע יש צורך במענה עונשי ממשי במקרה זה של עבירות השוד?,מרכיב זה של המעשים כשלעצמו מחייב מענה עונשי ממשי.,train
מהו העיקרון המשפטי המנחה את קביעת מתחם העונש בהקשר לנסיבות ביצוע העבירה?,"עם זאת, כידוע, על מתחם העונש ההולם לשקף בכל מקרה ומקרה את מכלול הנסיבות הקשורות בביצוע העבירה, ובהקשר זה ראוי יהיה להצביע על מספר נתונים שיש בכוחם כדי להביא למיתון מסוים בקביעת המתחם.",train
מהן הנסיבות שמצביעות על רף החומרה הגבוה בעבירות נהיגה בשכרות?,"הנסיבות הקשורות בביצוע העבירות מצויות אפוא כולן ברף החומרה הגבוה, הן בהיבט של עצם הנהיגה בשכרות, הן בהיבטים התעבורתיים הנוגעים לאופן גרימת התאונה, לרבות הפגיעה בהולכת הרגל על גבי מעבר החציה, והן בהיבט של ההפקרה וניסיון ההימלטות.",train
מהו העיקרון המשפטי המנחה את קביעת מתחם העונש לאירועים המפורטים בכתב האישום המתוקן?,"על ההליך שלפניי חלות הוראות תיקון 113 לחוק העונשין המחייבות קביעת מתחם עונש הולם לאירועים המפורטים בכתב האישום המתוקן, בהתאם לעקרון ההלימה, ותוך התחשבות בערכים החברתיים שנפגעו, במידת הפגיעה בהם, במדיניות הענישה הנוהגת ובמכלול הנסיבות הקשורות בביצוע העבירה.",train
מדוע רכישה או החזקה של כלי נשק ללא רשות נחשבת לעבירה חמורה עם עונש מרבי של שבע שנות מאסר?,"על מעשי הכנה כאלה נענשים בחומרה, ואין זה מקרי שעצם הרכישה או ההחזקה של כלי נשק בלא רשות על פי דין להחזקתו גוררת אחריה עונש מרבי של שבע שנות מאסר, כאמור בסעיף 144(א) לחוק העונשין.",train
מהי מדיניות הענישה שנקבעה בפסיקה כלפי סוחרי סמים ומהם השיקולים לקביעת העונש?,"על רקע זה נקבעה בפסיקה מדיניות ענישה מחמירה כלפי סוחרי סמים, אשר כוללת דרך שגרה מרכיב משמעותי של מאסר מאחורי סורג ובריח, כאשר מטבע הדברים משתנה משך המאסר והעונשים הנלווים ממקרה למקרה, בהתחשב בעיקר בסוג הסם בו סחר הנאשם, בכמות הסם שנמכרה ובנסיבות המעידות על חלקו במעשים ועל מידת מעורבותו בהם.",train
מהי סמכות בית המשפט לפי סעיף 40ד(א) לחוק העונשין בנוגע לעונש של נאשם שהשתקם?,"סעיף 40ד(א) לחוק העונשין האמור, איננו מטיל חובה על בית המשפט לחרוג ממתחם העונש ההולם, גם אם מדובר בנאשם שהשתקם, או כאשר קיים סיכוי של ממש שישתקם, אלא מדובר בסמכות שברשות בלבד.",train
מהו המידע על הנאשם שיכול להשפיע על גזר הדין בעניינו?,"מדובר באדם בעל משפחה, ללא כל עבר פלילי, אשר הודה, לקח אחריות על מעשיו וחסך זמן ציבורי יקר.",train
מהו העונש ההולם שיש להשית על הנאשם בהתחשב בנסיבות ביצוע העבירה?,"לפיכך, ראוי להשית על הנאשם בגין אירוע זה עונש הולם, תוך התחשבות בנסיבותיו ובעובדה כי בעת ביצועה טרם מלאו לו 18 שנים.",train
מהי החשיבות של ההמלצה החיובית בתסקיר שירות המבחן לגבי הנאשם?,"שיקול ראשון ובעל חשיבות רבה הנו ההמלצה החיובית המעוגנת בתסקיר שירות המבחן, לנוכח השינוי החיובי שחל בהתנהלותו של הנאשם.",train
"מהו מתחם העונש ההולם שנמצא לרוב בעבירה \טיפוסית\"" מסוג זה?""","במרבית המקרים מצאתי לקבוע כי עבירה \טיפוסית\"" מסוג זה מצדיקה קביעת מתחם עונש הולם הנע בין 12 ל-24 חודשי מאסר בפועל, אך היו גם מקרים בהם לאור נסיבות מקלות כגון העדר תכנון מוקדם, אי גרימת נזק וכדומה, מצאתי להפחית מספר חודשי מאסר הן מהרף העליון והן מהתחתון.""",train
מהי הסיבה לשימוש בהוראת סעיף 40 יג' לחוק העונשין במקרה זה?,"במקרה שלפני, בשל הזיקה הברורה בין המעשים כולם, הדמיון ביניהם וההשלכה ההדדית של כל אחד מהמעשים על משנהו, כחלק מרצף של מעשי מרמה שיטתיים, ממילא יש מקום לעשות שימוש בהוראת סעיף 40 יג' לחוק העונשין ולקבוע עונש כולל מתוך התחשבות במספר העבירות, בתדירותן ובזיקה ביניהן, תוך מתן דגש לחובה לשמור על יחס הולם בין חומרת מכלול המעשים ומידת אשמו של הנאשם לבין תקופת המאסר שתיגזר עליו.",train
מהו החשש המובע בפסיקת בית המשפט העליון בנוגע לעבירות אלימות?,"פסיקת בית המשפט העליון הדגישה לאורך השנים את החומרה הטמונה בעבירות האלימות, את החשש שאלימות זו תוביל לפגיעות חמורות בגוף ולעיתים בנפש, ואת הצורך בהרתעה מפני ביצוען.",train
כיצד נתפסים הליכי טיפול מוצלחים בהקשר של הימנעות מעונשי מאסר בעבירות סמים?,"עוד ניתן ללמוד על כך שסיטואציות דומות, בהן השתלב הנאשם בהליכי טיפול מוצלחים ומתקדמים בתחום ההתמכרויות, כאשר מדובר במקרה זה הן בשימוש בסמים והן במעורבות אינטנסיבית בהימורים, נתפסו על ידי הערכאות השונות ככאלה שבכוחם להצדיק הימנעות מהטלת עונשי המאסר הממשיים המתחייבים דרך כלל בעבירות מעין אלה.",train
"כיצד ניתן לסטות מהעונש המתחייב בעבירות סמים, לפי עקרונות הענישה?","הענישה היא כמובן אינדיווידואלית, ובמקרים המתאימים ברי כי ניתן גם בעבירות מעין אלה לסטות לקולה מהמתחם מטעמי שיקום, אך הכלל הרחב הוא מאסר, ולאו דווקא לתקופה קצרה.",train
מהן הערכים החברתיים שנפגעו ממעשיו של הנאשם בעבירות המיוחסות לו?,"מעשיו של הנאשם פגעו בערכים חברתיים בעלי משקל דוגמת שמירת הסדר הציבורי, שמירה על שלום הציבור ובטחונו, הגנה על שלטון החוק במובן הרחב, ובמיוחד הגנה על שלומם ועל כבודם של עובדי ציבור.",train
מהי החומרה בעבירות חבלה חמורה על פי בית המשפט?,"בית משפט זה הדגיש לא אחת את החומרה הטמונה בעבירות חבלה חמורה, המסכנות את שלום הציבור ובטחונו, תוך עשיית דין עצמי והתעלמות מהוראות חוק, וגורמות פעמים רבות לפגיעות בגוף ובנפש.",train
מהי חובת ההצלה והסיוע במקרה של פגיעה באדם על ידי נהג?,חובת ההצלה והסיוע מתחייבת ממידת קל וחומר כאשר נוהג הרכב הוא שגרם לפגיעה באדם.,train
מהו מתחם העונש ההולם שנקבע למעשיו של הנאשם במקרה זה?,"בתחשב במכלול הנסיבות הללו, אני סבור כי מתחם העונש ההולם למעשיו של הנאשם נע במקרה זה בין 15 ל-27 חודשי מאסר בפועל.",train
"מדוע יש להתייחס לפוטנציאל הסיכון במעשי בני החבורה, גם אם לא התממש בפועל?","אין להקל ראש בפוטנציאל הסיכון שהיה כרוך במעשיהם של בני החבורה, גם אם לא התממש בפועל, וזאת במידה רבה בזכות התערבות כוחות הכבאות וההצלה.",train
מהו פוטנציאל הנזק הכרוך בפעילות העבריינית של הנאשם במעבדה הראשונה?,"פוטנציאל הנזק הכרוך בה היה גבוה בהרבה, ומכל מקום פעילות עבריינית זו, אשר הצטברה למעבדה הראשונה, מחייבת אף היא מענה עונשי משמעותי.",train
מהן התוצאות הלוואי הקשות של עבירות הקשורות לסמים על הערכים החברתיים המוגנים?,"לתופעה זו תוצאות לוואי קשות, שכן מדובר בעבירות הפוגעות פגיעה ממשית בערכים חברתיים חשובים ובראשם הצורך להגן על הציבור, הן מפני הנזק הישיר שעשוי להיות כרוך בשימוש בסם והן מפני הנזק העקיף הנובע מעבירות הרכוש והאלימות אשר נלוות לא פעם להליכי הפצת הסם והשימוש בו.",train
מהי עמדת בית המשפט העליון לגבי טענת הסנגור בנוגע למקשה אחת של העבירות?,"בית המשפט העליון דחה את טענת הסנגור כי יש לראות בעבירות משום מקשה אחת, בהתחשב בכך שהעילה לאי הגשת כל הדו\חות הייתה זהה ונבעה ממצבו הכלכלי של המערער, וציין כי מדובר בעבירות נפרדות, שנמשכו לאורך תקופה ארוכה, ולא נבעו מכישלון חד פעמי ואין מדובר בעבירה נוספת אחת ויחידה.""",train
כיצד יש למקם את עונשו של כל אחד מהנאשמים בהתחשב במצוקותיהם הכלכליות?,"נוכח האמור, אני סבור כי יש למקם את עונשו של כל אחד מהנאשמים מעט מתחת לאמצע מתחמי הענישה שנקבעו, וזאת לצד מאסר על תנאי וקנס הולם, אשר ייקבע תוך התחשבות במצוקה הכלכלית של הנאשמים ובני משפחותיהם.",train
מדוע מצא בית המשפט לנכון להטיל עונש כולל על הנאשם?,"למען הסר ספק, בשים לב לזיקה המובהקת בין האירועים השונים, לדמיון ביניהם ולקרבת הזמן, מצאתי לנכון לעשות שימוש בסמכות המוקנית לי בסעיף 40 יג' לחוק ולהשית על הנאשם עונש כולל בגין מכלול המעשים תוך מתן משקל למספר העבירות, לתדירותן ולזיקה ביניהן.",train
מהי החשיבות של סוג וכמות הסם בהערכת החומרה של העבירה?,"עוד יש להדגיש לחומרה את סוג הסם, מתאמפטאמין, ואת הכמות הגדולה של הסם, כ-3 ק\ג, העולה אלפי מונים על הכמות של 0.2 גרם, הקבועה בפקודה ככזו המעידה על החזקה שלא לשימוש עצמי בלבד.""",train
מהו המידע המצביע על כך שהנאשם עשה מאמצים לשנות את אורח חייו מאז שוחרר ממאסרו האחרון?,"עם זאת, כפי שאף עולה מהתסקיר, מאז שוחרר ממאסרו האחרון בשנת 1996, כלומר לפני עשרים שנה כמעט, הורשע הנאשם פעמיים בלבד בגין עבירות שביצע בשנים 2005 ו-2006, ונדון למאסר בעבודות שירות בלבד, כך שמאז טעם טעמו של מאסר חלפה תקופה ארוכה, בה השקיע הנאשם מאמצים על מנת שלא לשוב לשימוש בסמים ולניהול אורח חיים עברייני.",train
מה הבהיר בית המשפט העליון לגבי הרשעה בעבירה שגרמה למוות ברשלנות?,"בית המשפט העליון הבהיר כי לנוכח קדושת החיים אינו ראוי כי מי שגרם ברשלנותו למותו של אדם, לא יורשע בדין.",train
כיצד יש לאתר את העונש המתאים בתוך המתחם שנקבע?,"בהעדר כל עילה לסטות מגדרו של מתחם העונש ההולם שנקבע, הרי שיש לאתר את העונש המתאים לעניינו של הנאשם בתוך תחומי המתחם, בהסתמך על מכלול הנסיבות שאינן קשורות בביצוע העבירה, אלא נוגעות יותר לנאשם עצמו, לעברו, לדפוסיו וליתר נתוניו האישיים.",train
מדוע ענישת הנאשם בחומרה תשפיע לרעה על בני משפחתו?,"לנוכח מצבו האישי והמשפחתי של הנאשם, ענישתו בחומרה תשפיע לרעה לא רק עליו אלא בראש ובראשונה על בני משפחתו, לרבות ילדיו הקטנים הזקוקים לו ותלויים בו.",train
מהו העונש שנקבע בחוק העונשין לעבירת הצתה ומה הוא משקף?,"לצד עבירת ההצתה קבע המחוקק עונש של 15 שנות מאסר, עונש חמור המשקף את הפגיעה הקשה העשויה להיות כרוכה במעשי הצתה לרכוש, לגוף ולנפש.",train
"אילו קשיים אישיים נאלץ הנאשם להתמודד איתם בשנים האחרונות, וכיצד הם משפיעים על הענישה?","גם נסיבותיו האישיות של הנאשם אינן פשוטות כלל ועיקר וניכר כי לא רק בעבר הרחוק, אלא גם בשנים האחרונות ממש, נאלץ הוא להתמודד עם קשיים בלתי מבוטלים, במישור הכלכלי, האישי והרפואי, באופן המצדיק התחשבות מסוימת.",train
מדוע לא נמצא במקרה זה בסיס להקל בעונש מעבר למתחם העונש ההולם?,"גם בשים לב לתסקירים החיוביים ולעבר הנקי, אין מדובר לטעמי במקרה אשר מצדיק הליכה לפנים משורת הדין מחוץ למתחם העונש ההולם, עד כדי הימנעות מוחלטת מכל מרכיב של מאסר בפועל.",train
מדוע התוצאה העונשית שנקבעה אינה נחשבת לנדירה בבתי המשפט?,"עוד אבקש להבהיר, בטרם אחרוץ הדין, כי התוצאה העונשית אליה הגעתי, על אף שהיא מקילה וחורגת ממתחם הענישה המקובל, אינה כה נדירה, ולא פעם מצאו בתי המשפט, גם בשנים האחרונות וגם לאחר תיקון 113, לנקוט בה במקרים המתאימים.",train
כיצד משפיעה תרומתו החיובית של הנאשם לחברה על הענישה?,"עוד ראוי להתחשב בנסיבותיו האישיות של הנאשם כפי שהן עולות  מתסקיר שירות המבחן, ובתרומתו החיובית לחברה ולקהילה, כמפורט בעדויות לעונש.",train
מהי העובדה החיובית שיש לזקוף לזכותו של הנאשם בתקופה האחרונה?,"כמו כן, ראוי לזקוף לזכותו את העובדה כי מזה תקופה ממשית של למעלה משנה, ועל אף שעזב את הקהילה הטיפולית בסמוך לאחר תחילת הטיפול, עלה בידו להימנע מחזרה לשימוש בסמים וגם לאחר ששב ונעצר מוחזק הוא באגף נקי ומוסר בדיקות שתן נקיות מסמים.",train
מהי התכלית המרכזית של עבירת ההפקרה לפי בית המשפט העליון?,"דבריו אלה של בית המשפט העליון מתוך ע\פ 9628/09 שרעבי נ' מ\""י (1.3.12), בדבר תכליותיה של עבירת ההפקרה מבהירים כי בראש ובראשונה נועדה עבירה זו לוודא כי תינתן בדחיפות העזרה הרפואית הדרושה לקורבן, על מנת להציל את חייו ולשמור על בריאותו.""",train
