question,answer,split
מדוע יש לקבוע מתחם עונש רק כאשר סבירות הסדר הטיעון אינה ברורה?,"לפיכך, במצבים כאלה ההיזקקות לקביעת מתחם העונש ההולם מתחייבת רק כאשר סבירות הסדר הטיעון אינה ברורה על פניה.",train
מהו השיקול המרכזי שיתחשב בו בית המשפט בעת גזירת העונש?,"בהקשר זה יתחשב בית המשפט, בין השאר, בערכים החברתיים שנפגעו מביצוע העבירות ובמידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות, לרבות אלה המנויות בהוראות סעיף 40ט לחוק העונשין.",train
"מהי הרלוואנטיות של הרשעות קודמות של הנאשם בהקשר לעבירות מע\מ?""","הרלוואנטיות של הרשעות אלה  ובמיוחד האחרונה שבהן  היא גבוהה מאוד, שכן מדובר בעבירות מע\מ הדומות במהותן לעבירות שבביצוען הורשע הנאשם לפניי.""",train
מהי העילה שלא להפעיל עונש מאסר על תנאי בחפיפה במקרה של עבירה דומה?,עונש מאסר על תנאי שהוטל על נאשם בגין אירוע דומה והוא שב לעבור עבירה דומה מהווה עילה שלא להפעילו בחפיפה אלא במצטבר.,train
אילו עונשים גזר בית המשפט על הנאשם בהתחשב בשיקולים השונים?,"אשר על כן – ובהתחשב בשיקולים לכף חומרה ולכף קולה, אשר פורטו לעיל – אני גוזר על הנאשם את העונשים הבאים:",train
מהן הנסיבות החמורות שיש לקחת בחשבון כאשר מדובר בביצוע מתוכנן בצוותא?,"נסיבות החומרה של ביצוע מתוכנן בצוותא, לאחר שהנאשמים הצטיידו מראש בשלט והגיעו לזירת העבירה עם רכבו של נאשם 4, שבאמצעותו גם הסתלקו במהירות מהמקום, מהוות נסיבות חמורות שיש לקחתן בחשבון.",train
"מהי חובת בתי המשפט בנוגע לתוקפים שוטרים, במיוחד בנסיבות מחמירות?","חובת בתי המשפט היא אפוא להחמיר עם אלה התוקפים שוטרים, בפרט כאשר מדובר בתקיפה בנסיבות מחמירות, והכל על מנת לאפשר לגורמי אכיפת החוק לבצע את תפקידם נאמנה; וכך אמנם נפסק לא אחת: משטרת ישראל היא הלכה למעשה הגילוי היום יומי של שלטון החוק במדינת ישראל, ומוטלים עליה תפקידים רבים במדינתנו רוויית הקשיים, המתחים והאיומים...",train
מהי הסיבה לכך שלא הוטלו עונשי פסילה על הנאשמים?,איני מוצא כל הצדקה להטלת עונשי פסילה בפועל ועל תנאי על הנאשמים שלפניי.,train
מהו ההיבט ההרתעתי שצריך להילקח בחשבון בענישה בעבירות מס?,"לפיכך – ונוכח פגיעותיהן הקשות של עבירות המס במשק, בכלכלה ובמגוון היבטים חברתיים הנוגעים לנטל המס – \יש לנקוט ביד קשה בטיפול בעבירות אלה ולהעניק משקל מיוחד להיבט ההרתעתי של העבריינים, במסגרת שיקולי הענישה\"".""",train
מהי התמונה המורכבת שעולה מהנסיבות והשיקולים הרלוואנטיים לגזירת עונשו של הנאשם?,הנסיבות והשיקולים הרלוואנטיים לגזירת עונשו של הנאשם בתוך מתחם העונש ההולם מעלים אם כן תמונה מורכבת.,train
מהו הצורך המובהק בענישה מחמירה במקרי אלימות?,"אין תמה, אפוא, כי הפסיקה חוזרת ומדגישה את הצורך בענישה הולמת ומחמירה במקרי אלימות.",train
מהו המאפיין המרכזי של הנאשם בנוגע לנטילת אחריות על מעשיו במהלך ההליכים המשפטיים?,"מדובר בנאשם שנטל אחריות על מעשיו, בשלב מוקדם יחסית של ניהול ההליכים לפניי, כאשר מאז ביצוע המעשים כבר חלפה תקופה משמעותית.",train
"מדוע לא ניתן לסיים מקרה של תקיפה חמורה ללא הרשעה, גם אם מדובר באירוע חד פעמי?","גם בהנחה שהנאשם יינזק בעבודתו ואף יפוטר, הרי שמקרה בו פלוני תוקף את אלמוני, על רקע של מה בכך וללא התגרות מצידו של אלמוני, ואף שובר את לסתו, אינו מקרה שיכול להסתיים ללא הרשעה, גם אם מדובר באירוע חד פעמי.",train
מדוע יש לנאשם אחריות על הפסקת נטילת התרופות?,"אמת, דווקא בעניין זה קיימת אחריות לנאשם, שכן מתוך הדברים שהובאו לפניי (בחוות הדעת הפסיכיאטרית ואף בדברי הנאשם עצמו) עולה כי הנאשם מודע לכך שהפסקת נטילת התרופות גורמת להחמרה במחלתו, ובהקשר זה אין לנאשם להלין אלא על עצמו.",train
"מהי עמדת בכ\ר המאשימה לגבי מיקום הנאשם במתחם העונש?""","בכ\ר המאשימה עתרה למיקום הנאשם ברף התחתון של מתחם העונש ההולם, ובנסיבות העניין אין מקום לסטות לכף חומרה מטיעון זה.""",train
מהו העיקרון שעל בית המשפט לקבוע בהתאם לו את מתחם העונש ההולם לנאשם?,"בעת גזירת עונשו של נאשם על בית המשפט לקבוע, תחילה, את מתחם העונש ההולם לאירוע שבגינו הורשע הנאשם, וזאת בהתאם לעיקרון ההלימה.",train
"כיצד משפיע טיעון ב\כ המאשימה על הערכים החברתיים שנפגעו כתוצאה מהעבירות?""","לעניין הערכים החברתיים, שנפגעו כתולדה מביצוע העבירות, מקובל עליי טיעון ב\כ המאשימה.""",train
כיצד השפיעה הודאת הנאשם בעובדות כתב האישום המתוקן על גזר הדין?,הנאשם הודה בעובדות כתב האישום המתוקן ופשיטא כי יש לזקוף הודאה זו – שיש בה גם משום נטילת אחריות – לזכותו של הנאשם ולקולת העונש.,train
על מה מתבססת ההחלטה לגבי העונשים המוטלים על הנאשם?,"בהתחשב בשיקולים לכף חומרה ולכף קולה, אשר פורטו לעיל, אני גוזר על הנאשם את העונשים הבאים.",train
מהו הקשר בין העבירה הנוכחית לעבירה הקודמת שביצע הנאשם?,"רביעית, מדובר בביצוע עבירה של החזקת סמים מסוכנים, שלא לצריכה עצמית, לאחר שכחצי שנה בלבד לפני כן נתפס הנאשם בגין ביצוע עבירה זהה (דהיינו העבירה מושא התיק העיקרי); ומכאן שלא מדובר במעידה רגעית או חד פעמית.",train
מדוע עבירות אלימות במסגרת המשפחה נחשבות לפוגעות במיוחד בסדר הציבורי?,"עבירות האלימות פוגעות באופן ניכר בסדר הציבורי ובתחושת הביטחון של הפרט, ופגיעות אלה מתעצמות שבעתיים כאשר מדובר בעבירות אלימות במסגרת המשפחה, שכן מדובר בעבירות הנעברות על-ידי הקרובים ביותר לפרט הנפגע ובדרך כלל כבענייננו גם בתוך \ביתו מבצרו\"" ממש.""",train
מהו התהליך שעל בית המשפט לבצע לאחר קביעת מתחם העונש?,לאחר קביעת מתחם העונש ההולם על בית המשפט לגזור את עונשו של הנאשם בתוך מתחם זה תוך התחשבות בנסיבות שאינן קשורות בביצוע העבירה.,train
כיצד משפיע טיעון המאשימה על הערכים החברתיים שנפגעו בעבירה?,"לעניין הערכים החברתיים, שנפגעו כתולדה מביצוע העבירה, מקובל עליי טיעון בכ המאשימה.",train
מדוע לא הייתה הצדקה לחריגה לכף קולה ממתחם העונש ההולם במקרה זה?,"לא למותר לציין כאן כי אין מקום, במקרה זה, לחריגה לכף קולה ממתחם העונש ההולם משיקולי שיקום.",train
אילו נסיבות יש לזקוף לזכותו של הנאשם בהתחשב בנטילת האחריות שלו?,"נסיבות אלה יש כמובן לזקוף לזכותו של הנאשם, הגם שבפני שירות המבחן נטילת האחריות של הנאשם היתה חלקית ומצמצמת.",train
מדוע יש לאמץ את המלצות שירות המבחן במקרה זה?,"בנסיבות אלה ראוי אפוא לאמץ את המלצות שירות המבחן, גם נוכח השינויים שהנאשם כבר ערך בחייו וגם כמסר של חיזוק ודרבון להתמדה בדרך בה פוסע הנאשם כיום; ולגזור את עונשו של הנאשם לפי שיקולי שיקומו.",train
מהן הנסיבות שיתחשב בהן בית המשפט בעת גזירת העונש?,"בהקשר זה יתחשב בית המשפט בערכים החברתיים שנפגעו מביצוע העבירה ובמידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",train
מהו המושג המשפטי המאפשר לראות בעבירות אלו כחלק מתכנית עבריינית אחת?,"בנסיבות אלה ניתן לראות בעבירות אלה כחלק מ\תכנית עבריינית אחת\"" ולהסתפק בקביעת מתחם עונש הולם אחד בלבד.""",train
כיצד נקבע מתחם העונש ההולם לאירוע עברייני אחד?,"אשר למתחם העונש ההולם לאירוע אחד זה, קביעתו תיעשה בהתאם לעיקרון המנחה בענישה – הוא עקרון ההלימה – תוך התחשבות בערך החברתי שנפגע מביצוע העבירות ובמידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות, לרבות אלה המפורטות בהוראות סעיף 40ט לחוק העונשין.",train
מהו הקריטריון המאפשר לבית המשפט לחרוג ממתחם העונש ההולם?,"יוטעם, כי המקרים בהם רשאי בית המשפט לחרוג לכף קולה ממתחם העונש ההולם הם יוצאי דופן ונדרשים לשיקולי שיקום, שאינם מתקיימים במקרה דנא.",train
מהי הסיבה לכך שהמלצת שירות המבחן לא הצדיקה את ביטול הרשעת הנאשם?,"אמנם אין בהמלצת שירות המבחן כדי להצדיק את ביטול הרשעתו בדין של הנאשם, שכן המלצה זו אינה עומדת בתנאי הלכת כתב, אך נוכח ההמלצה יש מקום לחרוג לכף קולה ממתחם העונש ההולם ולהימנע מהטלת עונש של מאסר בפועל לנשיאה בעבודות שירות.",train
מהו התהליך שעל בית המשפט לבצע לאחר קביעת מתחם העונש ההולם?,"לאחר קביעת מתחם העונש ההולם על בית המשפט לגזור את עונשו של הנאשם בתוך מתחם זה  למעט במקרים יוצאי דופן, בהם הוא רשאי לחרוג מכך, שאין עניינם לכאן  תוך התחשבות בנסיבות שאינן קשורות בביצוע העבירות.",train
מהן השיקולים שעל בית המשפט להתחשב בהם בעת גזירת העונש?,"בהקשר זה יתחשב בית המשפט, בין השאר, בערכים החברתיים שנפגעו מביצוע העבירות ובמידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות.",train
מהו המשקל שיש ליתן להיעדר רישומים פליליים קודמים של הנאשם במהלך קריירתו המקצועית?,"לפיכך, היעדרם של רישומים פליליים קודמים מלמד על התנהלות נורמטיבית של הנאשם לאורך קריירה מקצועית בת עשרות שנים, ולכך יש ליתן משקל מסוים.",train
מהי הסיבה לכך שאין להתחשב רטרואקטיבית בהגדרת החומר שנמכר כסם מסוכן לחומרת העונש?,"הדין הוא עם בכ הנאשם בטענתה כי לא ניתן להתחשב רטרואקטיבית, כנסיבה לחומרת העונש, בעובדה שהחומר שנמכר (פאב 22) מוגדר כיום כסם מסוכן.",train
מהו העיקרון המנחה בענישה שעליו מתבססת קביעת מתחם העונש ההולם לכל אירוע?,"קביעת מתחם העונש ההולם לכל אירוע תיעשה בהתאם לעיקרון המנחה בענישה – הוא עקרון ההלימה – תוך התחשבות בערך החברתי שנפגע מביצוע העבירות ובמידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות.",train
מהו הצעד שעל בית המשפט לנקוט לאחר קביעת מתחם העונש?,"לאחר קביעת מתחם העונש ההולם על בית המשפט לגזור את עונשו הנאשם בתוך מתחם זה, תוך התחשבות בנסיבות שאינן קשורות בביצוע העבירות, כמפורט בהוראות סעיף 40יא לחוק העונשין.",train
כיצד משפיע מכלול הנסיבות על הענישה בפרשה זו?,"מכלול הנסיבות והשיקולים שפורטו לעיל מלמד כי בפרשה זו נסיבות הקולה עולות במשקלן על נסיבות החומרה, באופן שניתן להסתפק – ולו תוך נטייה לכף קולה – בענישה כוללת (בשני התיקים) המצויה בקרבה לרף התחתון של מתחם העונש ההולם בתיק המע\מ, הגם שלא בתחתיתו ממש נוכח אי-הסרת המחדל הכספי.""",train
מהי החומרה של הסיוע לאחר מעשה במקרה זה בהקשר לערכים החברתיים המוגנים?,"עוד יש להדגיש, כי הסיוע לאחר מעשה במקרה דנא היה לעבירה של אלימות חמורה, ומכאן החומרה באשר למידת הפגיעה בערכים החברתיים המוגנים.",train
כיצד משפיע הרקע הנפשי של הנאשם על קביעת חומרת האירוע?,"בנסיבות אלה מקובל עליי טיעון הסניגורית כי לרקע הנפשי של הנאשם יש משמעות בקביעת חומרת האירוע, שכן יש בו כדי לחזק את המסקנה – העולה מעובדות האירוע עצמן – כי מדובר באירוע ספונטני, לא מתוכנן וללא כוונה להוציא את האיומים מהכוח אל הפועל, שבמהלכו נתגלתה מצוקה נפשית של הנאשם אשר באה לידי ביטוי בהתנהגות בלתי מותאמת בעליל.",train
מדוע יש לצרף לענישה גם ענישה צופה פני עתיד ופיצויים למתלונן?,"לענישה זו יש לצרף ענישה צופה פני עתיד, כמו גם ענישה כלכלית מתונה ופיצויים למתלונן.",train
מהו המצב המשפטי לגבי היתר לביצוע עבירות מס בנסיבות מסוימות?,פשיטא שנסיבות כאלה אינן בבחינת היתר לביצוע עבירות מס.,train
מהי ההשפעה של הודאת הנאשם על מתחם העונש המומלץ במקרה זה?,הגם שיש לציין כי בהתחשב בהודאת הנאשם ובמכלול נסיבות העניין עקרונית יש לגזור את דינו של הנאשם בחציים התחתון של מתחמי העונש ההולמים.,train
אילו נסיבות אישיות של הנאשם לא מצדיקות חריגה ניכרת ממתחם העונש ההולם?,"נסיבותיו האישיות והמשפחתיות של הנאשם, כמו גם הליך השיקום בו הוא משתתף, אינם כאלה המצדיקים או מאפשרים חריגה ניכרת ממתחם העונש ההולם.",train
מהו המסר הנורמטיבי שעלול להישלח אם יינתן פטור לאזרח שנכנע לשחיתות?,"גישה כזו עלולה לשדר מסר נורמטיבי מטעה ואף לעודד, אם גם באופן עקיף, שחיתות מצד עובדי הציבור.",train
מדוע נחשבות עבירות מס לעבירות חמורות בפסיקה?,"באשר לעבירות מס חזרה הפסיקה וקבעה כי מדובר בעבירות חמורות, שביצוען פוגע בערכים חברתיים חשובים, ובהם ההגנה על הקופה הציבורית שבאוצר המדינה וההגנה על שוויון הנשיאה בנטל המס.",train
כיצד משפיעים שיקולי הקלה וחומרה על גזר הדין במקרה זה?,העולה משקלול מכלול הנסיבות והשיקולים דלעיל הוא שבמקרה דנא נסיבות הקולה עולות במידת מה במשקלן על נסיבות החומרה.,train
מהו הרף התחתון שנקבע למתחם העונש בעניינו של הנאשם?,"בנסיבות אלה – גם בהתייחס למדיניות הענישה המשתקפת מרע\פ גולדשטיין הנ\""ל שאליו הפנתה ב\""כ המאשימה – יש להעמיד את הרף התחתון של מתחם העונש ההולם בענייננו על תשעה חודשי מאסר בפועל.""",train
מהו המשקל שיש לתת לחלוף הזמן בין ביצוע העבירות להגשת כתב האישום?,"מדובר בחלוף זמן משמעותי בין ביצוע העבירות להגשת כתב האישום, שיש ליתן לו משקל ממשי לכף קולה, בפרט כאשר לא מדובר בתיק רב היקף.",train
מהי הפגיעה הנוספת בערכים החברתיים כאשר מדובר בנהיגה תחת השפעת סמים?,"כמעט אין צריך לומר, כי כאשר מדובר בנהיגת רכב מנועי בהשפעת סמים, מצטרפת לכל הנ\ל גם הפגיעה בערך החברתי של ההגנה על שלומם וביטחונם של המשתמשים בדרך.""",train
כיצד משפיעה גילו של הנאשם על גזירת העונש במקרה זה?,"בהתחשב בהיותו של הנאשם אדם צעיר, יש לשקול עונש מאסר קצר שיהווה גבול ברור לאחריותו של הנאשם על ביצוע העבירה אך לא ייקבע דפוסים עבריינים מתוך הזדהות וצורך במסגרת עונש המאסר.",train
מהי הסיבה לכך שאין מקום לסטות מהכלל התחיקתי במקרה דנא?,"מכל מקום, במקרה דנא, בהתחשב במכלול נסיבותיו כמו גם בעברו הפלילי של הנאשם, אין מקום לסטות מכלל תחיקתי זה, שהגיונו בצידו.",train
מהו העונש המומלץ לנאשם בעבירות סמים במישור הכלכלי והאם יש מקום לפסילה?,"כיוון שמדובר בעבירות סמים יש לגזור על הנאשם גם ענישה כלכלית, אך במישור הפסילה ניתן להסתפק בפסילה מותנית בלבד.",train
מהו העיקרון המנחה לקביעת מתחם העונש ההולם לפי חוק העונשין?,"קביעת מתחם העונש ההולם תיעשה, בהתאם להוראות חוק העונשין, תשל\ז-1977 (להלן חוק העונשין), תוך התחשבות בערכים החברתיים שנפגעו כתולדה מביצוע העבירות ובמידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות.""",train
מהו העונש המומלץ על ידי המאשימה בעבירות חמורות של סחר בסמים?,"מדובר אפוא בעבירות חמורות, ומכאן עתירת המאשימה להטלת עונש מאסר בפועל ממושך.",train
מה על בית המשפט לשקול לפני שהוא מעדיף שיקולי שיקום על פני שיקולי ענישה?,"על בית המשפט לבחון את מכלול נסיבות המקרה הקונקרטי העומד לדיון, לרבות האינטרס הציבורי שבהשתת עונש ממשי על הנאשם נוכח נסיבות אלה, בטרם יכריע להעדיף שיקולי שיקום ולקבוע את עונשו של הנאשם לפי שיקולי שיקומו.",train
מהי הסיבה לכך שאין מקום להשית על הנאשם עונש של פסילת רישיון נהיגה?,"בנסיבות אלה גם איני מוצא מקום להשית על הנאשם עונש של פסילת רישיון נהיגה, בפרט כאשר הנאשם לא הורשע לפניי בעבירות של שימוש עצמי בסמים מסוכנים.",train
מהו האינטרס הציבורי בטוהר המידות של פעולת המנהל הציבורי וכיצד הוא משפיע על הענישה?,"אינטרס הציבור בטוהר המידות של פעולת המנהל הציבורי הוא אינטרס ערכי מן המעלה הראשונה, ועל מתחם העונש ההולם להביא זאת לידי ביטוי.",train
מדוע נחשבות עבירות מס לעבירות חמורות לפי הפסיקה?,"באשר לעבירות מס חזרה הפסיקה וקבעה כי מדובר בעבירות חמורות, שביצוען פוגע בערכים חברתיים חשובים, ובהם ההגנה על הקופה הציבורית שבאוצר המדינה וההגנה על שוויון הנשיאה בנטל המס.",train
מהי חזקת החפות וכיצד היא משפיעה על מעשיו של הנאשם טרם ההרשעה?,"ואולם, כטיעון הסניגור המקובל עליי, לנאשם עומדת עדיין חזקת החפות ולא ניתן לזקוף לחובתו מעשים-נטענים שבגינם טרם הורשע.",train
מהו התהליך שעל בית המשפט לבצע בעת גזירת עונשו של נאשם לפי חוק העונשין?,"בעת גזירת עונשו של נאשם על בית המשפט לקבוע, תחילה, את מתחם העונש ההולם לכל אירוע עברייני שבגינו הורשע הנאשם, ולאחר מכן לגזור את עונשו של הנאשם בתוך מתחם העונש ההולם; והכל כאמור בהוראות סעיף 40ג יחד עם סעיף 40יג לחוק העונשין, תשל\ז-1977 (להלן חוק העונשין).""",train
מה ההבדל בין הענשת נאשם המנהל משפטו לבין נאשם המודה בפתח משפטו?,"הנאשם הורשע לאחר שניהל משפטו ואמנם אין להעניש נאשם על עצם ניהול משפט פלילי, אך אין להתחשב בו כפי שמתחשבים באדם שהודה בפתח משפטו והביע חרטה כנה על מעשיו.",train
מהי רמת החומרה של הפגיעה הפיזית במתלונן לפי תעודת חדר המיון?,"עם זאת, לכף קולה יש לציין כי הפגיעה הפיזית במתלונן היתה, באופן יחסי, ברף חומרה בינוני-נמוך, וזאת כעולה לא רק מעובדות כתב האישום המתוקן אלא גם – ואולי בעיקר – מתעודת חדר המיון ס/1.",train
מדוע ריסון אלימות נחשב חיוני לחברה מאורגנת?,"כידוע, קיומה של חברה מאורגנת ומתורבתת מותנה בריסון כל גילוי של אלימות, המכרסמת ביכולת הפרט לנהל חיים שלווים ונורמטיביים.",train
מהו הגורם שמקנה את המנעד הרחב בענישה בגין החזקת סכין?,"מנעד הענישה בגין ביצוע העבירה של החזקת סכין הוא רחב ונגזר בין השאר מנסיבות ביצוע העבירה, כמו גם מהעבירות הנוספות המצטברות, וב\כ הצדדים לא הפנו למקרה בו תמהיל העבירות היה זהה לענייננו.""",train
כיצד פוגע ביצוע עבירות סמים בערכים החברתיים של בריאות הציבור ושמירת הסדר הציבורי?,"מכאן, שביצוען של עבירות סמים פוגע לא רק בערך החברתי של ההגנה על בריאות הציבור, אלא גם בערכים חברתיים נוספים ובהם ההגנה על שמירת הסדר הציבורי.",train
מדוע לא ניתן לקבל טיעון של התנהגות מתוך סקרנות בנסיבות המקרה?,"מעבר לחומרה שבביצוע כאמור, בנסיבות שכאלה לא ניתן לקבל את הטיעון שמדובר, כביכול, בהתנהגות מתוך סקרנות גרידא.",train
מהו הרף התחתון שנקבע לעונש בעבירות אלימות שגרמו לחבלות?,"לכן וככלל, כאשר מדובר בעבירות של אלימות שגרמו לחבלות, הרף התחתון של מתחמי העונש ההולמים נקבע בפסיקה לעונשי מאסר בפועל, ולו לנשיאה בדרך של עבודות שירות.",train
מהו השיקול המרכזי לגזירת עונשו של הנאשם בהקשר לעברו הפלילי?,"אשר לנאשם, השיקולים הרלוואנטיים לגזירת עונשו כאמור הם כלהלן: עברו הפלילי של הנאשם – לנאשם עבר פלילי מכביד בעבירות רכוש ואלימות.",train
מהו מתחם העונש שנקבע לאור הנסיבות הקשורות בביצוע העבירות ומדיניות הענישה?,"באשר למתחם עצמו, נוכח הנסיבות הקשורות בביצוע העבירות ומדיניות הענישה הנוהגת אני קובע אותו בין מספר חודשי מאסר בפועל, שניתן לרצותם בדרך של עבודות שירות, לבין 12 חודשי מאסר בפועל.",train
כיצד משפיעה מדיניות הענישה על קביעת מתחם העונש ההולם?,"בנוסף, בקביעת מתחם העונש ההולם יש להתחשב כאמור במדיניות הענישה הנהוגה, ובהקשר זה מקובל עליי טיעון ב\כ נאשם 2 שלפיו הפסיקה אליה הפנתה המאשימה עוסקת במקרים החמורים מענייננו.""",train
מהו הרף התחתון של מתחם העונש בעבירות גניבה גרידא?,"על-פי מדיניות הענישה הנהוגה בעבירות של גניבה גרידא – דהיינו: עבירות של גניבה, שלא נלווית להן עבירה נוספת – הרף התחתון של מתחם העונש ההולם הוא נמוך יחסית.",train
מדוע לא מצדיק מכלול הנסיבות גזירת עונש כולל מאחורי סורג ובריח?,"שנית, מכלול הנסיבות של שני התיקים, בהצטרפן לנסיבות המקלות שעליהן עמדנו, אינו מצדיק גזירת עונש כולל שהנאשם יצטרך לשאתו מאחורי סורג ובריח.",train
מהי המסקנה לגבי חריגה לכף קולה ממתחם העונש במקרה זה?,"בנסיבות אלה, המסקנה המתבקשת היא כי אמנם מדובר במקרה המצדיק חריגה לכף קולה ממתחם העונש ההולם, משיקולי שיקום, וקביעת עונשו של הנאשם לפי שיקולי שיקומו.",train
מהו העיקרון המנחה בענישה שעליו יש להתבסס בעת קביעת מתחם העונש ההולם?,"קביעת מתחם העונש ההולם תיעשה בהתאם לעיקרון המנחה בענישה – עקרון ההלימה – תוך התחשבות בערך החברתי שנפגע מביצוע העבירות ובמידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות בביצוע העבירות כמפורט בהוראות סעיף 40ט לחוק העונשין.",train
מהן הנסיבות המחמירות שקשורות בהחזקת הסמים במקרה זה?,"בנוסף, קביעת מתחם העונש ההולם נגזרת כאמור לא רק מחומרת העבירה כשלעצמה אלא גם מחומרתה בנסיבות ביצועה, כאשר בפרשתנו מתקיימות שתי נסיבות מחמירות מהותיות: ראשית, הסמים הוחזקו ברכב, על כל החומרה הנוספת הנובעת מכך; שנית, הסמים הוחזקו כשהם מחולקים לחמש שקיות.",train
מהי ההשפעה של נסיבות מסוימות על זכותו של הנאשם בעונש?,"פשיטא כי נסיבות אלה יש לזקוף, ובאופן מהותי, לזכותו של הנאשם.",train
כיצד יש לגזור את עונשו של הנאשם לאחר קביעת מתחם העונש ההולם לכל אירוע?,"לאחר קביעת מתחם העונש ההולם לכל אירוע על בית המשפט לגזור את עונשו של הנאשם בתוך מתחמים אלה תוך התחשבות בנסיבות שאינן קשורות בביצוע העבירות, המפורטות בהוראות סעיף 40יא לחוק העונשין.",train
מהו העיקרון שעל בית המשפט להתחשב בו כאשר קובע את מתחם העונש?,"אשר לקביעתו של מתחם אחד זה, היא תיעשה בהתאם לעיקרון ההלימה, כאשר בהקשר זה על בית המשפט להתחשב בערכים החברתיים שנפגעו מביצוע העבירות ובמידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות.",train
כיצד משפיעה חומרת העבירה בנסיבות ביצועה על קביעת מתחם העונש ההולם?,"בקביעת מתחם העונש ההולם יש כאמור להתחשב לא רק בחומרת העבירה כשלעצמה, אלא גם בחומרתה בנסיבות ביצועה, ופשיטא כי נסיבות הביצוע של קבלת הנכסים שנגנבו אינן חמורות כשל הגניבה עצמה, שנדרשת על פני הדברים לתעוזה עבריינית רבה בהרבה.",train
מהו העיקרון שעל בית המשפט לקבוע בעת גזירת עונשו של נאשם לפי חוק העונשין?,"בהתאם להוראות חוק העונשין, תשל\ז-1977 (להלן  חוק העונשין), בעת גזירת עונשו של נאשם על בית המשפט לקבוע, תחילה, את מתחם העונש ההולם לאירוע שבגינו הורשע הנאשם, וזאת בהתאם לעיקרון ההלימה.""",train
