question,answer,split
כיצד נקבע מתחם העונש ההולם בעבירות פליליות?,"בשלב ראשון יש לקבוע את מתחם העונש ההולם, אשר נגזר מחומרת העבירה ונסיבות ביצועהּ, הערך החברתי עליו יש להגן, מידת הפגיעה בערך זה, ומדיניות הענישה הנהוגה ביחס לאותה עבירה.",train
מהי הסיבה לכך שאין להיעתר לבקשת ההגנה להימנע מהטלת פיצוי למשפחות ההרוגים?,"אין לטעמי מקום להיעתר לבקשת ההגנה להימנע מהטלת רכיב של פיצוי לטובת משפחות ההרוגים והנפגעים, זאת גם בהתחשב במצבו הכלכלי הקשה של הנאשם וקיומו של הליך אזרחי מקביל.",train
מהו העונש המומלץ לעבירת הצתה לפי פסיקות בתי המשפט?,"בהתאם, נקבע לא פעם כי ככלל, יש להטיל בגינה של עבירת ההצתה עונש של מאסר בפועל.",train
מהי ההמלצה לגבי עונש המאסר בפועל לנאשם בהתחשב בנסיבות?,"במכלול הנסיבות, אני סבור שנכון לגזור על הנאשם עונש מאסר בפועל  לתקופה המצויה במרכז המתחם.",train
מהו העיקרון המשפטי המנחה את פרשנות סעיף 39(א) לפקודה לגבי חילוט רכוש?,"סעיף 39(א) לפקודה אשר נועד לפגוע בזכות קניינו של העבריין קובע כי דינו של החילוט כדין עונש שהוטל על הנאשם, וככל הוראה עונשית יש להעניק לה פרשנות מצמצמת, הואיל והיא נועדה לפגוע במעורבים במעשה הפלילי עצמו, ולא באלה שאין להם זיקה אליו או שזיקתם רופפת.",train
אילו מרכיבים יש להביא בחשבון בקביעת חומרת עבירת הנשק?,"בקביעת חומרת עבירת הנשק יש להביא בחשבון מספר מרכיבים, ובכללם: סוג הנשק המוחזק שלא כדין, מספר הנשקים, כמות התחמושת ומטרת החזקתו.",train
מהו השיקול המרכזי שהשפיע על גזר הדין בעקבות הודאת הנאשם והחיסכון בזמן שיפוטי?,"לקולה אני מביא בחשבון את: הודאתו של הנאשם, הבעת החרטה,  החיסכון בזמן שיפוטי והעובדה שבהודאתו חסך את עדותה של המתלוננת.",train
כיצד נקבע מתחם העונש ההולם בעבירות פליליות?,"בשלב ראשון יש לקבוע את מתחם עונש הולם, אשר נגזר מחומרת העבירה ונסיבות ביצועה, הערך החברתי עליו יש להגן, מידת הפגיעה בערך זה ומדיניות הענישה הנהוגה ביחס לאותה עבירה.",train
מהו גובה הפיצוי שייפסק לטובת המתלוננת ומהי מטרתו?,"אשר לגובה הפיצוי שייפסק לטובת המתלוננת, יובהר כי מדובר בפיצוי עונשי שאין בו כדי ללמד על גובה הנזק ועוגמת הנפש והכאב שנגרמו לה, וכל מטרתו הכרה סמלית בפגיעות  שנגרמו לה.",train
מהן הנסיבות המשמעותיות שהשפיעו על הקולא של הנאשם?,קיימות מספר נסיבות משמעותיות לקולה.,train
מהו העונש המומלץ לנאשם בהתחשב בכלל הנסיבות שנדונו?,"בכל הנוגע לקביעת העונש בתוך מתחם העונש ההולם, נוכח כלל הנסיבות, אני סבור שנכון להטיל על הנאשם מאסר בפועל לתקופה המצויה במחצית התחתונה של המתחם.",train
מהו תפקיד הפיצוי העונשי שניתן לקרבן העבירה?,"אשר לגובה הפיצוי שייפסק לטובת קרבן העבירה, יובהר כי מדובר בפיצוי עונשי שאין בו כדי ללמד על גובה הנזק ועגמת הנפש שנגרמה לנפגעת העבירה, וכל מטרתו הכרה בפגיעה שנגרמה לה.",train
מהו סדר השיקולים המנחה בענישה לפי החוק?,"ראשון השיקולים הוא הלימה ואחריו שיקום, הגנה על שלום הציבור, הרתעה אישית והרתעת הרבים.",train
מהו המסר המרתיע שמבקש בית המשפט לשדר לגבי עבירות נשק?,"כתוצאה מכך, בית משפט זה שב וקבע כי מתחייבת החמרה ממשית בענישה על עבירות אלו, על מנת לשדר מסר מרתיע מפני ביצוען...",train
מהו הסיכון הכרוך בנשק שמקורו מפוקפק לאחר שהוא יוצא מידי המחזיק?,"הניסיון מלמד שנשק אשר מקורו מפוקפק, לאחר שהוא יוצא מידי המחזיק בו, מוצא את דרכו לידיים עברייניות או למפגעים למיניהם, והרי אלה גם אלה כבר הוכיחו כי אין הם מהססים להשתמש בו גם במקומות סואנים, וגם כאשר ברור להם כי עלולים להיפגע מהירי אנשים תמימים שנקלעו לזירה בדרך מקרה...",train
כיצד משפיע הסטטוס של הנאשם כעצור על שיקולי הענישה בעניינו?,"ראוי לתת משקל מסוים לעובדה שהנאשם הינו בסטטוס עצור עד תום ההליכים ולא היה זכאי ל\סטטוס אסיר\"" נוכח התיק הנוכחי.""",train
מהו העיקרון המנחה בגזירת הדין לפי פרק ו' סימן א' 1 לחוק העונשין?,"פרק ו' סימן א' 1  לחוק העונשין דן בהבניית שיפוט הדעת השיפוטי בענישה (סעיפים 40א-טו) וקובע  בין היתר, כי העיקרון המנחה בגזירת הדין הינו עקרון ההלימה, קרי קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמתו של כל נאשם ובין סוג ומידת העונש המוטלים עליה (ס' 40 א).",train
מהו השיקול לגבי העבירות שביצע הנאשם כאשר תלוי ועומד נגדו מאסר על תנאי?,יש להביא בחשבון כי העבירות בוצעו כאשר תלוי ועומד כנגד הנאשם מאסר על תנאי והתחייבות כספית ברי הפעלה.,train
מדוע יש להביא בחשבון את המאסר על תנאי של הנאשם בעת גזירת העונש?,"עוד יש להביא בחשבון את העובדה שהנאשם ביצע את העבירות כאשר תלוי ועומד נגדו מאסר על תנאי,  ופרק הזמן  הקצר יחסית שעבר מיום גזר דינו האחרון (19.09.22) ועד לביצוע העבירות בתיק זה (03.02.23).",train
אילו שיקולים יש להביא בחשבון לקולה בעת גזירת העונש?,"לקולה אני מביא בחשבון את הודאתו של הנאשם, קבלת האחריות, הבעת החרטה והחיסכון בזמן שיפוטי יקר.",train
מהו מתחם העונש ההולם שנקבע במקרה זה?,"לאחר ששקלתי את חומרת העבירה, נסיבות ביצועה כמפורט לעיל, הערכים החברתיים עליהם יש להגן, מידת הפגיעה בהם והפסיקה הנהוגה, אני סבור כי מתחם העונש ההולם צריך לכלול רכיב של מאסר בפועל שלא יפחת מ- 16 חודשים ולא יעלה על 36 חודשים בצירוף עונשים נלווים.",train
מהן ההשלכות של שקר ביודעין על תקינות החקירה ועל עשיית הצדק?,שקר ביודעין בחקירה עלול לפגוע בתקינותה של החקירה הקונקרטית שבמסגרתה נאמר השקר ועקב כך לפגוע באינטרס עשיית הצדק ובשמירה על טוהר ההליך הפלילי בכל שלביו.,train
מהו העונש המומלץ בדרך כלל בגין עבירת ההצתה?,"בהתאם, נקבע לא פעם כי ככלל, יש להטיל בגינה של עבירת ההצתה  עונש של מאסר בפועל )ר' ע\פ  7205/15 ויינבלט נ' מדינת ישראל, ע\""פ 7045/12 אלטנאי נ' מדינת ישראל,  ע\""פ 1414/15 מדינת ישראל נ' פדר; ע\""פ 1727/14 מימון נ' מדינת ישראל ; ע\""פ 6720/16 מדינת ישראל נ' פלוני).""",train
מהו השיקול המרכזי בהפעלת מאסר מותנה במקרה של עבירות חמורות?,העבירות שנאשם ביצע הן חמורות והן מהוות שיקול משמעותי להפעלת המאסר המותנה באופן מצטבר ולא חופף.,train
כיצד משפיע מספר המעשים על מידת העונש כאשר נקבע מתחם ענישה אחד?,"גם כאשר נקבע מתחם ענישה אחד ביחס למספר אירועים, אין  בכך כדי להשליך באופן מהותי על מידת העונש, מהטעם שעל בית המשפט לתת  משקל למספרם, טיבם, וחומרתם של המעשים.",train
כיצד נגזר מתחם העונש ההולם בעבירות נשק?,"בשביל לקבוע את מתחם העונש ההולם, יש לקבוע שהוא נגזר מחומרת העבירה ונסיבות ביצועהּ, הערך החברתי עליו יש להגן, מידת הפגיעה בערך זה, ומדיניות הענישה הנהוגה ביחס לאותה עבירה.",train
מהו הסיכון הכרוך בהצבת מחסום משטרתי וכיצד יש לשקף זאת בענישה?,"הצבת מחסום משטרתי הפכה למרבה הצער למלאכה שיש סיכון בצידה, ועל הענישה בעבירות הכרוכות במרדף לשקף את תרומת בתי המשפט בהגנה על הציבור ועל השוטרים העושים מלאכתם.",train
מדוע יש להשית ענישה כוללת על הנאשם בעבירות נפרדות?,"הגם שמדובר בשתי עבירות נפרדות, בדעתי להשית על הנאשם ענישה כוללת ולא בגין כל עבירה בנפרד וזאת, בין היתר, נוכח סמיכות הזמנים.",train
כיצד משפיעה התנהגות עבריינית על תחושת הביטחון ואיכות החיים של הציבור?,מדובר בהתנהגות עבריינית הפוגעת לא רק בנפגע העבירה שרכושו ניזוק אלא בכלל הציבור שתחושות ביטחונו ואיכות חייו נפגעים.,train
כיצד משפיעות הנסיבות הקונקרטיות על מידת הפגיעה בערכים החברתיים?,"מידת הפגיעה בערכים החברתיים, וכך גם מדיניות הענישה הנוהגת, תלויים, אפוא, בנסיבותיו הקונקרטיות של מעשה השוד וחומרתו.",train
מהו פוטנציאל הפגיעה בגוף ובנפש שיש לבחון בעבירות הצתה?,כן יש לבחון את פוטנציאל הפגיעה בגוף ובנפש.,train
מהו משך פסילת רישיון הנהיגה המתאים לעבירה של החזקת סם לשימוש עצמי?,פסילת רישיון הנהיגה תהיה קצרה יחסית לאור מהות העבירה (החזקת סם לשימוש עצמי).,train
מהו השיקול שקשור להרתעה הפרטנית של הנאשם?,כך גם יש לתת משקל לשיקולי ההרתעה הפרטניים עת הנאשם חוזר ומבצע עבירות חמורות.,train
מהי הסיבה לכך שחומרת העבירה נובעת מעצם טיבה של האש?,"חומרתה של העבירה נובעת גם מעצם טיבה של ה\אש\"" שהשליטה בה קשה ולעיתים בלתי אפשרית, ובהתפשטותה גורמת כאמור לנזקים קשים לרכוש וגוף.""",train
מהו העונש המומלץ בהתחשב בהתנהגות הנאשם שסיכנה חיי שוטרים ומשתמשים אחרים בדרך?,"התנהגות מסוג התנהגותו של הנאשם תוך סיכון חיי שוטרים ומשתמשים אחרים בדרך, דינה מאסר לתקופה משמעותית מאחורי סורג ובריח.",train
מהן התקופות המאסר והמעצר שהיו משמעותיות בגזר הדין של הנאשם?,"כך גם יש לזכור כי הנאשם היה עצור מאחורי סורג ובריח לתקופה לא מבוטלת של יותר מחודשיים, תקופה שלא תנוכה מעונש המאסר בעבודות שרות שיוטל עליו, ובהמשך היה עצור בפיקוח אלקטרוני תקופה של כארבעה חודשים,  ועד היום נתון בתנאים מגבילים, מדובר בתקופות משמעותיות ובעלות משקל לא מבוטל.",train
מדוע הפרעה לשוטר במילוי תפקידו פוגעת בשלטון החוק?,העבירה של הפרעה לשוטר במילוי תפקידו פוגעת ביכולתם של גורמי אכיפת החוק לבצע את תפקידם בשמירה על הסדר הציבורי ובעקרון שלטון החוק וכיבודו.,train
מהו הסיכון המיוחד הנובע מהשליטה באש בהקשר לעבירת ההצתה?,"חומרתה של העבירה נובעת גם מעצם טיבה של ה\אש\"" שהשליטה בה קשה ולעיתים בלתי אפשרית, ובהתפשטותה גורמת כאמור לנזקים קשים לרכוש וגוף.""",train
מהו מתחם העונש ההולם שנקבע במקרה זה?,"לאחר ששקלתי את חומרת העבירה, נסיבות ביצועה כמפורט לעיל, הערכים החברתיים עליהם יש להגן, מידת הפגיעה בהם והפסיקה הנהוגה, אני סבור כי מתחם העונש ההולם צריך לכלול רכיב של מאסר בפועל שלא יפחת מ- 24 חודשים ולא יעלה על 50 חודשים בצירוף עונשים נלווים.",train
מדוע אין להפריז במשקל הנתונים כגון סוג האקדח בקביעת העונש?,"אין להפריז במשקל שיש לתת לנתונים כגון סוג האקדח, ולקבוע מעין 'מדרגה עונשית' שמתמקדת אך ורק בנתון זה ובתוצאה, ולא בסיכון שנוצר.",train
מהי ההמלצה לגבי הענישה על עבריינים במלחמה נגד אלימות?,במסגרת מלחמה זו שומה על בתי המשפט להכביד את הענישה על עבריינים אלו.,train
מהי החובה המשפטית הנגזרת מהוראות החוק בהקשר להליכי עשיית משפט?,"בהקשרם של הליכים לעשיית משפט, החובה לומר אמת אינה רק בגדר חובה מוסרית אלא היא אף חובה משפטית הנגזרת מהוראות החוק וממהותו של ההליך המשפטי.",train
כיצד משפיעה זמינות הנשק החם על הענישה והרתעה בעבירות אלימות?,"המציאות בארץ המתבטאת בזמינותו של נשק חם ורב עוצמה שיש עימו פוטנציאל להסלמת האלימות העבריינית, מחייבת מתן ביטוי עונשי הולם שירתיע באופן ממשי מהחזקת נשק בכלל ומשימוש בו בפרט.",train
מהי ההבנה של הנאשם לגבי משמעות מעשיו והאם יש קרבה לסייג לאחריות פלילית?,"מדובר בנאשם בגיר אשר הבין היטב את משמעות מעשיו והשלכותיהן, ולא מתקיימת בענינו קרבה לסייג לאחריות פלילית.",train
מהו הקשר בין גובה הפיצוי לבין הנזק הממוני שנגרם?,"אמנם הנזק שנגרם על ידי הנאשם באישום הראשון, נמדד במאות שקלים,  אלא שהפיצוי הינו עונשי ואינו קשור בהכרח בגובה הנזק הממוני שנגרם.",train
מהי השפעת הסחיטה באמצעות איומים על שלום הציבור?,"סחיטה באמצעות איומים פוגעת באופן ניכר בשלום הציבור, בשגרת חייו ובביטחונו. עבירה זו פוגעת במרקם חייהם של הנסחטים, במישור האישי והכלכלי. המבצע אותה בוחר לעשות לעצמו דין עצמי ופוגע בקניינו ובחירותו של קורבן העבירה [...]. מסכת האיומים שאותה מפעיל הסוחט כלפי הנסחט עלולה פעמים רבות לכפות על הנסחט 'קשר של שתיקה' אשר יָקשה עליו להתלונן. מדיניות ענישה מחמירה עשויה לסייע בשבירת קשר השתיקה. יש בכוחה לתמרץ את הנסחט להתלונן ולהרתיע את הסוחט.",train
מהי ההמלצה לעונש מאסר בפועל שניתנה לנאשם במכלול הנסיבות?,"במכלול הנסיבות כמפורט לעיל, אני סבור שנכון לגזור על הנאשם עונש מאסר בפועל  לתקופה שבין חלקו התחתון של המתחם למרכזו (קרוב יותר לרף התחתון).",train
כיצד יש לקבוע אם מדובר בעבירה אחת או במספר עבירות נפרדות לצורך הענישה?,"על בית המשפט לבחון האם מדובר בעבירות המהוות אירוע אחד או מספר אירועים נפרדים, ובהתאם לקבוע מתחם ענישה הולם לכל אירוע בנפרד או לכלל האירועים יחדיו, וזאת בהתאם לסעיף 40יג לחוק העונשין.",train
מדוע יש חשיבות לעבירה המונעת הימלטות של נהג מעורב בתאונה?,"עבירה זו נועדה גם למנוע מצב בו הנהג המעורב בתאונה חומק מאחריות, על-ידי הימלטות של \פגע וברח\"", ובקביעתה יש כדי לסייע לרשויות האכיפה באיתור האחראים לתאונה.""",train
כיצד השפיע הסטטוס של הנאשם כעצור על שיקול הדעת של בית המשפט?,ראוי לתת משקל מסוים לעובדה שהנאשם היה נתון בסטטוס עצור עד תום ההליכים ולא היה זכאי ל'סטטוס אסיר' נוכח התיק הנוכחי.,train
מהי מידת הפגיעה בערכים המוגנים באישומים השונים של הנאשם 2?,"ביחס לאישום השני, הפגיעה בערכים המוגנים מצויה ברף בינוני ומעלה, וביחס לאישום השלישי מידת הפגיעה בערכים המוגנים מצויה ברף הבינוני, ולו מהטעם שהנאשם חשף את מקום מחבוא הנשק ולא יוחסה לו באישום זה עבירה של נשיאה והובלת נשק.",train
מהו השיקול המרכזי המנחה את בית המשפט בהחלטה על גזירת העונש המצטבר או החפוף?,השאלה האם לגזור את העונש המצטבר או לחפוף עונשים מסורה לשיקול דעתו של בית המשפט בהתאם לנסיבות המקרה ונסיבותיו של הנאשם שבפניו.,train
מהו השיקול לחומרה בעונש לנאשם 2 לאור עברו התעבורתי?,"לחומרה יש להביא בחשבון את עברו התעבורתי של הנאשם  הכולל 14 הרשעות קודמות, בין היתר הורשע בעבירה דומה של נהיגה ללא רישיון נהיגה תקף.",train
מהו השיקול שקשור להרתעה הפרטנית של הנאשם בעבירות חמורות?,כך גם יש לתת משקל לשיקולי ההרתעה הפרטניים עת הנאשם חוזר ומבצע עבירות חמורות.,train
מדוע יש להחמיר את העונש המוטל בגין עבירות נשק?,"הסכנה הנשקפת לציבור כתוצאה מעבירות נשק, לצד הממדים שאליהם הגיעו, מחייבים לתת ביטוי הולם וכבד משקל להגנה על הערך החברתי שנפגע כתוצאה מפעילות עבריינית זאת, ולהחמיר את עונשי המאסר המוטלים בגין פעילות עבריינית זאת, בהדרגה.",train
כיצד נקבע מתחם העונש ההולם בעבירות פליליות?,"בשבוע ראשון יש לקבוע את מתחם העונש ההולם, אשר נגזר מחומרת העבירה ונסיבות ביצועהּ, הערך החברתי עליו יש להגן, מידת הפגיעה בערך זה, ומדיניות הענישה הנהוגה ביחס לאותה עבירה.",train
מדוע בית המשפט לא יטה להקל עם הנאשם בעבירות חמורות?,"בית המשפט לא יטה להקל עם הנאשם ולא יחפוף את עונשי המאסר, ככל שהעבירות בהן הורשע הינן חמורות יותר, ככל שקשות נסיבות ביצוען, וככל שיש בביצוען משום פגיעה קשה בערכי היסוד החברה בה אנו חיים.",train
אילו שיקולים לקולים נלקחו בחשבון בנוגע לנסיבות האישיות של הנאשמת?,"לקולה אני מביא בחשבון את האמור בתסקיר שירות המבחן, נסיבותיה האישיות של הנאשמת, העדר עבר פלילי, גילה של הנאשמת , הבעת החרטה, נכונותה לעבור הליכי שיקום, ההשלכות הקשות שעלולות להיות למאסר מאחורי סורג ובריח על הנאשמת, המלצות שירות המבחן, וסיכויי השיקום.",train
מהי ההמלצה שניתנה לגבי עונש המאסר במקרה זה?,בנסיבות תיק זה אני סבור שנכון להטיל על הנאשם מאסר בפועל בדרך של עבודות שרות בצד הליכי שיקום כפי המלצת שרות המבחן.,train
כיצד משפיע תיקון 140 לחוק העונשין על הענישה בעבירות נשק?,"יש בתיקון  140 לחוק העונשין כדי ללמד על מגמת ההחמרה הכללית ביחס לעבירות נשק, כפי שהדבר בא לידי ביטוי בפסיקה.",train
מהו המסר המרתיע שצריך לשדר בענישה על עבירות נשק?,"בית משפט זה שב וקבע כי מתחייבת החמרה ממשית בענישה על עבירות אלו, על מנת לשדר מסר מרתיע מפני ביצוען.",train
מהי הסיבה להחמרת הענישה בעבירות סחיטה באיומים לפי הפסיקה?,"נטיית הפסיקה להחמיר עם מי שהורשע בעבירה של סחיטה באיומים, נובעת הן מחומרתה כאמור והן מהקושי האינהרנטי של קורבן עבירה זו להתלונן, נוכח מערכת הכוחות שנוצרת בינו לבין הנאשם ו'קשר השתיקה' המאפיין אותה.",train
כיצד משפיע עברו הפלילי של הנאשם על גזר הדין במקרה זה?,"לחומרה יש להביא בחשבון את עברו הפלילי של הנאשם הכולל 4 הרשעות קודמות, האחרונה משנת 2019 בגין עבירות של תקיפה סתם ע\י שניים או יותר, תקיפה הגורמת חבלה ממש, כליאת שווא, חטיפה, חטיפה לשם רצח או סחיטה, שבל\""ר ונטישה במקום אחר, שיבוש מהלכי משפט, ואיומים.""",train
מהן הערכים החברתיים שנפגעו במעשיו של הנאשם?,"במעשיו הנאשם פגע בשורה של ערכים חברתיים החיוניים לתפקודה של החברה והתפתחותה, בהם, ביטחונו, שלומו, כבוד האדם והזכות להגנה על שלמות גופו – זכות יסוד מקודשת שאין להתיר לאיש לפגוע בה (ע״פ 6310/14 פלוני נ׳ מדינת ישראל ).",train
כיצד יש לקבוע אם מדובר בעבירות מהוות אירוע אחד או מספר אירועים נפרדים?,"על בית המשפט לבחון האם מדובר בעבירות המהוות אירוע אחד או מספר אירועים נפרדים, ובהתאם לקבוע מתחם ענישה הולם לכל אירוע בנפרד או לכלל האירועים יחדיו, וזאת בהתאם לסעיף 40יג לחוק העונשין.",train
מהו האינטרס הציבורי המוביל לתגובה חריפה על מעשי אלימות?,"האינטרס הציבורי מחייב, כי הזלזול בחיי אדם, הבא לידי ביטוי בקלות בה מוצא עצמו אדם קורבן למעשי אלימות העלולים להותירו נכה ואף להביא למותו, תגובה חריפה מצד כל גורמי האכיפה.",train
מדוע הדגישו בתי המשפט את חומרת עבירת ההצתה גם כאשר הנזק הוא רכושי בלבד?,"בתי המשפט חזרו והדגישו את חומרתה היתרה של עבירה זו גם במקרים בהם הנזק היחיד הינו רכושי, זאת מפאת הפוטנציאל הממשי לגרימת נזק לגוף.",train
מהו תפקיד הפיצוי שנקבע במקרה זה ביחס לנזקים שנגרמו למתלונן?,"אין גובה הפיצוי שנקבע כדי ללמד על גובה הנזקים שנגרמו למתלונן, שכן מדובר בפיצוי עונשי המהווה הכרה סמלית בפגיעות שנגרמו לו.",train
מהי הערכת חומרת הפגיעה בערכים המוגנים במקרה זה?,"במכלול הנסיבות, אני סבור כי במקרה זה הפגיעה בערכים המוגנים מצויה ברף חומרה בינוני .",train
כיצד משפיע מספר הנפגעים על קביעת העונש בתאונת דרכים?,עוד התייחסו בתי המשפט למספר הנפגעים כאלמנט לקביעת העונש.,train
כיצד משפיעה העובדה שהנאשם הצית את חצר הבניין ולא את הבניין עצמו על קביעת מתחם העונש?,"אני ער לעובדה שהנאשם הצית את חצר הבניין ולא שפך את הדלק על הבניין או בתוכו, ויש להביא זאת בחשבון בקביעת מתחם העונש ההולם, אך יש לזכור כי שפיכת הדלק הייתה ממש בסמוך למבנה, וכידוע לא ניתן לצפות את אופן התפשטותה של האש, כאשר קומת המגורים הראשונה סמוכה עד מאוד למיקום נזקי האש.",train
כיצד מונע סעיף 192 פגיעה עתידית בחירות הפעולה של הזולת?,וסעיף 192 מקדים רפואה למכה ומונע מלכתחילה פגיעה עתידית בחירות הפעולה של הזולת.,train
מדוע לא ניתן לחשוב על סיבה תמימה להחזקת מטען חבלה?,"מטען חבלה הינו נשק התקפי רב עוצמה ולא ניתן לחשוב ולו על סיבה אחת תמימה להחזקתו, מה בפרט שהנאשם עצמו לא סיפק כל הסבר בהקשר זה.",train
אילו גורמים יש לקחת בחשבון בקביעת טווח הענישה בגין הצתה?,"טווח הענישה בגין הצתה אינו אחיד, ובקביעתו יש ליתן את הדעת, בין היתר, לתוצאות ההצתה, לפוטנציאל הסיכון הגלום בה, לתכנון מוקדם ולעברו של המצית.",train
כיצד פוגעת הפרעה לשוטר במילוי תפקידו בשלטון החוק?,העבירה של הפרעה לשוטר במילוי תפקידו פוגעת ביכולתם של גורמי אכיפת החוק לבצע את תפקידם בשמירה על הסדר הציבורי ובעקרון שלטון החוק וכיבודו.,train
כיצד משפיע מצבו הרפואי של הנאשם על גזר הדין?,"משקל משמעותי יינתן למצבו הרפואי של הנאשם והסבל הרב בו הוא נתון בעקבות מחלתו והכל כשהוא מצוי בתנאי מעצר, ואף בבידוד מפאת מצבו הרפואי.",train
