question,answer,split
"מהי הסיבה להטלת ענישה מוחשית של מאסר בפועל על הנאשם, מעבר לתקופת המעצר?","לפיכך, מן הראוי להשית גם על הנאשם שבפנינו ענישה מוחשית של מאסר בפועל, מעבר לתקופת המעצר בה הינו נתון, זאת לצורך הרתעת הנאשם לבל ישוב לסורו ולצורך הרתעת עבריינים בכוח, מה גם שמהתנהלותו של הנאשם, כאמור לעיל, הננו למדים, כמו גם שירות המבחן,  בדבר מסוכנותו של הנאשם כלפי המתלוננת, זאת חרף עמדת המתלוננת המבקשת להשיב את הנאשם לחיק המשפחה, על רקע הקושי בגידול בתה הנכה ועל רקע המצוקה בה הינה שרויה.",train
מהו האיזון הנדרש בין אינטרס הציבור לאינטרס הנאשם בענישה במקרה זה?,"לדידי, איזון בין אינטרס הציבור בתיק זה לבין אינטרס הנאשם ונסיבותיו האישיות, מצדיק השתת ענישה המשלבת את הרכיבים הבאים: עונש הרתעתי הצופה פני עתיד של מאסר על תנאי והתחייבות כספית, קנס כספי הולם, ורכיב נוסף של צו של\צ, לפיו יבצע הנאשם עבודות שירות לתועלת הציבור.""",train
מהו העונש המומלץ למבצעי עבירות שוד לפי פסקי דין של בית המשפט העליון?,"בית המשפט העליון בשורה ארוכה של פסקי דין שב וקבע, כי מן הראוי ככלל להשית על מבצעי עבירות של שוד עונשי מאסר בפועל משמעותיים.",train
מהו עיקרון הגמול המובע בפסקי דין הנוגעים לעונש על עבירות שוד?,"יחס זה מבטא, למעשה, את עיקרון הגמול (ראה ע.פ. 1523/10 פלוני נ' מדינת ישראל, 18/4/12).",train
מהו העונש המומלץ שיכול לאזן בין שיקולי הענישה השונים במקרה זה?,"עונש של מאסר בפועל, אשר ירוצה  בדרך של עבודות שירות, בצד רכיב ענישה של מאסר על תנאי, עשוי לאזן נאותה בין שיקולי הענישה השונים ולהביא לידי ביטוי את אלמנט ההרתעה בצד ההתחשבות בהיות הנאשם נקי כיום מסמים ובתפקודו הנורמטיבי, כמו גם ביתר הטעמים לקולא הנ\ל.""",train
"מהו הנזק הצפוי מביצוע העבירה של החזקת סמים שלא לצריכה עצמית, במיוחד בסמים קשים?","אין צורך להכביר במילים באשר לנזק הצפוי מביצוע העבירה שעניינה החזקת סמים שלא לצריכה עצמית, במיוחד כאשר מדובר בסמים קשים מסוג הרואין וקוקאין המחמירים את הנזקים למשתמשים בהם ולחברה כולה והם אף עלולים להוביל במקרים רבים למוות.",train
מדוע לא ניתן לקבל התנהגות אלימה כפתרון סכסוכים בחברה מתוקנת?,"לא יעלה על הדעת שבחברה מתוקנת יעשה אדם דין לעצמו ויפעל בדרך אלימה, מסוכנת  ולא חוקית לצורך פתרון סכסוך ועל מנת להשפיע על בעלי תפקיד להטות את הכף לטובתו או לטובת מקורביו.",train
מדוע אין מקום לקבל את טענת הסנגור לגבי מתחם הענישה המוצע?,"נוכח נסיבות ביצוע עבירת הגניבה, כאמור לעיל, ובמיוחד על רקע ביצוע העבירה בצד עבירות נוספות, אין מקום לקבל את טענת הסנגור לגבי מתחם ענישה הולם שנע בין מאסר על תנאי לבין עונש של מספר חודשי מאסר בפועל.",train
מהי ההשפעה האפשרית של מאסר בפועל על דפוסים עברייניים של הנאשם?,"עוד עולה מהתסקיר, כי הטלת מאסר בפועל על הנאשם עלולה להשריש בקרבו דפוסים עברייניים.",train
מהן הנסיבות שיתחשב בהן בית המשפט בעת גזירת העונש לפי סעיף 40ט לחוק העונשין?,"לשם כך, יתחשב ביהמ\ש בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה, הנזכרות בסעיף 40ט לחוק העונשין.""",train
מהי המשמעות של נהיגה ללא רישיון נהיגה בהקשר למסוכנות הנאשם?,"נסיבות האירוע שבפנינו חמורות במיוחד שכן הנאשם נהג ללא רישיון נהיגה, דבר הממחיש את המסוכנות הרבה שהייתה טמונה בנהיגתו הפראית.",train
מהי המסקנה שהגיע אליה בית המשפט לאחר שקלול הטעמים לחומרה ולטובת הנאשם?,"לאחר ששקללתי את הטעמים לחומרה בצד הטעמים לקולא, כמפורט לעיל, לרבות את הודאת הנאשם בהזדמנות הראשונה בעובדות שלושת כתבי האישום בתיקים נשוא הליך זה, וכן את חלוף הזמן מאז ביצוע העבירות נשוא התיקים המצורפים,  הגעתי לכלל מסקנה כי אינטרס הציבור גובר במקרה דנן על אינטרס הנאשם ועל נסיבותיו האישיות, וכי אין מנוס משליחת הנאשם בתיק זה למאסר בפועל לתקופה ממושכת מאחורי סורג ובריח, זאת למען הרתעת הנאשם, כמומלץ ע\י שירות המבחן, ולמען הרתעת עבריינים אחרים בכוח, למען יראו וייראו, וכן לצורך הוקעת מעשי העבירה.""",train
אילו גורמים יש לקחת בחשבון כאשר בית המשפט שוקל את סוג העבירות וחומרתן?,"בין היתר נקבע כי בית המשפט ישקול את סוג העבירות בהן הורשע הנאשם ואת חומרתן, את אופי המעשים, את חומרת הפגיעה בקורבן, את הזיקה בין המעשים השונים, יבחן שיקולי גמול והרתעה ועוד.",train
מהו מתחם העונש ההולם שנקבע בעניינו של הנאשם לאחר בחינת הערכים החברתיים שנפגעו?,"לאחר שבחנתי את הערכים החברתיים שנפגעו בענייננו, את נסיבות ביצוע העבירות ואת מדיניות הענישה הנהוגה, הגעתי לכלל מסקנה כי מתחם העונש ההולם בנידון דידן נע בין עונש של 15 חודשי מאסר בפועל לבין עונש של 40 חודשי מאסר בפועל.",train
מדוע יש להוקיע את מעשי ההתפרצות לבתי כנסת ומקומות תפילה קדושים?,"שומה על בתי המשפט להוקיע את מעשי ההתפרצות בכלל ואת מעשי ההתפרצות לבתי כנסת, למקומות תפילה קדושים, בפרט.",train
כיצד יש לזקוף לטובת הנאשם את הסולחה שנערכה בינו לבין סדיק ושפיק?,"לפיכך, לדידי, מן הראוי לזקוף לטובת הנאשם בנסיבותיו של תיק זה את הסולחה שנערכה בינו לבין סדיק ושפיק.",train
מהי התמונה החיובית שהוצגה בעניינו של הנאשם בתסקיר שרות המבחן?,"עוד יש לציין, לקולא, את התמונה החיובית בעניינו של הנאשם, המצטיירת ממקרא תסקיר שרות המבחן, המלמד כי עסקינן בנאשם הלוקח אחריות לביצוע העבירות ומתפקד באופן נורמטיבי.",train
מהו ההיבט החמור בהתנהלות הנאשמים בניהול החזיריה ללא רישיון?,"הנאשמים אף עשו דין לעצמם בכך שניהלו את החזיריה כעסק ללא רישיון כדין, דבר המוסיף נופך של חומרה להתנהלותם ומדגיש וממחיש את חוסר הפיקוח על החזיריה שזיהמה את סביבתה, מה גם שעסקינן באזור בעל רגישות אקולוגית גבוהה.",train
"מהו מתחם העונש ההולם לפי טענת ב\כ המאשימה, בהתחשב בערך החברתי שנפגע?""","לדידי, מתחם העונש ההולם לו טענה ב\כ המאשימה, בהינתן הערך החברתי שנפגע וכן נסיבות ביצוע העבירה, נע אכן בטווח העונשים לו טענה ב\""כ המאשימה.""",train
מהו השיקול שהובא לקולא בנוגע למצבו הנפשי של הנאשם?,"כמו כן יש לציין לקולא את העובדה כי הנאשם מצוי במעקב פסיכיאטרי, ונוטל כדורים, זאת, כפי הנראה,  על רקע תאונת הדרכים הקטלנית בה היה מעורב כנהג, אשר במהלכה נהרג אדם, ובגין כך נשלח הנאשם לרצות עונש של מאסר בפועל לתקופה של שנתיים וחצי ורישיונו נשלל לצמיתות.",train
מהן הנסיבות שהובילו לאימוץ הפן השיקומי במקרה של הנאשמת?,"בהינתן העובדה שהנאשמת ביצעה את העבירות במסגרת תקופה של פחות מחודש ימים, נוכח חלקה הקטן של הנאשמת, ביחס לחלקו של כרם, אשר היה דומיננטי בביצוע העבירות, ונוכח הרקע לביצוען, כמתואר בתסקיר, הרי שניתן, בנסיבות העניין, לאמץ בתיק זה את הפן השיקומי ולסטות ממתחם העונש ההולם, מטעמים של שיקום, זאת בהינתן קיומו של סיכוי של ממש לשיקומה של הנאשמת.",train
מהו העונש המרבי שנקבע על ידי המחוקק לעבירת שוד בנסיבות מחמירות?,"עסקינן בעבירת שוד בנסיבות מחמירות בגינה קבע המחוקק, ולא בכדי, עונש של מאסר מרבי של 20 שנים.",train
מהו הערך המוגן שנפגע בעבירה של נשיאת נשק שלא כדין?,"הערך המוגן הנפגע כתוצאה מביצוע העבירה בתיק זה שעניינה, כאמור, נשיאת נשק שלא כדין, הוא שלום הציבור ובטחונו.",train
מהן הנסיבות האישיות שצוינו לטובת הנאשם על ידי הסנגור?,"עוד אציין, לקולא, את נסיבותיו האישיות הקשות של הנאשם, כנטען ע\י הסנגור, כמו גם את הסבל שחווה הנאשם במסגרת תקופת מעצרו.""",train
מהו מבחן ההרתעה בהקשר של קביעת העונש לאירוע פלילי?,"מבחן שלישי אשר הוצע בהקשר זה הוא מבחן ההרתעה, ולפיו יש לבחון מה ההשפעה מבחינה הרתעתית של התבוננות על האירוע כ\מעשה אחד\"".""",train
מהי הסיבה לחומרת העבירה בה הורשע הנאשם בהקשר לביטחון הציבור?,"לחובת הנאשם יש לציין את חומרת העבירה בה הורשע, זאת על רקע נפיצות העבירה וההשלכה החמורה לביטחון הציבור הטמונה בביצוע העבירה של החזקת סכין, מה גם שקופדו במדינתנו, לדאבון הלב, חיי אדם רבים על רקע של שימוש פזיז ונמהר בסכין, בשל עניינים של מה בכך.",train
כיצד משפיע חלוף הזמן מאז ביצוע העבירה על התחשבות בדינו של הנאשם?,"עם זאת, מנגד, אין להתעלם במקרה דנן מחלוף פרק זמן ניכר מאז ביצוע העבירה, שכן מאז ביצוע העבירה חלפה תקופה ארוכה של יותר מחמש וחצי שנים, אשר במסגרתה לא נפתחו כנגד הנאשם תיקים נוספים במשטרת ישראל, דבר המצדיק התחשבות מסוימת בדינו של הנאשם בתיק זה.",train
מהי ההשפעה של הודאת הנאשמים בעובדות כתב האישום על הליך המשפט?,"במסגרת הנסיבות שאינן קשורות בביצוע העבירות, כאמור בסעיף 40י\א לחוק העונשין, אציין, לטובת שני הנאשמים, את הודאתם בעובדות כתב האישום המתוקן, אשר חסכה הן מזמנו היקר של בית המשפט והן  ובעיקר את העדת עדי התביעה, לרבות המתלונן.""",train
מהו העיקרון המנחה לגזירת עונש לפי תיקון מס' 113 לחוק העונשין?,"תיקון מס' 113 מתווה את העיקרון המנחה כיום את ביהמ\ש בבואו לגזור דינו של נאשם, שהינו, לפי סעיף 40 ב לחוק העונשין, עיקרון ההלימה, לפיו צריך להתקיים יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם לבין סוג ומידת העונש המוטל עליו.""",train
כיצד משפיע הליך הטיפול של הנאשם על השיקולים בענישה במקרה זה?,"עם זאת, מנגד, ומבלי להתעלם מהאמור בתסקיר הראשון באשר להתייחסותו של הנאשם להתנהגותו האלימה ולביצוע העבירות, יש ליתן את הדעת, לקולא, לאמור בתסקיר המשלים של שירות המבחן, ממנו עולה כי כיום מצוי הנאשם בעיצומו של הליך טיפולי משמעותי עבורו ועבור משפחתו.",train
כיצד משפיעה העובדה שהנאשם לא הועמד לדין בגין שימוש בנשק על גזירת העונש?,"לא יהיה בכך כדי לתרץ את מעשהו, אלא לקולא יש לראות את היותו לא הועמד לדין בגין שימוש בנשק, ומכאן יש לקחת זאת בחשבון במסגרת מתן העונש.",train
מה מוסיפה עבירת שיבוש מהלכי משפט לחומרת מעשיו של הנאשם?,"עוד אציין כי העובדה שהנאשם ביצע לצד עבירת הנשק גם עבירה של שיבוש מהלכי משפט, מוסיפה נופך של חומרה למעשיו, מה גם שהתנהלות הנאשם הביאה לכך שהשוטר נאלץ לבצע פעמיים ירי באוויר עד שהלה נעצר לאחר שמעד ונפל במנוסתו.",train
אילו שיקולים לוקח בית המשפט בחשבון לקביעת מתחם העונש?,"לשם כך, יתחשב ביהמ\ש בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה, הכלולות בסעיף 40 ט' לחוק העונשין.""",train
מהו העיקרון המנחה בבואו של בית המשפט לגזור דינו של נאשם לפי תיקון מס' 113 לחוק העונשין?,"תיקון מס' 113 לחוק העונשין מתווה את העיקרון המנחה כיום את ביהמ\ש בבואו לגזור דינו של נאשם, שהינו, לפי סעיף 40ב לחוק העונשין, עיקרון ההלימה, לפיו צריך להתקיים יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם לבין סוג ומידת העונש המוטל עליו.""",train
מהי העבירה בגינה הורשע הנאשם ומהי חומרתה בהקשר של אלימות במשפחה?,"לחובת הנאשם יש לציין את חומרת העבירה בגינה הורשע, שכן עסקינן בעבירת אלימות במשפחה, אותה ביצע הנאשם כלפי בת זוגו תוך גרימת חבלה של ממש לבת הזוג.",train
מדוע יש להתייחס בחומרה לעבירה של זיוף תעודת שוטר?,"אכן, כפי שטענה ב\כ המאשימה, ראוי להתייחס בחומרה לעבירה, שעניינה זיוף של תעודת שוטר, זאת נוכח החשש שמא ייעשה בתעודה המזויפת שימוש שלא כדין, דבר שיכול להביא להשלכה חמורה, תוך פגיעה בשלטון החוק  והסדר במדינת ישראל.""",train
מהי חשיבות העברת המסר משיקולי תגמול והבעת מחאה ממעשי העבירה?,"העברת המסר נושאת חשיבות גם משיקולי תגמול שתכליתם הבעת מחאה ושאט נפש ממעשה העבירה, שמפאת חומרתו ותוצאתו הקשה חותר תחת עצם קיומה של חברה אנושית תרבותית ...",train
מהו הקשר בין שיקומו של הנאשם לאינטרס הציבור כולו?,"שיקומו של הנאשם, הנתמך היום גם על ידי בני משפחתו, ישרת לא רק את האינטרס הצר של הנאשם, כי אם את אינטרס הציבור כולו.",train
מהי הנסיבה האישית המועילה לנאשם שנלקחה בחשבון במהלך ההליך?," במסגרת בחינת הנסיבות שאינן קשורות בביצוע העבירה, אציין, לטובת הנאשם, את עברו הנקי.",train
מהי ההמלצה לעונש במקרה של שימוש בנשק אוטומטי מאולתר באזור מגורים?,"לאור הצורך החברתי להחמיר בענישה כל אימת שמדובר בירי באזור מגורים, וכן בהתחשב במכלול הנסיבות – לרבות השימוש שעשה המשיב בנשק אוטומטי מאולתר – הנני סבור אפוא כי ראוי היה להטיל על המשיב מאסר בפועל לתקופה ממושכת.",train
מהו השיקול לקולא שיש לקחת בחשבון כאשר חלף פרק זמן ניכר מאז ביצוע העבירות?,"יש ליתן את הדעת לקולא לכך שמאז ביצוע העבירות בתיק המצורף, שעיקרן העבירה של נהיגה בזמן פסילה, חלף פרק זמן ניכר של יותר מארבע וחצי שנים, ומאז ביצוע העבירות בתיק זה חלפה גם תקופת זמן ניכרת של יותר משלוש וחצי שנים, ובמהלך תקופה זו שיקם הנאשם את חייו, נישא, הוליד שני ילדים, והשתלב בהליך טיפולי.",train
"כיצד השפיע העבר הפלילי של הנאשם על ההחלטה בעניינו, למרות היעדר הרשעות בשנים האחרונות?","לחובת הנאשם אציין את עברו הפלילי המכביד אף שבשנים האחרונות לא הורשע בפלילים, דבר שלטענת הסנגור, מלמד על מאמצי הנאשם להתנהל באופן תקין.",train
מהו עיקרון הגמול כפי שמובא בפסיקה?,"יחס זה מבטא, למעשה, את עיקרון הגמול (ראה ע.פ. 1523/10 פלוני נ' מדינת ישראל, 18/4/12).",train
כיצד השפיעה הודאת הנאשם על ניהול ההליך המשפטי?,"עוד אוסיף, לטובת הנאשם, את הודאתו בהזדמנות הראשונה בעובדות כתב האישום, אשר חסכה הן את העדת העדים בתיק זה, והן חסכה מזמנו היקר של בית המשפט.",train
